符合條件商品
資料日期：2022年  9月 30日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/30),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:15 符合檔數(112)
1	,1101.TW,台泥,34.05,-1.16,23484,33.8,0.74,20,投連買
2	,2301.TW,光寶科,64,-0.47,4678,63.8,0.31,20,投連買
3	,2303.TW,聯電,41.95,-2.1,34060,35.75,17.34,20,投連買
4	,2615.TW,萬海,86.2,-1.15,55180,66.8,29.04,20,投連買
5	,2887.TW,台新金,15.2,0,6593,13.7,10.95,20,投連買
6	,2892.TW,第一金,26.3,-0.38,6392,26,1.15,20,投連買
7	,3443.TW,創意,726,-0.55,5389,589,23.26,20,投連買
8	,3533.TW,嘉澤,829,0.36,375,764,8.51,20,投連買
9	,1605.TW,華新,46.75,-1.68,42087,40.5,15.43,18,投連買
10	,2609.TW,陽明,67.3,-1.03,57425,61.5,9.43,18,投連買
11	,2345.TW,智邦,237.5,-6.5,4085,272.5,-12.84,17,投連買
12	,1102.TW,亞泥,41.55,0.24,6062,39.4,5.46,14,投連買
13	,1304.TW,台聚,22.1,1.61,6105,20.55,7.54,14,投連買
14	,1314.TW,中石化,9.86,-1,4928,9.51,3.68,14,投連買
15	,1402.TW,遠東新,31.55,-4.39,10632,32.35,-2.47,14,投連買
16	,1904.TW,正隆,27.15,-1.09,381,26.6,2.07,14,投連買
17	,1907.TW,永豐餘,24.45,-1.21,810,23.7,3.16,14,投連買
18	,2105.TW,正新,33.75,-0.74,1203,35.7,-5.46,14,投連買
19	,2347.TW,聯強,61,-0.81,2957,52.8,15.53,14,投連買
20	,2357.TW,華碩,271,-1.63,1392,234,15.81,14,投連買
21	,2883.TW,開發金,12.7,-0.78,8936,12,5.83,14,投連買
22	,3023.TW,信邦,275.5,-0.18,232,265,3.96,14,投連買
23	,3034.TW,聯詠,301.5,-0.17,3163,219,37.67,14,投連買
24	,4938.TW,和碩,64.2,0.31,3317,58.5,9.74,14,投連買
25	,6005.TW,群益證,11.1,0,1344,10.55,5.21,14,投連買
26	,8150.TW,南茂,32.9,1.23,1428,30,9.67,14,投連買
27	,9907.TW,統一實,17.05,-0.29,1397,18.05,-5.54,14,投連買
28	,9933.TW,中鼎,41.85,0.6,916,45.6,-8.22,14,投連買
29	,2474.TW,可成,169,-1.74,2651,172.5,-2.03,13,投連買
30	,2886.TW,兆豐金,30.55,-0.97,8425,31.15,-1.93,12,投連買
31	,3045.TW,台灣大,94.8,0,2514,95.6,-0.84,12,投連買
32	,3711.TW,日月光投控,93.8,-3.6,11870,80.1,17.1,11,投連買
33	,5876.TW,上海商銀,44.25,-0.45,2405,49.2,-10.06,11,投連買
34	,6279.TW,胡連,149.5,-1.64,1303,166.5,-10.21,11,投連買
35	,1504.TW,東元,27.25,-0.37,1749,28.15,-3.2,10,投連買
36	,1536.TW,和大,70.4,-0.56,752,91.5,-23.06,10,投連買
37	,2308.TW,台達電,281,-1.92,5149,253,11.07,10,投連買
38	,2352.TW,佳世達,27.5,1.66,4573,27.1,1.48,10,投連買
39	,2353.TW,宏碁,23.15,0.22,5082,21.9,5.71,10,投連買
40	,2492.TW,華新科,78.7,-1.38,848,74.5,5.64,10,投連買
41	,2885.TW,元大金,21.8,-0.91,10786,19.55,11.51,10,投連買
42	,2888.TW,新光金,8.75,-0.57,13386,8.21,6.58,10,投連買
43	,6770.TW,力積電,33.3,-0.3,10173,28.5,16.84,10,投連買
44	,1216.TW,統一,65.9,0,2803,67.3,-2.08,9,投連買
45	,5347.TW,世界,81.5,-1.69,3288,65,25.38,9,投連買
46	,6138.TW,茂達,117.5,-0.42,755,110.5,6.33,9,投連買
47	,6147.TW,頎邦,58.6,0.51,604,50.5,16.04,9,投連買
48	,1303.TW,南亞,70.3,-1.54,4616,66.9,5.08,8,投連買
49	,1326.TW,台化,69.4,-0.72,1689,69.1,0.43,8,投連買
50	,2317.TW,鴻海,101,0,15490,102,-0.98,8,投連買
51	,4977.TW,眾達-KY,97.5,-1.42,2016,116,-15.95,8,投連買
52	,6829.TW,千附精密,73.2,0.69,155,83.1,-11.91,8,投連買
53	,1301.TW,台塑,86.8,-0.46,6046,86.6,0.23,7,投連買
54	,1590.TW,亞德客-KY,911,0,242,732,24.45,7,投連買
55	,1710.TW,東聯,18.5,1.09,1345,17.35,6.63,7,投連買
56	,2015.TW,豐興,65.9,1.85,274,59.6,10.57,7,投連買
57	,2207.TW,和泰車,592,-0.67,113,572,3.5,7,投連買
58	,2356.TW,英業達,26,0.19,6530,22.9,13.54,7,投連買
59	,2376.TW,技嘉,106.5,1.43,5227,88.3,20.61,7,投連買
60	,2408.TW,南亞科,51.4,-0.58,5241,48.95,5.01,7,投連買
61	,2880.TW,華南金,22.5,-1.1,4175,22.25,1.12,7,投連買
62	,2890.TW,永豐金,16.7,-4.84,27291,17.3,-3.47,7,投連買
63	,2912.TW,統一超,268,-1.47,996,282.5,-5.13,7,投連買
64	,3706.TW,神達,29.7,-0.17,1384,27,10,7,投連買
65	,4966.TW,譜瑞-KY,825,0.86,553,592,39.36,7,投連買
66	,5434.TW,崇越,167.5,0.9,197,154.5,8.41,7,投連買
67	,5880.TW,合庫金,25.95,-0.76,4866,26.25,-1.14,7,投連買
68	,6239.TW,力成,81.3,0.62,1926,77.1,5.45,7,投連買
69	,6531.TW,愛普*,170,0,2500,153,11.11,7,投連買
70	,8081.TW,致新,141,-1.05,262,121,16.53,7,投連買
71	,2006.TW,東和鋼鐵,53.2,0.95,1881,49.45,7.58,6,投連買
72	,2014.TW,中鴻,27.6,1.1,53751,21.15,30.5,6,投連買
73	,2059.TW,川湖,395,-0.63,106,473,-16.49,6,投連買
74	,2324.TW,仁寶,22.95,0.44,9576,21.7,5.76,6,投連買
75	,2351.TW,順德,99.5,1.22,927,106,-6.13,6,投連買
76	,3017.TW,奇鋐,111,-1.77,2015,111.5,-0.45,6,投連買
77	,3036.TW,文曄,62.7,-0.95,1327,58.8,6.63,6,投連買
78	,3044.TW,健鼎,96,1.59,1391,93.4,2.78,6,投連買
79	,3231.TW,緯創,29.9,-0.83,12268,26.55,12.62,6,投連買
80	,3264.TW,欣銓,49.85,-0.89,1243,41.8,19.26,6,投連買
81	,3546.TW,宇峻,76.1,0.66,226,76.8,-0.91,6,投連買
82	,3702.TW,大聯大,47.8,-0.52,2583,46.45,2.91,6,投連買
83	,5009.TW,榮剛,37.5,-0.66,11974,29.55,26.9,6,投連買
84	,9941.TW,裕融,156.5,0,327,143.5,9.06,6,投連買
85	,1305.TW,華夏,26.5,1.15,17566,20.5,29.27,5,投連買
86	,1519.TW,華城,48.9,2.09,3632,41.6,17.55,5,投連買
87	,1532.TW,勤美,28.45,-0.52,120,29.45,-3.4,5,投連買
88	,1802.TW,台玻,21.2,0.24,12096,17.45,21.49,5,投連買
89	,2002.TW,中鋼,30.7,0.16,37216,26.7,14.98,5,投連買
90	,2313.TW,華通,45.95,-1.08,9582,45.2,1.66,5,投連買
91	,2344.TW,華邦電,20.1,-0.99,9528,19.75,1.77,5,投連買
92	,2360.TW,致茂,179,0.56,783,180,-0.56,5,投連買
93	,2385.TW,群光,87.2,0.11,1118,82.4,5.83,5,投連買
94	,2412.TW,中華電,112.5,-0.44,6521,114,-1.32,5,投連買
95	,2455.TW,全新,67,0,1464,56.6,18.37,5,投連買
96	,2520.TW,冠德,28.65,0.7,326,25.3,13.24,5,投連買
97	,2606.TW,裕民,50.1,-3.47,10468,36.5,37.26,5,投連買
98	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.5,0.88,5,投連買
99	,2834.TW,臺企銀,12.9,-0.39,8238,12.6,2.38,5,投連買
100	,2881.TW,富邦金,56.7,-0.18,6587,49.9,13.63,5,投連買
101	,3006.TW,晶豪科,66.2,0,3117,63.8,3.76,5,投連買
102	,3008.TW,大立光,2140,0,324,1675,27.76,5,投連買
103	,3218.TW,大學光,290,0.17,438,282.5,2.65,5,投連買
