符合條件商品
資料日期：2022年  7月  8日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/08),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:32 符合檔數(48)
1	,1402.TW,遠東新,31.55,-4.39,10632,31.35,5.62,20,投連買
2	,2308.TW,台達電,281,-1.92,5149,227.5,23.52,20,投連買
3	,2324.TW,仁寶,22.95,0.44,9576,21.9,4.79,20,投連買
4	,2357.TW,華碩,271,-1.63,1392,305,2.33,20,投連買
5	,2474.TW,可成,169,-1.74,2651,160.5,11.6,20,投連買
6	,5876.TW,上海商銀,44.25,-0.45,2405,49.8,-11.14,20,投連買
7	,1319.TW,東陽,41.05,0.37,2564,49.4,-16.9,15,投連買
8	,2887.TW,台新金,15.2,0,6593,15.9,3.97,15,投連買
9	,3008.TW,大立光,2140,0,324,1870,16.66,15,投連買
10	,5871.TW,中租-KY,216.5,0.46,2711,192.5,12.47,15,投連買
11	,1216.TW,統一,65.9,0,2803,68.8,-0.29,13,投連買
12	,2892.TW,第一金,26.3,-0.38,6392,25.5,9.26,13,投連買
13	,2855.TW,統一證,15.85,0,341,17.9,-0.75,12,投連買
14	,6005.TW,群益證,11.1,0,1344,13.6,-6.17,12,投連買
15	,1101.TW,台泥,34.05,-1.16,23484,40.8,-5.94,11,投連買
16	,2301.TW,光寶科,64,-0.47,4678,57.2,14.41,11,投連買
17	,2347.TW,聯強,61,-0.81,2957,52.5,16.19,11,投連買
18	,2356.TW,英業達,26,0.19,6530,24,15.04,11,投連買
19	,2886.TW,兆豐金,30.55,-0.97,8425,35.05,-7.17,11,投連買
20	,3702.TW,大聯大,47.8,-0.52,2583,53,-3.41,11,投連買
21	,5347.TW,世界,81.5,-1.69,3288,71.8,13.51,11,投連買
22	,6505.TW,台塑化,80.1,-1.11,1418,89.4,-10.4,11,投連買
23	,2382.TW,廣達,71.2,-0.97,4354,76.2,1.34,10,投連買
24	,2890.TW,永豐金,16.7,-4.84,27291,16.6,6.44,9,投連買
25	,3045.TW,台灣大,94.8,0,2514,103,-7.96,9,投連買
26	,3218.TW,大學光,290,0.17,438,310,-1.77,9,投連買
27	,1513.TW,中興電,66,0.15,12515,54.2,28.33,8,投連買
28	,2881.TW,富邦金,56.7,-0.18,6587,58.9,7.43,8,投連買
29	,9914.TW,美利達,171,-2.29,298,248,-28.6,8,投連買
30	,2313.TW,華通,45.95,-1.08,9582,44.2,3.96,7,投連買
31	,2812.TW,台中銀,12.8,-0.39,3299,13.65,0.31,7,投連買
32	,2885.TW,元大金,21.8,-0.91,10786,19.8,13.42,7,投連買
33	,2888.TW,新光金,8.75,-0.57,13386,8.51,2.82,7,投連買
34	,2889.TW,國票金,11.35,0,2314,13.6,-12.36,7,投連買
35	,3708.TW,上緯投控,94.6,-1.77,1112,117,-19.15,7,投連買
36	,4551.TW,智伸科,146,-0.68,691,172,-12.45,7,投連買
37	,4979.TW,華星光,41.6,-3.48,11451,27,54.07,7,投連買
38	,8454.TW,富邦媒,626,0,570,755,-17.09,7,投連買
39	,8926.TW,台汽電,32.2,-0.46,354,37.5,-9.93,7,投連買
40	,3264.TW,欣銓,49.85,-0.89,1243,37.25,33.83,6,投連買
41	,5434.TW,崇越,167.5,0.9,197,138,21.38,6,投連買
42	,6770.TW,力積電,33.3,-0.3,10173,40.55,-16.14,6,投連買
43	,2227.TW,裕日車,191,-2.05,32,229,-12.9,5,投連買
44	,2352.TW,佳世達,27.5,1.66,4573,29.2,2.57,5,投連買
45	,2353.TW,宏碁,23.15,0.22,5082,21.7,6.68,5,投連買
46	,2377.TW,微星,119.5,1.7,2513,108,20.57,5,投連買
47	,3558.TW,神準,206,-0.48,1476,194,7.58,5,投連買
48	,8050.TW,廣積,78.9,1.81,7925,64.8,26.02,5,投連買
