符合條件商品
資料日期：2022年  1月 25日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/25),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:13 符合檔數(81)
1	,2108.TW,南帝,38.2,-0.26,608,84.5,-49.97,20,投連買
2	,2382.TW,廣達,71.2,-0.97,4354,93,-16.96,20,投連買
3	,2458.TW,義隆,86.1,-1.71,718,160.5,-39.38,20,投連買
4	,6116.TW,彩晶,11.1,0.91,3518,16,-24.9,20,投連買
5	,6176.TW,瑞儀,106,0.47,1064,101,14.32,20,投連買
6	,2356.TW,英業達,26,0.19,6530,25.45,8.47,16,投連買
7	,2883.TW,開發金,12.7,-0.78,8936,18.2,-24.94,16,投連買
8	,3231.TW,緯創,29.9,-0.83,12268,31.6,3.28,16,投連買
9	,3661.TW,世芯-KY,803,-1.35,2950,899,-9.55,15,投連買
10	,3714.TW,富采,46.6,-0.96,1148,86.6,-44.21,15,投連買
11	,6548.TW,長科*,29.95,0,316,98.3,-20.58,15,投連買
12	,2409.TW,友達,15.4,0.65,36394,19.6,-22.06,14,投連買
13	,3264.TW,欣銓,49.85,-0.89,1243,52.1,1.38,13,投連買
14	,6147.TW,頎邦,58.6,0.51,604,68,-4.23,13,投連買
15	,4966.TW,譜瑞-KY,825,0.86,553,1950,-56.52,11,投連買
16	,2006.TW,東和鋼鐵,53.2,0.95,1881,67.5,-14.43,9,投連買
17	,2385.TW,群光,87.2,0.11,1118,88.6,6.06,9,投連買
18	,3035.TW,智原,159,0.63,7973,205.5,-20.84,9,投連買
19	,3044.TW,健鼎,96,1.59,1391,128,-19.75,9,投連買
20	,6415.TW,矽力*-KY,445,1.37,2330,3565,-49.8,9,投連買
21	,3592.TW,瑞鼎,307.5,0,497,636,-44.25,8,投連買
22	,5388.TW,中磊,77.4,-0.13,1579,74.3,7.35,8,投連買
23	,8478.TW,東哥遊艇,297,1.02,2514,123,147.64,8,投連買
24	,2376.TW,技嘉,106.5,1.43,5227,142,-13.79,7,投連買
25	,3665.TW,貿聯-KY,251,-2.33,1391,291.5,-11.21,7,投連買
26	,4919.TW,新唐,117,-2.09,4502,140.5,-13.09,7,投連買
27	,6278.TW,台表科,92.4,-0.86,1062,129,-22.7,7,投連買
28	,2345.TW,智邦,237.5,-6.5,4085,274.5,-11.38,6,投連買
29	,2360.TW,致茂,179,0.56,783,206,-9.17,6,投連買
30	,2393.TW,億光,37.5,0.94,242,53.5,-23.36,6,投連買
31	,2492.TW,華新科,78.7,-1.38,848,151,-45.25,6,投連買
32	,3010.TW,華立,85.6,1.66,269,101,-8.67,6,投連買
33	,3036.TW,文曄,62.7,-0.95,1327,86.5,-22.49,6,投連買
34	,3059.TW,華晶科,33.4,-0.45,748,46,-26.01,6,投連買
35	,3702.TW,大聯大,47.8,-0.52,2583,54.5,-6.07,6,投連買
36	,4904.TW,遠傳,65.7,-0.3,2525,65,5.2,6,投連買
37	,4915.TW,致伸,55.1,-0.9,3460,52.9,9.96,6,投連買
38	,4958.TW,臻鼎-KY,108,-1.37,2633,95.3,18.67,6,投連買
39	,5269.TW,祥碩,717,0.14,564,1625,-54.65,6,投連買
40	,6196.TW,帆宣,117,-0.43,361,160,-23.7,6,投連買
41	,6239.TW,力成,81.3,0.62,1926,98.1,-10.38,6,投連買
42	,6756.TW,威鋒電子,191,-2.05,282,442,-55.61,6,投連買
43	,1102.TW,亞泥,41.55,0.24,6062,44.15,1.91,5,投連買
44	,1215.TW,卜蜂,78.3,0.77,1049,82.7,8.18,5,投連買
45	,1227.TW,佳格,39.4,-0.51,249,51.8,-20.5,5,投連買
46	,1303.TW,南亞,70.3,-1.54,4616,85.5,-9.34,5,投連買
47	,1402.TW,遠東新,31.55,-4.39,10632,28.6,15.78,5,投連買
48	,1504.TW,東元,27.25,-0.37,1749,29.2,-2.26,5,投連買
49	,1605.TW,華新,46.75,-1.68,42087,25.25,92.78,5,投連買
50	,1717.TW,長興,31.5,-1.25,930,36.4,-12.48,5,投連買
51	,2015.TW,豐興,65.9,1.85,274,82.2,-15.42,5,投連買
52	,2105.TW,正新,33.75,-0.74,1203,34.55,1.08,5,投連買
53	,2204.TW,中華,50.1,0.91,1497,60.6,-8.86,5,投連買
54	,2301.TW,光寶科,64,-0.47,4678,63.8,6.31,5,投連買
55	,2324.TW,仁寶,22.95,0.44,9576,25.25,-1.33,5,投連買
56	,2347.TW,聯強,61,-0.81,2957,68,-3.4,5,投連買
57	,2353.TW,宏碁,23.15,0.22,5082,28.5,-10.72,5,投連買
58	,2357.TW,華碩,271,-1.63,1392,360,-13.31,5,投連買
59	,2404.TW,漢唐,182,-2.41,755,174.5,13.05,5,投連買
60	,2451.TW,創見,66.8,0.45,561,69.6,5.2,5,投連買
61	,2504.TW,國產,25.1,1.01,1440,25.45,6.18,5,投連買
62	,2542.TW,興富發,40.35,-3.93,8630,46.3,4.64,5,投連買
63	,2606.TW,裕民,50.1,-3.47,10468,52.1,3.13,5,投連買
64	,2637.TW,慧洋-KY,64.8,-3.28,13996,73.1,-6.43,5,投連買
65	,2809.TW,京城銀,33.9,-3.42,3989,40.45,-11.35,5,投連買
66	,2834.TW,臺企銀,12.9,-0.39,8238,10.25,31.5,5,投連買
67	,2888.TW,新光金,8.75,-0.57,13386,10.95,-16.51,5,投連買
68	,2890.TW,永豐金,16.7,-4.84,27291,16.4,7.74,5,投連買
69	,2912.TW,統一超,268,-1.47,996,265.5,4.24,5,投連買
70	,3045.TW,台灣大,94.8,0,2514,100.5,-1.76,5,投連買
71	,5434.TW,崇越,167.5,0.9,197,165,7.2,5,投連買
72	,5469.TW,瀚宇博,31.65,-0.94,479,41.6,-18.26,5,投連買
73	,6005.TW,群益證,11.1,0,1344,16.15,-20.94,5,投連買
74	,6257.TW,矽格,48.85,0.31,824,57.1,-6.85,5,投連買
75	,6412.TW,群電,74.5,2.48,374,79.5,0.15,5,投連買
76	,6456.TW,GIS-KY,93.3,0.76,943,95.8,2.96,5,投連買
77	,8150.TW,南茂,32.9,1.23,1428,45.75,-20.45,5,投連買
78	,8415.TW,大國鋼,38.35,-0.78,181,38.55,4.72,5,投連買
79	,9904.TW,寶成,34.05,0.44,6898,31.95,12.45,5,投連買
80	,9917.TW,中保科,99.6,1.32,404,101,3.52,5,投連買
81	,9940.TW,信義,27.2,-0.18,182,34,-12.99,5,投連買
