符合條件商品
資料日期：2022年  2月 15日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/15),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:54 符合檔數(57)
1	,2356.TW,英業達,26,0.19,6530,25.2,9.57,20,投連買
2	,2382.TW,廣達,71.2,-0.97,4354,92.4,-16.42,20,投連買
3	,2458.TW,義隆,86.1,-1.71,718,170,-42.76,20,投連買
4	,2883.TW,開發金,12.7,-0.78,8936,19.15,-28.69,20,投連買
5	,3231.TW,緯創,29.9,-0.83,12268,30.65,6.48,20,投連買
6	,3264.TW,欣銓,49.85,-0.89,1243,51.2,3.17,20,投連買
7	,3661.TW,世芯-KY,803,-1.35,2950,1060,-23.29,20,投連買
8	,6147.TW,頎邦,58.6,0.51,604,67.9,-4.09,20,投連買
9	,3035.TW,智原,159,0.63,7973,232,-29.88,17,投連買
10	,3592.TW,瑞鼎,307.5,0,497,617,-42.53,16,投連買
11	,2376.TW,技嘉,106.5,1.43,5227,149.5,-18.11,15,投連買
12	,3702.TW,大聯大,47.8,-0.52,2583,55.5,-7.76,14,投連買
13	,4904.TW,遠傳,65.7,-0.3,2525,67.1,1.91,14,投連買
14	,5269.TW,祥碩,717,0.14,564,1810,-59.28,14,投連買
15	,6239.TW,力成,81.3,0.62,1926,95.5,-7.95,14,投連買
16	,1303.TW,南亞,70.3,-1.54,4616,87.4,-11.32,13,投連買
17	,1402.TW,遠東新,31.55,-4.39,10632,29.35,12.84,13,投連買
18	,2324.TW,仁寶,22.95,0.44,9576,25.25,-1.33,13,投連買
19	,2347.TW,聯強,61,-0.81,2957,68.5,-4.1,13,投連買
20	,2353.TW,宏碁,23.15,0.22,5082,28.55,-10.89,13,投連買
21	,2357.TW,華碩,271,-1.63,1392,362.5,-13.91,13,投連買
22	,2890.TW,永豐金,16.7,-4.84,27291,17.25,2.39,13,投連買
23	,2912.TW,統一超,268,-1.47,996,265,4.43,13,投連買
24	,3045.TW,台灣大,94.8,0,2514,103.5,-4.61,13,投連買
25	,2344.TW,華邦電,20.1,-0.99,9528,32.15,-35.06,12,投連買
26	,2408.TW,南亞科,51.4,-0.58,5241,78.8,-30.25,12,投連買
27	,1216.TW,統一,65.9,0,2803,67.9,1.04,11,投連買
28	,2002.TW,中鋼,30.7,0.16,37216,35.05,-2.79,11,投連買
29	,2412.TW,中華電,112.5,-0.44,6521,120,-2.82,11,投連買
30	,2881.TW,富邦金,56.7,-0.18,6587,76.6,-17.4,11,投連買
31	,2885.TW,元大金,21.8,-0.91,10786,25.2,-4.76,11,投連買
32	,2886.TW,兆豐金,30.55,-0.97,8425,38.1,-14.59,11,投連買
33	,2892.TW,第一金,26.3,-0.38,6392,26.2,6.35,11,投連買
34	,5880.TW,合庫金,25.95,-0.76,4866,27.35,1.29,11,投連買
35	,6732.TW,昇佳電子,220,-1.57,74,463,-48.7,11,投連買
36	,2337.TW,旺宏,35,0.57,15889,42.9,-13.07,9,投連買
37	,2377.TW,微星,119.5,1.7,2513,155,-15.99,9,投連買
38	,3017.TW,奇鋐,111,-1.77,2015,103,11.88,9,投連買
39	,6202.TW,盛群,67.6,0,761,106.5,-29.55,9,投連買
40	,8255.TW,朋程,177,5.04,12777,225,-19.02,9,投連買
41	,1101.TW,台泥,34.05,-1.16,23484,47,-18.35,8,投連買
42	,2368.TW,金像電,88.4,-1.12,3685,79.7,3.88,8,投連買
43	,2301.TW,光寶科,64,-0.47,4678,66.5,1.99,7,投連買
44	,2354.TW,鴻準,51.4,-1.15,1092,62,-13.99,7,投連買
45	,2481.TW,強茂,60.4,-0.33,2094,105,-39.27,7,投連買
46	,2603.TW,長榮,167.5,-2.33,36972,132,-34.26,7,投連買
47	,3529.TW,力旺,1350,1.12,770,1765,-22.58,7,投連買
48	,6531.TW,愛普*,170,0,2500,395,-55.83,7,投連買
49	,8046.TW,南電,242,-0.41,10124,502,-50.07,7,投連買
50	,2618.TW,長榮航,28.1,-2.09,27994,31.25,-8.32,6,投連買
51	,4919.TW,新唐,117,-2.09,4502,145.5,-16.07,6,投連買
52	,2383.TW,台光電,176.5,-0.84,2034,271,-30.88,5,投連買
53	,2454.TW,聯發科,660,-0.15,2431,1100,-34.03,5,投連買
54	,3037.TW,欣興,125,2.46,35224,222.5,-42.55,5,投連買
55	,3532.TW,台勝科,142,-2.07,1152,283,-49.08,5,投連買
56	,4966.TW,譜瑞-KY,825,0.86,553,2040,-58.44,5,投連買
57	,8299.TW,群聯,305,-0.81,792,496,-33.59,5,投連買
