符合條件商品
資料日期：2022年  8月 12日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/12),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:26 符合檔數(46)
1	,1101.TW,台泥,34.05,-1.16,23484,39.3,-13.36,20,投連買
2	,2377.TW,微星,119.5,1.7,2513,118.5,9.9,20,投連買
3	,2382.TW,廣達,71.2,-0.97,4354,80.9,-11.99,20,投連買
4	,2880.TW,華南金,22.5,-1.1,4175,23.6,-4.66,20,投連買
5	,2892.TW,第一金,26.3,-0.38,6392,26.65,-1.31,20,投連買
6	,3036.TW,文曄,62.7,-0.95,1327,65.1,-3.69,20,投連買
7	,3702.TW,大聯大,47.8,-0.52,2583,51.4,-7,20,投連買
8	,5522.TW,遠雄,58.5,0.34,1205,63.8,-4.86,20,投連買
9	,5880.TW,合庫金,25.95,-0.76,4866,27.45,-5.46,20,投連買
10	,2356.TW,英業達,26,0.19,6530,24.5,6.12,19,投連買
11	,2887.TW,台新金,15.2,0,6593,16.85,-1.94,18,投連買
12	,1303.TW,南亞,70.3,-1.54,4616,69.6,1.01,15,投連買
13	,2301.TW,光寶科,64,-0.47,4678,69.2,-5.44,15,投連買
14	,2324.TW,仁寶,22.95,0.44,9576,23.05,-0.43,15,投連買
15	,2357.TW,華碩,271,-1.63,1392,262,3.44,15,投連買
16	,2408.TW,南亞科,51.4,-0.58,5241,54.1,-4.99,15,投連買
17	,3034.TW,聯詠,301.5,-0.17,3163,261.5,15.3,15,投連買
18	,3045.TW,台灣大,94.8,0,2514,101.5,-6.6,15,投連買
19	,4904.TW,遠傳,65.7,-0.3,2525,78,-15.77,15,投連買
20	,2801.TW,彰銀,17.25,-0.29,2566,17.8,-3.09,13,投連買
21	,2303.TW,聯電,41.95,-2.1,34060,42.35,-0.94,12,投連買
22	,2409.TW,友達,15.4,0.65,36394,15.1,-5.58,11,投連買
23	,2474.TW,可成,169,-1.74,2651,176,1.76,11,投連買
24	,2884.TW,玉山金,24.1,-1.03,10272,28.45,-15.29,10,投連買
25	,2886.TW,兆豐金,30.55,-0.97,8425,35.7,-14.43,10,投連買
26	,2891.TW,中信金,21.9,-1.13,23817,24.1,-9.13,10,投連買
27	,5876.TW,上海商銀,44.25,-0.45,2405,52.7,-16.03,8,投連買
28	,6488.TW,環球晶,435.5,-2.57,2065,484.5,-10.11,8,投連買
29	,9940.TW,信義,27.2,-0.18,182,30.95,-12.12,8,投連買
30	,1402.TW,遠東新,31.55,-4.39,10632,30.3,4.13,7,投連買
31	,1477.TW,聚陽,238.5,0,510,184,29.62,7,投連買
32	,3005.TW,神基,43.55,0.35,857,47.2,-7.73,7,投連買
33	,3443.TW,創意,726,-0.55,5389,548,32.48,7,投連買
34	,5347.TW,世界,81.5,-1.69,3288,76.6,6.4,7,投連買
35	,1326.TW,台化,69.4,-0.72,1689,70,-0.86,6,投連買
36	,2015.TW,豐興,65.9,1.85,274,67.4,-2.23,6,投連買
37	,4919.TW,新唐,117,-2.09,4502,121.5,-3.7,6,投連買
38	,6643.TW,M31,504,0,3247,317.5,58.74,6,投連買
39	,6770.TW,力積電,33.3,-0.3,10173,35.35,-3.79,6,投連買
40	,8150.TW,南茂,32.9,1.23,1428,36.3,-9.37,6,投連買
41	,9910.TW,豐泰,207.5,-1.19,2962,180,15.28,6,投連買
42	,2006.TW,東和鋼鐵,53.2,0.95,1881,53.9,-1.3,5,投連買
43	,3037.TW,欣興,125,2.46,35224,158,-20.89,5,投連買
44	,3491.TW,昇達科,136.5,1.11,719,171,-20.18,5,投連買
45	,6278.TW,台表科,92.4,-0.86,1062,100.5,-8.06,5,投連買
46	,8046.TW,南電,242,-0.41,10124,261.5,-7.46,5,投連買
