符合條件商品
資料日期：2021年 11月 12日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/12),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:24 符合檔數(43)
1	,9917.TW,中保科,99.6,1.32,404,103,1.51,12,投連買
2	,1102.TW,亞泥,41.55,0.24,6062,45.55,-1.24,11,投連買
3	,1402.TW,遠東新,31.55,-4.39,10632,30.15,9.82,11,投連買
4	,2301.TW,光寶科,64,-0.47,4678,61.5,10.29,11,投連買
5	,2376.TW,技嘉,106.5,1.43,5227,135.5,-9.65,11,投連買
6	,2412.TW,中華電,112.5,-0.44,6521,112.5,3.66,11,投連買
7	,2883.TW,開發金,12.7,-0.78,8936,15.3,-10.75,11,投連買
8	,2888.TW,新光金,8.75,-0.57,13386,10,-8.57,11,投連買
9	,2889.TW,國票金,11.35,0,2314,15.85,-21.56,11,投連買
10	,2892.TW,第一金,26.3,-0.38,6392,23.4,19.06,11,投連買
11	,1326.TW,台化,69.4,-0.72,1689,81.5,-9.52,10,投連買
12	,3596.TW,智易,98.3,-0.2,490,114.5,-8.46,10,投連買
13	,2882.TW,國泰金,41.15,1.86,33982,58.9,-24.84,9,投連買
14	,1210.TW,大成,45.45,1.91,1876,52.9,-7.24,7,投連買
15	,1216.TW,統一,65.9,0,2803,67.3,1.93,7,投連買
16	,1303.TW,南亞,70.3,-1.54,4616,86,-9.87,7,投連買
17	,2409.TW,友達,15.4,0.65,36394,20.3,-24.77,7,投連買
18	,2891.TW,中信金,21.9,-1.13,23817,23.7,-2.41,7,投連買
19	,1476.TW,儒鴻,492.5,1.23,1098,644,-21.22,6,投連買
20	,2324.TW,仁寶,22.95,0.44,9576,23.9,4.22,6,投連買
21	,2347.TW,聯強,61,-0.81,2957,57.8,13.64,6,投連買
22	,2352.TW,佳世達,27.5,1.66,4573,33.55,-10.74,6,投連買
23	,2356.TW,英業達,26,0.19,6530,26.5,4.21,6,投連買
24	,2357.TW,華碩,271,-1.63,1392,360,-13.31,6,投連買
25	,2385.TW,群光,87.2,0.11,1118,81.4,15.44,6,投連買
26	,2449.TW,京元電子,36.4,-1.75,4505,42.1,-6.64,6,投連買
27	,2886.TW,兆豐金,30.55,-0.97,8425,33.9,-4.02,6,投連買
28	,2890.TW,永豐金,16.7,-4.84,27291,14.55,21.45,6,投連買
29	,3045.TW,台灣大,94.8,0,2514,99.7,-0.97,6,投連買
30	,6176.TW,瑞儀,106,0.47,1064,97.1,18.91,6,投連買
31	,1434.TW,福懋,26.3,-0.19,479,29.7,-7.98,5,投連買
32	,2059.TW,川湖,395,-0.63,106,459.5,-11.97,5,投連買
33	,2344.TW,華邦電,20.1,-0.99,9528,29.35,-28.87,5,投連買
34	,2609.TW,陽明,67.3,-1.03,57425,106.5,-20.66,5,投連買
35	,2633.TW,台灣高鐵,28.75,-0.52,2418,29.2,1.2,5,投連買
36	,2845.TW,遠東銀,11.1,-0.89,1864,10.55,10.78,5,投連買
37	,2887.TW,台新金,15.2,0,6593,18.45,-10.43,5,投連買
38	,2915.TW,潤泰全,66.7,0.15,4192,105,-31.14,5,投連買
39	,3702.TW,大聯大,47.8,-0.52,2583,52.1,-1.75,5,投連買
40	,5347.TW,世界,81.5,-1.69,3288,154,-43.62,5,投連買
41	,5880.TW,合庫金,25.95,-0.76,4866,23.45,18.12,5,投連買
42	,6104.TW,創惟,88.8,0.23,2437,165.5,-45.5,5,投連買
43	,6279.TW,胡連,149.5,-1.64,1303,136.5,13.01,5,投連買
