符合條件商品
資料日期：2022年  4月  7日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/07),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:46 符合檔數(35)
1	,2449.TW,京元電子,36.4,-1.75,4505,40.4,-2.7,20,投連買
2	,2891.TW,中信金,21.9,-1.13,23817,30.35,-23.77,20,投連買
3	,3702.TW,大聯大,47.8,-0.52,2583,55.5,-7.76,20,投連買
4	,2324.TW,仁寶,22.95,0.44,9576,26.05,-4.38,18,投連買
5	,2356.TW,英業達,26,0.19,6530,24.55,12.46,18,投連買
6	,1101.TW,台泥,34.05,-1.16,23484,49.55,-22.56,17,投連買
7	,2347.TW,聯強,61,-0.81,2957,75,-12.42,17,投連買
8	,2353.TW,宏碁,23.15,0.22,5082,28.3,-10.1,13,投連買
9	,2458.TW,義隆,86.1,-1.71,718,166.5,-41.56,13,投連買
10	,6271.TW,同欣電,201,-4.29,2372,273,-30.04,13,投連買
11	,2357.TW,華碩,271,-1.63,1392,360.5,-13.43,12,投連買
12	,3443.TW,創意,726,-0.55,5389,482,52.51,12,投連買
13	,6669.TW,緯穎,819,-1.33,686,988,-14.45,11,投連買
14	,2031.TW,新光鋼,44,-0.56,5573,67.9,-27.86,10,投連買
15	,1795.TW,美時,232,0.22,11755,128.5,83.2,9,投連買
16	,6239.TW,力成,81.3,0.62,1926,94.2,-6.67,9,投連買
17	,2317.TW,鴻海,101,0,15490,103,3.11,8,投連買
18	,2330.TW,台積電,455,-2.78,26724,566,-18.24,8,投連買
19	,2352.TW,佳世達,27.5,1.66,4573,33.05,-9.39,8,投連買
20	,2884.TW,玉山金,24.1,-1.03,10272,33.75,-22.01,8,投連買
21	,3045.TW,台灣大,94.8,0,2514,105.5,-6.42,8,投連買
22	,4958.TW,臻鼎-KY,108,-1.37,2633,107.5,5.2,8,投連買
23	,2308.TW,台達電,281,-1.92,5149,261,10.23,7,投連買
24	,3675.TW,德微,168,2.75,1849,333,-48.36,7,投連買
25	,1476.TW,儒鴻,492.5,1.23,1098,470.5,7.83,6,投連買
26	,2338.TW,光罩,86.3,0.94,3470,94,-5.78,6,投連買
27	,2345.TW,智邦,237.5,-6.5,4085,231,5.31,6,投連買
28	,3231.TW,緯創,29.9,-0.83,12268,29.25,11.57,6,投連買
29	,4938.TW,和碩,64.2,0.31,3317,71.1,-2.4,6,投連買
30	,6531.TW,愛普*,170,0,2500,306,-42.99,6,投連買
31	,9910.TW,豐泰,207.5,-1.19,2962,191.5,10.94,6,投連買
32	,2014.TW,中鴻,27.6,1.1,53751,45.75,-33.16,5,投連買
33	,3044.TW,健鼎,96,1.59,1391,127,-19.12,5,投連買
34	,3481.TW,群創,11.1,0,42046,16,-24.44,5,投連買
35	,3596.TW,智易,98.3,-0.2,490,119.5,-12.29,5,投連買
