符合條件商品
資料日期：2022年  5月 17日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/17),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:40 符合檔數(35)
1	,1216.TW,統一,65.9,0,2803,64.2,6.86,20,投連買
2	,1301.TW,台塑,86.8,-0.46,6046,103,-8.77,20,投連買
3	,1402.TW,遠東新,31.55,-4.39,10632,30.9,7.17,20,投連買
4	,2301.TW,光寶科,64,-0.47,4678,62.6,4.52,20,投連買
5	,2377.TW,微星,119.5,1.7,2513,130.5,-0.21,20,投連買
6	,2408.TW,南亞科,51.4,-0.58,5241,67,-17.97,20,投連買
7	,2885.TW,元大金,21.8,-0.91,10786,23.75,1.07,20,投連買
8	,2890.TW,永豐金,16.7,-4.84,27291,17.05,3.6,20,投連買
9	,3045.TW,台灣大,94.8,0,2514,106.5,-7.3,20,投連買
10	,2356.TW,英業達,26,0.19,6530,26,6.21,18,投連買
11	,3702.TW,大聯大,47.8,-0.52,2583,54.3,-5.72,18,投連買
12	,2317.TW,鴻海,101,0,15490,105,1.15,17,投連買
13	,1303.TW,南亞,70.3,-1.54,4616,81.3,-4.65,16,投連買
14	,2353.TW,宏碁,23.15,0.22,5082,28.55,-10.89,16,投連買
15	,2347.TW,聯強,61,-0.81,2957,72.4,-9.28,14,投連買
16	,2892.TW,第一金,26.3,-0.38,6392,25.5,9.26,14,投連買
17	,3532.TW,台勝科,142,-2.07,1152,249,-42.13,10,投連買
18	,6176.TW,瑞儀,106,0.47,1064,103,12.1,9,投連買
19	,8155.TW,博智,108,-1.37,385,166,-31.66,8,投連買
20	,2324.TW,仁寶,22.95,0.44,9576,22.9,0.22,7,投連買
21	,3596.TW,智易,98.3,-0.2,490,119.5,-12.29,7,投連買
22	,3017.TW,奇鋐,111,-1.77,2015,105,9.75,6,投連買
23	,3558.TW,神準,206,-0.48,1476,198.5,5.14,6,投連買
24	,3661.TW,世芯-KY,803,-1.35,2950,949,-14.31,6,投連買
25	,4919.TW,新唐,117,-2.09,4502,171.5,-28.8,6,投連買
26	,5347.TW,世界,81.5,-1.69,3288,107,-18.85,6,投連買
27	,6770.TW,力積電,33.3,-0.3,10173,57.8,-41.17,6,投連買
28	,6781.TW,AES-KY,680,1.34,965,1080,-36.11,6,投連買
29	,1795.TW,美時,232,0.22,11755,117.5,100.35,5,投連買
30	,2345.TW,智邦,237.5,-6.5,4085,225.5,7.88,5,投連買
31	,2368.TW,金像電,88.4,-1.12,3685,87.1,-4.95,5,投連買
32	,2404.TW,漢唐,182,-2.41,755,175,12.73,5,投連買
33	,2887.TW,台新金,15.2,0,6593,16.85,-1.94,5,投連買
34	,4966.TW,譜瑞-KY,825,0.86,553,1510,-44.27,5,投連買
35	,5388.TW,中磊,77.4,-0.13,1579,78.1,-0.9,5,投連買
