符合條件商品
資料日期：2022年 10月 11日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/11),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:13 符合檔數(39)
1	,1402.TW,遠東新,31.55,-4.39,10632,31.4,0.48,20,投連買
2	,1605.TW,華新,46.75,-1.68,42087,36.85,26.87,20,投連買
3	,2301.TW,光寶科,64,-0.47,4678,63.8,0.31,20,投連買
4	,2347.TW,聯強,61,-0.81,2957,53.5,14.02,20,投連買
5	,2357.TW,華碩,271,-1.63,1392,225,20.44,20,投連買
6	,2887.TW,台新金,15.2,0,6593,13.25,14.72,20,投連買
7	,2892.TW,第一金,26.3,-0.38,6392,25,5.2,20,投連買
8	,3034.TW,聯詠,301.5,-0.17,3163,236.5,27.48,20,投連買
9	,3533.TW,嘉澤,829,0.36,375,752,10.24,20,投連買
10	,2474.TW,可成,169,-1.74,2651,169.5,-0.29,19,投連買
11	,2886.TW,兆豐金,30.55,-0.97,8425,30.05,1.66,18,投連買
12	,2353.TW,宏碁,23.15,0.22,5082,21.5,7.67,16,投連買
13	,2885.TW,元大金,21.8,-0.91,10786,19.1,14.14,16,投連買
14	,1216.TW,統一,65.9,0,2803,65.8,0.15,15,投連買
15	,1303.TW,南亞,70.3,-1.54,4616,66.1,6.35,14,投連買
16	,1326.TW,台化,69.4,-0.72,1689,67.3,3.12,14,投連買
17	,2317.TW,鴻海,101,0,15490,104,-2.88,14,投連買
18	,2356.TW,英業達,26,0.19,6530,22.85,13.79,13,投連買
19	,2408.TW,南亞科,51.4,-0.58,5241,49.75,3.32,13,投連買
20	,2880.TW,華南金,22.5,-1.1,4175,21.5,4.65,13,投連買
21	,2890.TW,永豐金,16.7,-4.84,27291,16.85,-0.89,13,投連買
22	,2912.TW,統一超,268,-1.47,996,268,0,13,投連買
23	,5880.TW,合庫金,25.95,-0.76,4866,25.05,3.59,13,投連買
24	,2324.TW,仁寶,22.95,0.44,9576,21.35,7.49,12,投連買
25	,3231.TW,緯創,29.9,-0.83,12268,26.3,13.69,12,投連買
26	,3702.TW,大聯大,47.8,-0.52,2583,46.85,2.03,12,投連買
27	,2360.TW,致茂,179,0.56,783,169,5.92,11,投連買
28	,2458.TW,義隆,86.1,-1.71,718,79.6,8.17,9,投連買
29	,3481.TW,群創,11.1,0,42046,11.45,-3.06,9,投連買
30	,2327.TW,國巨,460,-1.39,1468,272.5,35.4,8,投連買
31	,2891.TW,中信金,21.9,-1.13,23817,20.1,8.96,8,投連買
32	,6415.TW,矽力*-KY,445,1.37,2330,420,5.95,8,投連買
33	,2454.TW,聯發科,660,-0.15,2431,553,19.35,7,投連買
34	,5871.TW,中租-KY,216.5,0.46,2711,176,23.01,7,投連買
35	,2748.TW,雲品,58.2,0.87,303,49.8,16.87,6,投連買
36	,8454.TW,富邦媒,626,0,570,528,18.56,6,投連買
37	,2330.TW,台積電,455,-2.78,26724,401.5,13.98,5,投連買
38	,3665.TW,貿聯-KY,251,-2.33,1391,275.5,-8.89,5,投連買
39	,5009.TW,榮剛,37.5,-0.66,11974,31.75,18.11,5,投連買
