符合條件商品
資料日期：2022年  4月 20日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:44 符合檔數(43)
1	,4958.TW,臻鼎-KY,108,-1.37,2633,109.5,3.28,17,投連買
2	,2308.TW,台達電,281,-1.92,5149,251,14.62,16,投連買
3	,5274.TW,信驊,1830,0.83,312,3100,-34.09,13,投連買
4	,1326.TW,台化,69.4,-0.72,1689,80,-7.82,12,投連買
5	,1722.TW,台肥,53.1,-0.56,1033,79.7,-30.42,12,投連買
6	,2801.TW,彰銀,17.25,-0.29,2566,18.55,-3.42,12,投連買
7	,2880.TW,華南金,22.5,-1.1,4175,23.9,0.58,12,投連買
8	,2890.TW,永豐金,16.7,-4.84,27291,18.25,-3.19,12,投連買
9	,4904.TW,遠傳,65.7,-0.3,2525,77.8,-12.11,12,投連買
10	,5880.TW,合庫金,25.95,-0.76,4866,28.85,-4,12,投連買
11	,6147.TW,頎邦,58.6,0.51,604,68.4,-4.79,12,投連買
12	,6443.TW,元晶,34.1,1.19,7879,48.6,-29.84,12,投連買
13	,2412.TW,中華電,112.5,-0.44,6521,131,-10.98,11,投連買
14	,2301.TW,光寶科,64,-0.47,4678,65.7,-0.4,10,投連買
15	,2618.TW,長榮航,28.1,-2.09,27994,34.8,-17.67,10,投連買
16	,5009.TW,榮剛,37.5,-0.66,11974,29.8,25.84,10,投連買
17	,1402.TW,遠東新,31.55,-4.39,10632,30.5,8.57,9,投連買
18	,2354.TW,鴻準,51.4,-1.15,1092,60.5,-11.85,9,投連買
19	,2603.TW,長榮,167.5,-2.33,36972,143.5,-39.53,9,投連買
20	,2609.TW,陽明,67.3,-1.03,57425,123.5,-31.58,9,投連買
21	,2881.TW,富邦金,56.7,-0.18,6587,74.9,-15.52,9,投連買
22	,2885.TW,元大金,21.8,-0.91,10786,26.3,-8.75,9,投連買
23	,2887.TW,台新金,15.2,0,6593,19.6,-15.65,9,投連買
24	,2377.TW,微星,119.5,1.7,2513,123,5.87,8,投連買
25	,2395.TW,研華,333,-1.48,273,366,-6.75,8,投連買
26	,1795.TW,美時,232,0.22,11755,130,81.08,7,投連買
27	,2313.TW,華通,45.95,-1.08,9582,47.35,-2.96,7,投連買
28	,8069.TW,元太,167,-1.47,11565,179,-5.09,7,投連買
29	,2327.TW,國巨,460,-1.39,1468,409.5,-6.55,6,投連買
30	,2454.TW,聯發科,660,-0.15,2431,856,-15.23,6,投連買
31	,2455.TW,全新,67,0,1464,92.6,-23.92,6,投連買
32	,2606.TW,裕民,50.1,-3.47,10468,65.9,-18.47,6,投連買
33	,2610.TW,華航,19,-1.55,26392,28.9,-31.83,6,投連買
34	,3017.TW,奇鋐,111,-1.77,2015,107.5,7.19,6,投連買
35	,3711.TW,日月光投控,93.8,-3.6,11870,99.2,2.44,6,投連買
36	,6146.TW,耕興,231,2.21,247,195,24.54,6,投連買
37	,6531.TW,愛普*,170,0,2500,277.5,-37.13,6,投連買
38	,6669.TW,緯穎,819,-1.33,686,1030,-17.94,6,投連買
39	,8454.TW,富邦媒,626,0,570,998,-23.43,6,投連買
40	,1303.TW,南亞,70.3,-1.54,4616,88.7,-12.62,5,投連買
41	,2637.TW,慧洋-KY,64.8,-3.28,13996,98.6,-30.63,5,投連買
42	,3374.TW,精材,99.5,-1.49,1508,130.5,-22.14,5,投連買
43	,4968.TW,立積,113.5,2.25,1398,205,-43.24,5,投連買
