符合條件商品
資料日期：2022年  9月  6日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/06),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:18 符合檔數(70)
1	,1101.TW,台泥,34.05,-1.16,23484,39.85,-14.55,20,投連買
2	,1303.TW,南亞,70.3,-1.54,4616,67.8,3.69,20,投連買
3	,1326.TW,台化,69.4,-0.72,1689,68.2,1.76,20,投連買
4	,1402.TW,遠東新,31.55,-4.39,10632,31.75,-0.63,20,投連買
5	,2377.TW,微星,119.5,1.7,2513,111.5,7.17,20,投連買
6	,2408.TW,南亞科,51.4,-0.58,5241,51.2,0.39,20,投連買
7	,2892.TW,第一金,26.3,-0.38,6392,26.6,-1.13,20,投連買
8	,3702.TW,大聯大,47.8,-0.52,2583,50.9,-6.09,20,投連買
9	,5876.TW,上海商銀,44.25,-0.45,2405,49.55,-10.7,20,投連買
10	,5880.TW,合庫金,25.95,-0.76,4866,27.45,-5.46,20,投連買
11	,2383.TW,台光電,176.5,-0.84,2034,164.5,7.29,19,投連買
12	,3661.TW,世芯-KY,803,-1.35,2950,846,-3.88,19,投連買
13	,2002.TW,中鋼,30.7,0.16,37216,29.2,5.14,18,投連買
14	,2347.TW,聯強,61,-0.81,2957,55.2,10.51,18,投連買
15	,2353.TW,宏碁,23.15,0.22,5082,21.2,9.2,18,投連買
16	,2883.TW,開發金,12.7,-0.78,8936,13.15,-3.42,18,投連買
17	,2885.TW,元大金,21.8,-0.91,10786,20.85,4.56,18,投連買
18	,2890.TW,永豐金,16.7,-4.84,27291,17.7,-5.65,18,投連買
19	,2207.TW,和泰車,592,-0.67,113,603,-1.82,17,投連買
20	,2327.TW,國巨,460,-1.39,1468,316,16.76,17,投連買
21	,2344.TW,華邦電,20.1,-0.99,9528,20.5,-1.95,17,投連買
22	,6505.TW,台塑化,80.1,-1.11,1418,82.4,-2.79,17,投連買
23	,1102.TW,亞泥,41.55,0.24,6062,43.45,-4.37,16,投連買
24	,1304.TW,台聚,22.1,1.61,6105,22.6,-2.21,16,投連買
25	,1717.TW,長興,31.5,-1.25,930,32.35,-5.94,16,投連買
26	,2492.TW,華新科,78.7,-1.38,848,86,-8.49,16,投連買
27	,2615.TW,萬海,86.2,-1.15,55180,76.8,12.24,16,投連買
28	,2882.TW,國泰金,41.15,1.86,33982,44.25,-7.01,16,投連買
29	,6239.TW,力成,81.3,0.62,1926,82.3,-1.22,16,投連買
30	,2382.TW,廣達,71.2,-0.97,4354,79.5,-10.44,15,投連買
31	,2801.TW,彰銀,17.25,-0.29,2566,17.45,-1.15,14,投連買
32	,2880.TW,華南金,22.5,-1.1,4175,23.2,-3.02,14,投連買
33	,2886.TW,兆豐金,30.55,-0.97,8425,35.35,-13.58,14,投連買
34	,2324.TW,仁寶,22.95,0.44,9576,22.75,0.88,13,投連買
35	,2356.TW,英業達,26,0.19,6530,22.85,13.79,13,投連買
36	,2357.TW,華碩,271,-1.63,1392,255,6.27,13,投連買
37	,3036.TW,文曄,62.7,-0.95,1327,61.2,2.45,13,投連買
38	,3044.TW,健鼎,96,1.59,1391,97.7,-1.74,13,投連買
39	,6770.TW,力積電,33.3,-0.3,10173,30.8,8.12,13,投連買
40	,1215.TW,卜蜂,78.3,0.77,1049,80,-2.13,12,投連買
41	,1232.TW,大統益,141.5,-0.35,131,158.5,-10.73,12,投連買
42	,2015.TW,豐興,65.9,1.85,274,66,-0.15,12,投連買
43	,2441.TW,超豐,48.2,-2.33,4006,56.3,-14.39,12,投連買
44	,2451.TW,創見,66.8,0.45,561,64.7,3.25,12,投連買
45	,2504.TW,國產,25.1,1.01,1440,24.85,1.01,12,投連買
46	,2881.TW,富邦金,56.7,-0.18,6587,56.9,4.63,12,投連買
47	,3010.TW,華立,85.6,1.66,269,90.6,-5.52,12,投連買
48	,5306.TW,桂盟,140,0.72,338,161.5,-10.75,12,投連買
49	,5522.TW,遠雄,58.5,0.34,1205,63.5,-4.41,12,投連買
50	,9940.TW,信義,27.2,-0.18,182,31.45,-13.51,12,投連買
51	,2301.TW,光寶科,64,-0.47,4678,67.8,-5.6,11,投連買
52	,3680.TW,家登,254.5,0.79,478,266,-2.88,10,投連買
53	,2337.TW,旺宏,35,0.57,15889,31,12.9,9,投連買
54	,4977.TW,眾達-KY,97.5,-1.42,2016,120,-18.75,9,投連買
55	,1216.TW,統一,65.9,0,2803,66.4,-0.75,8,投連買
56	,1301.TW,台塑,86.8,-0.46,6046,89.8,-3.34,8,投連買
57	,3008.TW,大立光,2140,0,324,1930,10.88,8,投連買
58	,3105.TW,穩懋,138,0.36,2757,160.5,-14.02,8,投連買
59	,9910.TW,豐泰,207.5,-1.19,2962,165.5,25.38,8,投連買
60	,2303.TW,聯電,41.95,-2.1,34060,39.95,5.01,7,投連買
61	,9942.TW,茂順,109.5,2.34,477,99.4,10.16,7,投連買
62	,2330.TW,台積電,455,-2.78,26724,489,-5.88,6,投連買
63	,2409.TW,友達,15.4,0.65,36394,17.5,-18.52,6,投連買
64	,2887.TW,台新金,15.2,0,6593,15.2,0,6,投連買
65	,3081.TW,聯亞,110.5,-0.9,1673,179,-38.27,6,投連買
66	,1476.TW,儒鴻,492.5,1.23,1098,447.5,10.06,5,投連買
67	,2360.TW,致茂,179,0.56,783,175,2.29,5,投連買
68	,2449.TW,京元電子,36.4,-1.75,4505,35.75,1.82,5,投連買
69	,6412.TW,群電,74.5,2.48,374,69.6,7.04,5,投連買
70	,6643.TW,M31,504,0,3247,360,40,5,投連買
