符合條件商品
資料日期：2022年  7月 13日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/13),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:29 符合檔數(22)
1	,3035.TW,智原,159,0.63,7973,146.5,11.03,12,投連賣
2	,3707.TW,漢磊,86.9,0,3034,83.5,4.48,12,投連賣
3	,1477.TW,聚陽,238.5,0,510,135.5,76.01,11,投連賣
4	,2606.TW,裕民,50.1,-3.47,10468,38.7,29.46,11,投連賣
5	,3006.TW,晶豪科,66.2,0,3117,77.5,-14.58,11,投連賣
6	,6176.TW,瑞儀,106,0.47,1064,84,26.19,11,投連賣
7	,4938.TW,和碩,64.2,0.31,3317,57.7,11.27,10,投連賣
8	,2006.TW,東和鋼鐵,53.2,0.95,1881,49.45,7.58,9,投連賣
9	,6683.TW,雍智科技,189.5,0.26,103,167,18.05,9,投連賣
10	,1326.TW,台化,69.4,-0.72,1689,66.3,4.68,8,投連賣
11	,3105.TW,穩懋,138,0.36,2757,166.5,-17.12,8,投連賣
12	,3131.TW,弘塑,225,-0.88,34,220,9.92,8,投連賣
13	,6698.TW,旭暉應材,28.85,0.87,8,28.85,0,8,投連賣
14	,2383.TW,台光電,176.5,-0.84,2034,149,25.72,7,投連賣
15	,2404.TW,漢唐,182,-2.41,755,138.5,31.41,7,投連賣
16	,2809.TW,京城銀,33.9,-3.42,3989,33.4,1.5,7,投連賣
17	,6269.TW,台郡,99.2,-0.8,645,80.8,22.77,7,投連賣
18	,9904.TW,寶成,34.05,0.44,6898,27.5,23.82,7,投連賣
19	,1303.TW,南亞,70.3,-1.54,4616,62,13.39,6,投連賣
20	,2409.TW,友達,15.4,0.65,36394,14.95,-4.64,5,投連賣
21	,5234.TW,達興材料,67.2,0.15,91,69.9,-3.86,5,投連賣
22	,5269.TW,祥碩,717,0.14,564,993,-25.78,5,投連賣
