符合條件商品
資料日期：2022年  9月 22日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/22),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:20 符合檔數(23)
1	,3189.TW,景碩,107,0,9581,100,7,18,投連賣
2	,2313.TW,華通,45.95,-1.08,9582,47.6,-3.47,16,投連賣
3	,3567.TW,逸昌,24.95,0.4,68,27.9,-10.57,16,投連賣
4	,3231.TW,緯創,29.9,-0.83,12268,27.25,9.72,9,投連賣
5	,6491.TW,晶碩,404.5,-1.94,432,380.5,6.31,8,投連賣
6	,8046.TW,南電,242,-0.41,10124,207,16.91,8,投連賣
7	,1560.TW,中砂,109.5,-1.35,2814,137,-20.07,7,投連賣
8	,2006.TW,東和鋼鐵,53.2,0.95,1881,51.5,3.3,7,投連賣
9	,2014.TW,中鴻,27.6,1.1,53751,22.55,22.39,7,投連賣
10	,2324.TW,仁寶,22.95,0.44,9576,22.05,4.08,7,投連賣
11	,2385.TW,群光,87.2,0.11,1118,83.8,4.06,7,投連賣
12	,2441.TW,超豐,48.2,-2.33,4006,52.4,-8.02,7,投連賣
13	,2449.TW,京元電子,36.4,-1.75,4505,34.55,5.35,7,投連賣
14	,2458.TW,義隆,86.1,-1.71,718,86.9,-0.92,7,投連賣
15	,3035.TW,智原,159,0.63,7973,156,1.92,7,投連賣
16	,3036.TW,文曄,62.7,-0.95,1327,59.7,5.03,7,投連賣
17	,3037.TW,欣興,125,2.46,35224,124,0.81,7,投連賣
18	,3044.TW,健鼎,96,1.59,1391,97.7,-1.74,7,投連賣
19	,3702.TW,大聯大,47.8,-0.52,2583,48.2,-0.83,7,投連賣
20	,5522.TW,遠雄,58.5,0.34,1205,56.7,7.04,7,投連賣
21	,6176.TW,瑞儀,106,0.47,1064,98.3,7.83,7,投連賣
22	,9802.TW,鈺齊-KY,162,0.31,3063,177.5,-8.73,6,投連賣
23	,2377.TW,微星,119.5,1.7,2513,114.5,4.37,5,投連賣
