符合條件商品
資料日期：2022年 11月 17日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/17),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:11 符合檔數(22)
1	,2231.TW,為升,142,-2.07,335,141,0.71,12,投連賣
2	,3708.TW,上緯投控,94.6,-1.77,1112,93.6,1.07,11,投連賣
3	,3036.TW,文曄,62.7,-0.95,1327,60.7,3.29,9,投連賣
4	,3289.TW,宜特,77.8,1.7,3592,82.6,-5.81,9,投連賣
5	,3546.TW,宇峻,76.1,0.66,226,72.8,4.53,8,投連賣
6	,5425.TW,台半,75.3,0,4216,78.4,-3.95,8,投連賣
7	,9939.TW,宏全,86.9,2.12,1021,81.9,6.11,8,投連賣
8	,6245.TW,立端,91.8,-7.09,8513,76.3,20.31,7,投連賣
9	,6669.TW,緯穎,819,-1.33,686,868,-5.65,7,投連賣
10	,8341.TW,日友,162.5,-7.41,2828,138,17.75,7,投連賣
11	,1402.TW,遠東新,31.55,-4.39,10632,31.55,0,6,投連賣
12	,2059.TW,川湖,395,-0.63,106,412,-4.13,6,投連賣
13	,2317.TW,鴻海,101,0,15490,101.5,-0.49,6,投連賣
14	,3665.TW,貿聯-KY,251,-2.33,1391,256,-1.95,6,投連賣
15	,2301.TW,光寶科,64,-0.47,4678,67.5,-5.19,5,投連賣
16	,2412.TW,中華電,112.5,-0.44,6521,108,4.17,5,投連賣
17	,2449.TW,京元電子,36.4,-1.75,4505,35.7,1.96,5,投連賣
18	,3702.TW,大聯大,47.8,-0.52,2583,46.35,3.13,5,投連賣
19	,4536.TW,拓凱,189,-0.79,392,168.5,12.17,5,投連賣
20	,4904.TW,遠傳,65.7,-0.3,2525,65.2,0.77,5,投連賣
21	,6414.TW,樺漢,198.5,-0.25,272,200.5,-1,5,投連賣
22	,6581.TW,鋼聯,91.2,-0.76,47,88.8,2.7,5,投連賣
