符合條件商品
資料日期：2022年  4月  7日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/07),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:43 符合檔數(5)
1	,3532.TW,台勝科,142,-2.07,1152,269,-46.44,11,投連賣
2	,2344.TW,華邦電,20.1,-0.99,9528,28.6,-26.99,10,投連賣
3	,2027.TW,大成鋼,43.15,-1.93,15303,48.75,-5.91,6,投連賣
4	,4966.TW,譜瑞-KY,825,0.86,553,1620,-48.05,6,投連賣
5	,6104.TW,創惟,88.8,0.23,2437,272,-67.35,5,投連賣
