符合條件商品
資料日期：2021年 12月  8日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/08),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:56 符合檔數(34)
1	,3661.TW,世芯-KY,803,-1.35,2950,991,-17.94,18,投連賣
2	,4958.TW,臻鼎-KY,108,-1.37,2633,98.8,14.47,16,投連賣
3	,6510.TW,精測,490.5,-1.21,161,651,-21.84,12,投連賣
4	,6781.TW,AES-KY,680,1.34,965,1475,-53.22,12,投連賣
5	,2360.TW,致茂,179,0.56,783,184.5,1.42,10,投連賣
6	,3189.TW,景碩,107,0,9581,237,-53.45,10,投連賣
7	,6239.TW,力成,81.3,0.62,1926,97.8,-10.11,10,投連賣
8	,2337.TW,旺宏,35,0.57,15889,41.95,-11.1,9,投連賣
9	,2383.TW,台光電,176.5,-0.84,2034,280,-33.1,9,投連賣
10	,3152.TW,璟德,179.5,-0.28,16,334,-43.72,8,投連賣
11	,3645.TW,達邁,32.55,-1.21,101,42.95,-21.92,7,投連賣
12	,5439.TW,高技,46.85,0,102,59.6,-14.24,7,投連賣
13	,2317.TW,鴻海,101,0,15490,105,1.15,6,投連賣
14	,2458.TW,義隆,86.1,-1.71,718,160.5,-39.38,6,投連賣
15	,3042.TW,晶技,83,0.73,539,102,-11.31,6,投連賣
16	,4966.TW,譜瑞-KY,825,0.86,553,1945,-56.41,6,投連賣
17	,1434.TW,福懋,26.3,-0.19,479,28.95,-5.6,5,投連賣
18	,2108.TW,南帝,38.2,-0.26,608,80.3,-47.36,5,投連賣
19	,2233.TW,宇隆,99.5,0.3,88,94.9,9.97,5,投連賣
20	,2324.TW,仁寶,22.95,0.44,9576,23.6,5.57,5,投連賣
21	,2356.TW,英業達,26,0.19,6530,25.45,8.47,5,投連賣
22	,2385.TW,群光,87.2,0.11,1118,81.7,15.01,5,投連賣
23	,2404.TW,漢唐,182,-2.41,755,173,14.04,5,投連賣
24	,2492.TW,華新科,78.7,-1.38,848,164,-49.59,5,投連賣
25	,2542.TW,興富發,40.35,-3.93,8630,46.5,4.21,5,投連賣
26	,2809.TW,京城銀,33.9,-3.42,3989,40.1,-10.55,5,投連賣
27	,2915.TW,潤泰全,66.7,0.15,4192,97.7,-26,5,投連賣
28	,3044.TW,健鼎,96,1.59,1391,122,-15.8,5,投連賣
29	,3045.TW,台灣大,94.8,0,2514,98.6,0.14,5,投連賣
30	,3231.TW,緯創,29.9,-0.83,12268,29.2,11.78,5,投連賣
31	,3702.TW,大聯大,47.8,-0.52,2583,50.2,1.98,5,投連賣
32	,4938.TW,和碩,64.2,0.31,3317,67.1,3.41,5,投連賣
33	,5522.TW,遠雄,58.5,0.34,1205,64.5,0.98,5,投連賣
34	,6176.TW,瑞儀,106,0.47,1064,97.7,18.18,5,投連賣
