符合條件商品
資料日期：2022年 12月  5日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/05),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:09 符合檔數(31)
1	,1402.TW,遠東新,31.55,-4.39,10632,32.8,-3.81,18,投連賣
2	,2890.TW,永豐金,16.7,-4.84,27291,17.95,-6.96,16,投連賣
3	,2474.TW,可成,169,-1.74,2651,176,-3.98,15,投連賣
4	,1605.TW,華新,46.75,-1.68,42087,49.05,-4.69,14,投連賣
5	,1216.TW,統一,65.9,0,2803,65.4,0.76,13,投連賣
6	,6533.TW,晶心科,494.5,-1.69,4905,530,-6.7,12,投連賣
7	,2301.TW,光寶科,64,-0.47,4678,65.3,-1.99,11,投連賣
8	,2324.TW,仁寶,22.95,0.44,9576,21.85,5.03,11,投連賣
9	,2356.TW,英業達,26,0.19,6530,24.2,7.44,11,投連賣
10	,5876.TW,上海商銀,44.25,-0.45,2405,47.05,-5.95,11,投連賣
11	,1101.TW,台泥,34.05,-1.16,23484,33.7,1.04,10,投連賣
12	,2014.TW,中鴻,27.6,1.1,53751,24.7,11.74,10,投連賣
13	,2892.TW,第一金,26.3,-0.38,6392,25.9,1.54,10,投連賣
14	,1304.TW,台聚,22.1,1.61,6105,21.8,1.38,9,投連賣
15	,1717.TW,長興,31.5,-1.25,930,32,-1.56,9,投連賣
16	,2352.TW,佳世達,27.5,1.66,4573,27.8,-1.08,9,投連賣
17	,2492.TW,華新科,78.7,-1.38,848,89,-11.57,9,投連賣
18	,2542.TW,興富發,40.35,-3.93,8630,44.4,-9.12,9,投連賣
19	,2915.TW,潤泰全,66.7,0.15,4192,70.4,-5.26,9,投連賣
20	,3231.TW,緯創,29.9,-0.83,12268,27.35,9.32,9,投連賣
21	,3293.TW,鈊象,425.5,-0.23,3602,392,8.55,9,投連賣
22	,5220.TW,萬達光電,28.2,-0.88,20,29.15,-3.26,9,投連賣
23	,5904.TW,寶雅,447.5,-0.33,243,433,3.35,9,投連賣
24	,2317.TW,鴻海,101,0,15490,105.5,-4.27,8,投連賣
25	,3034.TW,聯詠,301.5,-0.17,3163,300.5,0.33,7,投連賣
26	,6643.TW,M31,504,0,3247,511,-1.37,7,投連賣
27	,8299.TW,群聯,305,-0.81,792,335,-5.93,7,投連賣
28	,3533.TW,嘉澤,829,0.36,375,883,-6.12,6,投連賣
29	,3005.TW,神基,43.55,0.35,857,42.9,1.52,5,投連賣
30	,3567.TW,逸昌,24.95,0.4,68,25.85,-3.48,5,投連賣
31	,4938.TW,和碩,64.2,0.31,3317,63.5,1.1,5,投連賣
