符合條件商品
資料日期：2022年  6月 21日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/21),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:32 符合檔數(35)
1	,2458.TW,義隆,86.1,-1.71,718,140,-30.5,20,投連賣
2	,2393.TW,億光,37.5,0.94,242,42.7,-3.97,16,投連賣
3	,2610.TW,華航,19,-1.55,26392,24,-17.93,10,投連賣
4	,2637.TW,慧洋-KY,64.8,-3.28,13996,73.1,-11.35,10,投連賣
5	,3661.TW,世芯-KY,803,-1.35,2950,709,14.69,10,投連賣
6	,3037.TW,欣興,125,2.46,35224,169.5,-24.59,9,投連賣
7	,2603.TW,長榮,167.5,-2.33,36972,110,-21.12,8,投連賣
8	,3532.TW,台勝科,142,-2.07,1152,203.5,-29.19,8,投連賣
9	,5483.TW,中美晶,143.5,-1.37,3418,146.5,1.1,7,投連賣
10	,1227.TW,佳格,39.4,-0.51,249,45.9,-10.29,6,投連賣
11	,2481.TW,強茂,60.4,-0.33,2094,69.4,-8.12,6,投連賣
12	,2606.TW,裕民,50.1,-3.47,10468,47.95,12.06,6,投連賣
13	,2809.TW,京城銀,33.9,-3.42,3989,36.1,-6.09,6,投連賣
14	,5469.TW,瀚宇博,31.65,-0.94,479,33.4,1.8,6,投連賣
15	,6005.TW,群益證,11.1,0,1344,14.25,-10.41,6,投連賣
16	,6138.TW,茂達,117.5,-0.42,755,164.5,-23.52,6,投連賣
17	,6415.TW,矽力*-KY,445,1.37,2330,2410,-26.14,6,投連賣
18	,8069.TW,元太,167,-1.47,11565,199,-14.63,6,投連賣
19	,8299.TW,群聯,305,-0.81,792,321,2.61,6,投連賣
20	,9958.TW,世紀鋼,88.9,-1.22,9352,101,-8.6,6,投連賣
21	,1102.TW,亞泥,41.55,0.24,6062,43.05,4.5,5,投連賣
22	,1216.TW,統一,65.9,0,2803,64.7,6.03,5,投連賣
23	,2542.TW,興富發,40.35,-3.93,8630,43.35,11.77,5,投連賣
24	,2886.TW,兆豐金,30.55,-0.97,8425,35.6,-8.59,5,投連賣
25	,3010.TW,華立,85.6,1.66,269,97.2,-5.11,5,投連賣
26	,3231.TW,緯創,29.9,-0.83,12268,28.75,13.52,5,投連賣
27	,3624.TW,光頡,40.35,0.62,414,66,-36.27,5,投連賣
28	,4915.TW,致伸,55.1,-0.9,3460,62.4,-6.78,5,投連賣
29	,4938.TW,和碩,64.2,0.31,3317,69.1,0.42,5,投連賣
30	,5230.TW,雷笛克光學,22.8,0,19,24.35,-3.14,5,投連賣
31	,5284.TW,jpp-KY,68.8,-2.41,2843,45.45,59.26,5,投連賣
32	,5434.TW,崇越,167.5,0.9,197,154,8.77,5,投連賣
33	,5534.TW,長虹,73.6,2.22,690,72.5,7.6,5,投連賣
34	,6147.TW,頎邦,58.6,0.51,604,66.7,-2.37,5,投連賣
35	,6456.TW,GIS-KY,93.3,0.76,943,79.1,17.95,5,投連賣
