符合條件商品
資料日期：2022年 11月 21日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/21),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:34 符合檔數(46)
1	,2889.TW,國票金,11.35,0,2314,11.1,2.25,19,自連賣
2	,2474.TW,可成,169,-1.74,2651,182,-7.14,18,自連賣
3	,9941.TW,裕融,156.5,0,327,148,5.74,13,自連賣
4	,5534.TW,長虹,73.6,2.22,690,71.2,3.37,11,自連賣
5	,8131.TW,福懋科,38.4,-0.78,269,38.8,-1.03,11,自連賣
6	,1434.TW,福懋,26.3,-0.19,479,26.15,0.57,10,自連賣
7	,2449.TW,京元電子,36.4,-1.75,4505,35.55,2.39,10,自連賣
8	,2722.TW,夏都,33.9,0.44,10,32.85,3.2,10,自連賣
9	,2882.TW,國泰金,41.15,1.86,33982,42.1,-2.26,10,自連賣
10	,1216.TW,統一,65.9,0,2803,64.2,2.65,9,自連賣
11	,1303.TW,南亞,70.3,-1.54,4616,73.9,-4.87,9,自連賣
12	,2801.TW,彰銀,17.25,-0.29,2566,17.05,1.17,9,自連賣
13	,1319.TW,東陽,41.05,0.37,2564,45.95,-10.66,8,自連賣
14	,2454.TW,聯發科,660,-0.15,2431,720,-8.33,8,自連賣
15	,3481.TW,群創,11.1,0,42046,12.3,-9.76,8,自連賣
16	,1201.TW,味全,19.05,0,164,18.8,1.33,7,自連賣
17	,1227.TW,佳格,39.4,-0.51,249,39.9,-1.25,7,自連賣
18	,1409.TW,新纖,17.9,0.28,1722,17.55,1.99,7,自連賣
19	,2441.TW,超豐,48.2,-2.33,4006,48.5,-0.62,7,自連賣
20	,2505.TW,國揚,18.25,-0.82,64,19.1,-4.45,7,自連賣
21	,2605.TW,新興,20.65,-3.5,6563,18.45,11.92,7,自連賣
22	,2820.TW,華票,14.55,0,290,14.55,0,7,自連賣
23	,3036.TW,文曄,62.7,-0.95,1327,60.2,4.15,7,自連賣
24	,3048.TW,益登,26.95,-0.92,355,27.95,-3.58,7,自連賣
25	,1476.TW,儒鴻,492.5,1.23,1098,435.5,13.09,6,自連賣
26	,1717.TW,長興,31.5,-1.25,930,31.9,-1.25,6,自連賣
27	,2357.TW,華碩,271,-1.63,1392,258,5.04,6,自連賣
28	,2515.TW,中工,8.25,-0.48,1107,8.06,2.36,6,自連賣
29	,2881.TW,富邦金,56.7,-0.18,6587,55.5,2.16,6,自連賣
30	,2885.TW,元大金,21.8,-0.91,10786,21.1,3.32,6,自連賣
31	,6220.TW,岳豐,25.85,0.78,423,26.15,-1.15,6,自連賣
32	,6811.TW,宏碁資訊,133,-0.37,7,124.5,6.83,6,自連賣
33	,8411.TW,福貞-KY,13.1,-0.76,94,12.8,2.34,6,自連賣
34	,1313.TW,聯成,13.8,-1.78,1516,12.6,9.52,5,自連賣
35	,1586.TW,和勤,33.5,-0.59,70,33.1,1.21,5,自連賣
36	,2006.TW,東和鋼鐵,53.2,0.95,1881,51.8,2.7,5,自連賣
37	,2013.TW,中鋼構,59.3,-0.84,197,57,4.04,5,自連賣
38	,2609.TW,陽明,67.3,-1.03,57425,61.4,9.61,5,自連賣
39	,2610.TW,華航,19,-1.55,26392,16.95,12.09,5,自連賣
40	,2618.TW,長榮航,28.1,-2.09,27994,25.75,9.13,5,自連賣
41	,2706.TW,第一店,14,-0.36,107,14,0,5,自連賣
42	,2812.TW,台中銀,12.8,-0.39,3299,12.75,0.39,5,自連賣
43	,3062.TW,建漢,23.55,0.21,1460,23.1,1.95,5,自連賣
44	,3511.TW,矽瑪,33.7,-0.74,177,38.35,-12.13,5,自連賣
45	,3712.TW,永崴投控,27.45,-0.9,149,25.35,8.28,5,自連賣
46	,4721.TW,美琪瑪,102.5,-0.49,487,103,-0.49,5,自連賣
