符合條件商品
資料日期：2022年 11月 16日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/16),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:35 符合檔數(78)
1	,2889.TW,國票金,11.35,0,2314,11.05,2.71,16,自連賣
2	,2474.TW,可成,169,-1.74,2651,186,-9.14,15,自連賣
3	,3005.TW,神基,43.55,0.35,857,41.05,6.09,13,自連賣
4	,1301.TW,台塑,86.8,-0.46,6046,87.4,-0.69,10,自連賣
5	,9941.TW,裕融,156.5,0,327,147.5,6.1,10,自連賣
6	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.2,1.95,9,自連賣
7	,1504.TW,東元,27.25,-0.37,1749,28.5,-4.39,8,自連賣
8	,1737.TW,臺鹽,32.15,0,25,31.1,3.38,8,自連賣
9	,2888.TW,新光金,8.75,-0.57,13386,8.51,2.82,8,自連賣
10	,3711.TW,日月光投控,93.8,-3.6,11870,93.6,0.21,8,自連賣
11	,5534.TW,長虹,73.6,2.22,690,71.1,3.52,8,自連賣
12	,6118.TW,建達,35.35,-0.98,2147,33.45,5.68,8,自連賣
13	,8131.TW,福懋科,38.4,-0.78,269,38.85,-1.16,8,自連賣
14	,1402.TW,遠東新,31.55,-4.39,10632,31.5,0.16,7,自連賣
15	,1434.TW,福懋,26.3,-0.19,479,26.15,0.57,7,自連賣
16	,2103.TW,台橡,26.95,-1.1,635,26.75,0.75,7,自連賣
17	,2317.TW,鴻海,101,0,15490,101.5,-0.49,7,自連賣
18	,2330.TW,台積電,455,-2.78,26724,487,-6.03,7,自連賣
19	,2353.TW,宏碁,23.15,0.22,5082,24.55,-5.7,7,自連賣
20	,2377.TW,微星,119.5,1.7,2513,127,-5.91,7,自連賣
21	,2419.TW,仲琦,24.15,-0.41,1040,25.25,-4.36,7,自連賣
22	,2449.TW,京元電子,36.4,-1.75,4505,35.9,1.39,7,自連賣
23	,2722.TW,夏都,33.9,0.44,10,32.45,4.47,7,自連賣
