符合條件商品
資料日期：2022年  8月  4日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/04),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:05 符合檔數(50)
1	,2535.TW,達欣工,29.7,0.17,102,29.6,0.34,13,自連賣
2	,8039.TW,台虹,41,-0.61,92,40.75,0.61,12,自連賣
3	,8070.TW,長華*,30.65,-0.16,272,31.75,-1.19,12,自連賣
4	,3026.TW,禾伸堂,89.9,0,51,89,1.01,10,自連賣
5	,6281.TW,全國電,81.2,-0.12,11,80.7,0.62,9,自連賣
6	,6823.TW,濾能,97.5,2.85,2,94.7,11.06,9,自連賣
7	,1440.TW,南紡,17.3,-1.42,812,17.1,1.17,8,自連賣
8	,6116.TW,彩晶,11.1,0.91,3518,10,11,8,自連賣
9	,1301.TW,台塑,86.8,-0.46,6046,90.9,-4.51,7,自連賣
10	,2913.TW,農林,21.45,-1.15,909,18.7,14.71,7,自連賣
11	,3029.TW,零壹,40.25,0,78,40.6,-0.86,7,自連賣
12	,3042.TW,晶技,83,0.73,539,86,-3.49,7,自連賣
13	,3293.TW,鈊象,425.5,-0.23,3602,350,21.57,7,自連賣
14	,4306.TW,炎洲,14.4,-0.35,424,13.85,3.97,7,自連賣
15	,2614.TW,東森,23.3,1.75,3526,23.75,-7.91,6,自連賣
16	,3014.TW,聯陽,71.5,-0.83,189,65.2,9.66,6,自連賣
17	,3088.TW,艾訊,58.2,1.04,164,57.7,6.28,6,自連賣
18	,3680.TW,家登,254.5,0.79,478,238,8.54,6,自連賣
19	,5531.TW,鄉林,9.25,-0.43,214,9.13,1.31,6,自連賣
20	,5533.TW,皇鼎,17.45,-0.29,42,17.55,-0.57,6,自連賣
21	,6139.TW,亞翔,36.75,-1.74,623,30.8,25.13,6,自連賣
22	,6168.TW,宏齊,17.7,0,101,18.9,0.8,6,自連賣
23	,6415.TW,矽力*-KY,445,1.37,2330,527,-15.56,6,自連賣
24	,8454.TW,富邦媒,626,0,570,724,-13.54,6,自連賣
25	,8927.TW,北基,36.2,-1.36,276,36.95,7.93,6,自連賣
26	,1310.TW,台苯,13.55,1.12,233,13.4,2.19,5,自連賣
27	,1342.TW,八貫,132.5,0,544,65.4,102.6,5,自連賣
28	,1457.TW,宜進,18.7,-0.53,210,17.05,9.68,5,自連賣
29	,1717.TW,長興,31.5,-1.25,930,31.1,-2.17,5,自連賣
30	,1760.TW,寶齡富錦,190,8.57,30709,108.5,75.12,5,自連賣
31	,2395.TW,研華,333,-1.48,273,342,-2.63,5,自連賣
32	,2426.TW,鼎元,16.9,-0.59,149,18,-1.17,5,自連賣
33	,2451.TW,創見,66.8,0.45,561,62.2,7.4,5,自連賣
34	,2498.TW,宏達電,55,-0.72,14502,58.3,-5.66,5,自連賣
35	,2530.TW,華建,17.35,-0.29,360,14.4,20.49,5,自連賣
36	,2880.TW,華南金,22.5,-1.1,4175,22.95,4.75,5,自連賣
37	,2888.TW,新光金,8.75,-0.57,13386,8.49,3.06,5,自連賣
38	,3028.TW,增你強,28.6,1.06,236,29.9,-4.35,5,自連賣
39	,3090.TW,日電貿,53,-0.38,169,46.05,15.09,5,自連賣
40	,3338.TW,泰碩,31.55,-0.47,61,41.1,-23.24,5,自連賣
41	,4128.TW,中天,66.8,-2.2,19523,54.9,21.68,5,自連賣
42	,4142.TW,國光生,36.45,0.83,953,35.8,1.82,5,自連賣
43	,4726.TW,永昕,38.2,1.06,530,38,0.53,5,自連賣
44	,4755.TW,三福化,119,0,366,140,-15,5,自連賣
45	,5288.TW,豐祥-KY,156,-1.58,158,146.5,9.41,5,自連賣
46	,5469.TW,瀚宇博,31.65,-0.94,479,31.4,8.28,5,自連賣
47	,5521.TW,工信,6.75,0,537,6.76,-0.15,5,自連賣
48	,6239.TW,力成,81.3,0.62,1926,84.8,-4.13,5,自連賣
49	,6284.TW,佳邦,50.8,0.2,322,45.9,10.68,5,自連賣
50	,9927.TW,泰銘,37.6,-0.4,61,39.9,5.62,5,自連賣
