符合條件商品
資料日期：2022年  8月 16日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/16),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:03 符合檔數(22)
1	,8039.TW,台虹,41,-0.61,92,41.4,-0.97,20,自連賣
2	,3026.TW,禾伸堂,89.9,0,51,90.6,-0.77,18,自連賣
3	,6244.TW,茂迪,28.35,0,3256,28.45,-0.35,11,自連賣
4	,6189.TW,豐藝,38.05,0.13,90,38.65,-1.55,7,自連賣
5	,6486.TW,互動,59.6,0,5,63.9,-6.73,7,自連賣
6	,1402.TW,遠東新,31.55,-4.39,10632,30.6,3.1,6,自連賣
7	,2421.TW,建準,44.85,-2.82,1233,43.5,3.1,6,自連賣
8	,2615.TW,萬海,86.2,-1.15,55180,99.9,-13.71,6,自連賣
9	,1565.TW,精華,244,0.21,46,270,-4.47,5,自連賣
10	,2009.TW,第一銅,31.95,0.79,2420,27.8,14.93,5,自連賣
11	,2301.TW,光寶科,64,-0.47,4678,67.2,-4.76,5,自連賣
12	,2504.TW,國產,25.1,1.01,1440,25.25,-0.59,5,自連賣
13	,2546.TW,根基,50.5,0.2,33,50.1,0.8,5,自連賣
14	,2609.TW,陽明,67.3,-1.03,57425,86,-21.74,5,自連賣
15	,2881.TW,富邦金,56.7,-0.18,6587,60,-0.77,5,自連賣
16	,3376.TW,新日興,80.7,-0.25,113,86,-6.16,5,自連賣
17	,3533.TW,嘉澤,829,0.36,375,737,12.48,5,自連賣
18	,3548.TW,兆利,56.8,-1.22,52,65,-12.62,5,自連賣
19	,3703.TW,欣陸,28.15,0.18,655,29.45,-4.41,5,自連賣
20	,4720.TW,德淵,14.05,0.72,90,14.05,0,5,自連賣
21	,5880.TW,合庫金,25.95,-0.76,4866,27.65,-6.15,5,自連賣
22	,6142.TW,友勁,10.55,2.43,2213,10.55,0,5,自連賣
