符合條件商品
資料日期：2022年  5月 11日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/11),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:18 符合檔數(30)
1	,6282.TW,康舒,30.4,0.83,1860,27.25,11.56,12,自連賣
2	,2614.TW,東森,23.3,1.75,3526,25.4,-13.9,10,自連賣
3	,6257.TW,矽格,48.85,0.31,824,58.7,-9.39,9,自連賣
4	,6547.TW,高端疫苗,71.1,0.28,1683,210.5,-49.92,9,自連賣
5	,2912.TW,統一超,268,-1.47,996,264.5,4.63,8,自連賣
6	,3689.TW,湧德,33.1,1.38,189,41.2,-14.47,8,自連賣
7	,9904.TW,寶成,34.05,0.44,6898,29.5,21.78,8,自連賣
8	,1216.TW,統一,65.9,0,2803,66.3,3.47,7,自連賣
9	,2007.TW,燁興,12.7,1.2,8163,14.95,-15.05,7,自連賣
10	,3045.TW,台灣大,94.8,0,2514,107.5,-8.16,7,自連賣
11	,4904.TW,遠傳,65.7,-0.3,2525,82.1,-16.72,7,自連賣
12	,1519.TW,華城,48.9,2.09,3632,34.8,44.33,6,自連賣
13	,3701.TW,大眾控,38.25,-0.39,146,48.05,-20.4,6,自連賣
14	,4157.TW,太景*-KY,16.15,-1.52,3200,15.55,3.86,6,自連賣
15	,1711.TW,永光,18.4,-1.08,779,22.95,-18,5,自連賣
16	,2009.TW,第一銅,31.95,0.79,2420,32.6,1.82,5,自連賣
17	,2030.TW,彰源,23.95,1.27,3219,29.6,-11.75,5,自連賣
18	,2038.TW,海光,23.05,-3.15,5951,26.05,-5.73,5,自連賣
19	,2466.TW,冠西電,33.3,-1.19,43,31.8,8.89,5,自連賣
20	,2520.TW,冠德,28.65,0.7,326,34.05,-8.2,5,自連賣
21	,2883.TW,開發金,12.7,-0.78,8936,16.4,-16.72,5,自連賣
22	,2915.TW,潤泰全,66.7,0.15,4192,86.5,-16.41,5,自連賣
23	,3042.TW,晶技,83,0.73,539,89.3,1.31,5,自連賣
24	,3558.TW,神準,206,-0.48,1476,183.5,13.73,5,自連賣
25	,4927.TW,泰鼎-KY,54.5,-0.73,593,96.2,-39.68,5,自連賣
26	,6150.TW,撼訊,73.1,0.14,1301,101,-14.04,5,自連賣
27	,6456.TW,GIS-KY,93.3,0.76,943,83.4,18.27,5,自連賣
28	,6756.TW,威鋒電子,191,-2.05,282,279,-31.54,5,自連賣
29	,8114.TW,振樺電,110,0.92,219,104,9.47,5,自連賣
30	,9914.TW,美利達,171,-2.29,298,232.5,-23.84,5,自連賣
