符合條件商品
資料日期：2022年  6月 17日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/17),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:11 符合檔數(55)
1	,2030.TW,彰源,23.95,1.27,3219,26.1,0.08,11,自連賣
2	,6706.TW,惠特,89.3,1.59,265,143.5,-32.4,10,自連賣
3	,2618.TW,長榮航,28.1,-2.09,27994,29.9,-4.16,9,自連賣
4	,6244.TW,茂迪,28.35,0,3256,29.7,-3.83,9,自連賣
5	,2031.TW,新光鋼,44,-0.56,5573,44.15,10.94,8,自連賣
6	,6147.TW,頎邦,58.6,0.51,604,68.3,-4.65,8,自連賣
7	,2457.TW,飛宏,41,-1.2,4773,36.95,10.96,7,自連賣
8	,2641.TW,正德,20.1,0.5,16078,24.5,-15.19,7,自連賣
9	,6223.TW,旺矽,111.5,-3.46,3050,99.9,17.52,7,自連賣
10	,8163.TW,達方,37.8,-0.13,469,41.65,-1.59,7,自連賣
11	,8213.TW,志超,36.4,0,113,48.65,-16.13,7,自連賣
12	,1313.TW,聯成,13.8,-1.78,1516,16.35,-15.6,6,自連賣
13	,1723.TW,中碳,105.5,-0.47,103,121.5,-10.07,6,自連賣
14	,2015.TW,豐興,65.9,1.85,274,73.6,-10.46,6,自連賣
15	,2104.TW,國際中橡,19.6,0.77,1331,19.9,-0.51,6,自連賣
16	,2392.TW,正崴,36.85,-0.94,578,33.2,16.36,6,自連賣
17	,2642.TW,宅配通,52.1,1.17,1391,60.3,-13.6,6,自連賣
18	,3023.TW,信邦,275.5,-0.18,232,257,9.87,6,自連賣
19	,3033.TW,威健,26.5,0,428,30.2,-2.03,6,自連賣
20	,3059.TW,華晶科,33.4,-0.45,748,35.9,-5.19,6,自連賣
21	,3704.TW,合勤控,33.85,-2.31,2930,27.65,16.85,6,自連賣
22	,3708.TW,上緯投控,94.6,-1.77,1112,121,-20.86,6,自連賣
23	,4958.TW,臻鼎-KY,108,-1.37,2633,111,1.89,6,自連賣
24	,6209.TW,今國光,25.4,-0.59,249,29.7,-13.01,6,自連賣
25	,6443.TW,元晶,34.1,1.19,7879,31.45,8.43,6,自連賣
26	,6679.TW,鈺太,229,0.44,465,257.5,-11.07,6,自連賣
27	,6693.TW,廣閎科,62.8,-1.1,28,105,-38.62,6,自連賣
28	,1308.TW,亞聚,28.2,-0.88,1358,29.35,7.14,5,自連賣
29	,1717.TW,長興,31.5,-1.25,930,33.1,-3.73,5,自連賣
30	,1722.TW,台肥,53.1,-0.56,1033,67.5,-17.84,5,自連賣
31	,1734.TW,杏輝,33.3,0.45,4511,28.5,17.67,5,自連賣
32	,2007.TW,燁興,12.7,1.2,8163,13.4,-5.22,5,自連賣
33	,2017.TW,官田鋼,14.2,-1.05,653,14.45,9.06,5,自連賣
34	,2368.TW,金像電,88.4,-1.12,3685,79.7,3.88,5,自連賣
35	,2476.TW,鉅祥,46.4,-0.96,356,45.1,7.01,5,自連賣
36	,2601.TW,益航,8.94,-1.54,2073,9.64,-7.26,5,自連賣
37	,2608.TW,嘉里大榮,38.05,-0.39,337,40,-0.78,5,自連賣
38	,2614.TW,東森,23.3,1.75,3526,24.6,-11.1,5,自連賣
39	,3014.TW,聯陽,71.5,-0.83,189,90.2,-9.87,5,自連賣
40	,3037.TW,欣興,125,2.46,35224,166,-22.99,5,自連賣
41	,3530.TW,晶相光,71.8,-0.42,57,98.3,-23.67,5,自連賣
42	,3624.TW,光頡,40.35,0.62,414,69,-39.03,5,自連賣
43	,3665.TW,貿聯-KY,251,-2.33,1391,298,-13.15,5,自連賣
44	,5011.TW,久陽,25.35,1.6,496,28.55,-10.07,5,自連賣
45	,5243.TW,乙盛-KY,59.3,0.51,535,63.9,-5.27,5,自連賣
46	,6150.TW,撼訊,73.1,0.14,1301,83.3,4.23,5,自連賣
47	,6187.TW,萬潤,65,0.93,810,88.2,-21.82,5,自連賣
48	,6188.TW,廣明,40.45,-0.37,336,38.2,13.4,5,自連賣
49	,6217.TW,中探針,43.75,0.69,482,63.3,-29.03,5,自連賣
50	,6411.TW,晶焱,85.7,-0.35,289,124.5,-26.46,5,自連賣
51	,6781.TW,AES-KY,680,1.34,965,957,-27.9,5,自連賣
52	,8027.TW,鈦昇,51.7,-2.45,239,70.1,-24.45,5,自連賣
53	,8183.TW,精星,54.1,-0.18,400,65.8,-15.98,5,自連賣
54	,8299.TW,群聯,305,-0.81,792,328,0.42,5,自連賣
55	,9802.TW,鈺齊-KY,162,0.31,3063,176,-6.59,5,自連賣
