符合條件商品
資料日期：2022年 11月 15日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/15),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:35 符合檔數(53)
1	,2889.TW,國票金,11.35,0,2314,11.35,0,15,自連賣
2	,2474.TW,可成,169,-1.74,2651,187.5,-9.87,14,自連賣
3	,3005.TW,神基,43.55,0.35,857,41.45,5.07,12,自連賣
4	,1301.TW,台塑,86.8,-0.46,6046,88.6,-2.03,9,自連賣
5	,9941.TW,裕融,156.5,0,327,151.5,3.3,9,自連賣
6	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.6,0.52,8,自連賣
7	,1504.TW,東元,27.25,-0.37,1749,29,-6.03,7,自連賣
8	,1737.TW,臺鹽,32.15,0,25,31.3,2.72,7,自連賣
9	,2313.TW,華通,45.95,-1.08,9582,48,-4.27,7,自連賣
10	,2888.TW,新光金,8.75,-0.57,13386,8.67,0.92,7,自連賣
11	,3711.TW,日月光投控,93.8,-3.6,11870,92.8,1.08,7,自連賣
12	,5534.TW,長虹,73.6,2.22,690,71.3,3.23,7,自連賣
13	,6118.TW,建達,35.35,-0.98,2147,33.5,5.52,7,自連賣
14	,8131.TW,福懋科,38.4,-0.78,269,39.3,-2.29,7,自連賣
15	,1402.TW,遠東新,31.55,-4.39,10632,31.65,-0.32,6,自連賣
16	,1434.TW,福懋,26.3,-0.19,479,26.55,-0.94,6,自連賣
17	,2103.TW,台橡,26.95,-1.1,635,27.1,-0.55,6,自連賣
18	,2317.TW,鴻海,101,0,15490,101.5,-0.49,6,自連賣
19	,2330.TW,台積電,455,-2.78,26724,480,-4.66,6,自連賣
20	,2353.TW,宏碁,23.15,0.22,5082,24.55,-5.7,6,自連賣
21	,2377.TW,微星,119.5,1.7,2513,123,-2.85,6,自連賣
22	,2419.TW,仲琦,24.15,-0.41,1040,25.35,-4.73,6,自連賣
23	,2449.TW,京元電子,36.4,-1.75,4505,35.45,2.68,6,自連賣
24	,2722.TW,夏都,33.9,0.44,10,32.9,3.04,6,自連賣
25	,2882.TW,國泰金,41.15,1.86,33982,42.4,-2.95,6,自連賣
26	,3714.TW,富采,46.6,-0.96,1148,46.2,0.87,6,自連賣
27	,1101.TW,台泥,34.05,-1.16,23484,33.85,0.59,5,自連賣
28	,1102.TW,亞泥,41.55,0.24,6062,40.75,1.96,5,自連賣
29	,1216.TW,統一,65.9,0,2803,66,-0.15,5,自連賣
30	,1229.TW,聯華,49.25,0.2,537,50.6,-2.67,5,自連賣
31	,1303.TW,南亞,70.3,-1.54,4616,74.2,-5.26,5,自連賣
32	,1342.TW,八貫,132.5,0,544,81.5,62.58,5,自連賣
33	,1503.TW,士電,59.1,-1.01,78,56.9,3.87,5,自連賣
34	,1720.TW,生達,59.1,0.17,11057,45.5,29.89,5,自連賣
35	,1904.TW,正隆,27.15,-1.09,381,27.35,-0.73,5,自連賣
36	,2029.TW,盛餘,25.2,0,787,24.3,3.7,5,自連賣
37	,2105.TW,正新,33.75,-0.74,1203,34.45,-2.03,5,自連賣
38	,2106.TW,建大,30.15,0,347,31,-2.74,5,自連賣
39	,2301.TW,光寶科,64,-0.47,4678,66.7,-4.05,5,自連賣
40	,2324.TW,仁寶,22.95,0.44,9576,21.95,4.56,5,自連賣
41	,2356.TW,英業達,26,0.19,6530,25.75,0.97,5,自連賣
42	,2430.TW,燦坤,41.8,-0.12,23,41.25,1.33,5,自連賣
43	,2546.TW,根基,50.5,0.2,33,49.15,2.75,5,自連賣
44	,2801.TW,彰銀,17.25,-0.29,2566,17.3,-0.29,5,自連賣
45	,2845.TW,遠東銀,11.1,-0.89,1864,10.9,1.83,5,自連賣
46	,2897.TW,王道銀行,8.32,-0.36,812,8.4,-0.95,5,自連賣
47	,3034.TW,聯詠,301.5,-0.17,3163,301,0.17,5,自連賣
48	,3231.TW,緯創,29.9,-0.83,12268,27.55,8.53,5,自連賣
49	,3416.TW,融程電,83,0.36,22,84.9,-2.24,5,自連賣
50	,3702.TW,大聯大,47.8,-0.52,2583,47,1.7,5,自連賣
51	,4938.TW,和碩,64.2,0.31,3317,60.6,5.94,5,自連賣
52	,5533.TW,皇鼎,17.45,-0.29,42,17.7,-1.41,5,自連賣
53	,8926.TW,台汽電,32.2,-0.46,354,29.4,9.52,5,自連賣
