符合條件商品
資料日期：2022年  4月 13日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/13),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:21 符合檔數(26)
1	,1440.TW,南紡,17.3,-1.42,812,23.3,-22.28,11,自連賣
2	,6150.TW,撼訊,73.1,0.14,1301,124.5,-30.26,10,自連賣
3	,6196.TW,帆宣,117,-0.43,361,141,-13.42,10,自連賣
4	,8150.TW,南茂,32.9,1.23,1428,48.3,-24.64,9,自連賣
5	,2342.TW,茂矽,38.65,1.44,640,39.7,-1.33,8,自連賣
6	,8299.TW,群聯,305,-0.81,792,430.5,-23.49,8,自連賣
7	,1308.TW,亞聚,28.2,-0.88,1358,36.6,-14.08,7,自連賣
8	,2369.TW,菱生,13.2,-1.49,383,23.55,-39.23,7,自連賣
9	,3374.TW,精材,99.5,-1.49,1508,120.5,-15.69,7,自連賣
10	,6435.TW,大中,99,-0.3,127,146,-27.99,7,自連賣
11	,2354.TW,鴻準,51.4,-1.15,1092,61.4,-13.15,6,自連賣
12	,3152.TW,璟德,179.5,-0.28,16,257,-26.86,6,自連賣
13	,6191.TW,精成科,27.6,-1.08,433,33.9,-13.34,6,自連賣
14	,8086.TW,宏捷科,67.7,1.04,620,98,-28.07,6,自連賣
15	,1323.TW,永裕,33,1.23,75,35.8,-3.28,5,自連賣
16	,2327.TW,國巨,460,-1.39,1468,401,-4.57,5,自連賣
17	,2375.TW,凱美,56,-0.36,155,71.9,-33.09,5,自連賣
18	,2393.TW,億光,37.5,0.94,242,46.6,-12.01,5,自連賣
19	,3006.TW,晶豪科,66.2,0,3117,133,-45.3,5,自連賣
20	,3588.TW,通嘉,53.8,-0.92,446,119,-49.51,5,自連賣
21	,3689.TW,湧德,33.1,1.38,189,47.25,-25.42,5,自連賣
22	,5388.TW,中磊,77.4,-0.13,1579,77.5,-0.13,5,自連賣
23	,6147.TW,頎邦,58.6,0.51,604,67,-2.8,5,自連賣
24	,6223.TW,旺矽,111.5,-3.46,3050,96.5,21.66,5,自連賣
25	,8050.TW,廣積,78.9,1.81,7925,49.25,65.83,5,自連賣
26	,8076.TW,伍豐,28.15,-0.35,431,29.45,3.19,5,自連賣
