符合條件商品
資料日期：2022年  1月 11日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/11),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:31 符合檔數(81)
1	,2542.TW,興富發,40.35,-3.93,8630,46.4,4.43,20,自連賣
2	,2034.TW,允強,29.6,-0.5,3354,30.1,4.04,16,自連賣
3	,4128.TW,中天,66.8,-2.2,19523,63.8,14.84,12,自連賣
4	,2426.TW,鼎元,16.9,-0.59,149,28,-36.47,11,自連賣
5	,2006.TW,東和鋼鐵,53.2,0.95,1881,65.2,-11.41,10,自連賣
6	,6191.TW,精成科,27.6,-1.08,433,36.4,-19.27,10,自連賣
7	,8040.TW,九暘,54.7,1.3,584,66.7,-16.76,10,自連賣
8	,8110.TW,華東,11.6,-1.28,672,17.45,-32.83,10,自連賣
9	,8215.TW,明基材,32.2,-2.72,1195,36.15,-6.18,10,自連賣
10	,2436.TW,偉詮電,42,0.84,593,88.7,-49.99,9,自連賣
11	,4743.TW,合一,259.5,-1.14,14786,258.5,0.39,9,自連賣
12	,6233.TW,旺玖,20.55,-0.96,152,33.4,-38.47,9,自連賣
13	,6271.TW,同欣電,201,-4.29,2372,269.5,-29.14,9,自連賣
14	,6531.TW,愛普*,170,0,2500,430,-59.43,9,自連賣
15	,2027.TW,大成鋼,43.15,-1.93,15303,44.1,4.03,8,自連賣
16	,2105.TW,正新,33.75,-0.74,1203,35.9,-2.71,8,自連賣
17	,2354.TW,鴻準,51.4,-1.15,1092,63.4,-15.89,8,自連賣
18	,3380.TW,明泰,28.55,-1.04,598,30.8,-4.71,8,自連賣
19	,8163.TW,達方,37.8,-0.13,469,47.05,-12.88,8,自連賣
20	,8476.TW,台境,55.2,0.91,124,56.1,-1.6,8,自連賣
21	,2038.TW,海光,23.05,-3.15,5951,31.35,-21.65,7,自連賣
22	,2338.TW,光罩,86.3,0.94,3470,96.7,-8.41,7,自連賣
23	,2363.TW,矽統,15.95,-0.93,935,23.85,-23.87,7,自連賣
24	,2369.TW,菱生,13.2,-1.49,383,25.25,-43.32,7,自連賣
25	,2408.TW,南亞科,51.4,-0.58,5241,73.5,-25.21,7,自連賣
26	,4961.TW,天鈺,117,0.86,1402,235,-42.76,7,自連賣
27	,5371.TW,中光電,55,-0.36,3464,86.1,-31.25,7,自連賣
28	,6188.TW,廣明,40.45,-0.37,336,44.65,-2.97,7,自連賣
29	,8150.TW,南茂,32.9,1.23,1428,47.1,-22.73,7,自連賣
30	,1305.TW,華夏,26.5,1.15,17566,33.55,-13.23,6,自連賣
31	,1605.TW,華新,46.75,-1.68,42087,25.8,88.66,6,自連賣
32	,2029.TW,盛餘,25.2,0,787,30.15,-7.05,6,自連賣
33	,2031.TW,新光鋼,44,-0.56,5573,55.1,-11.09,6,自連賣
34	,2332.TW,友訊,15.6,0,3528,17.4,-8.67,6,自連賣
35	,2342.TW,茂矽,38.65,1.44,640,45.65,-14.19,6,自連賣
36	,2376.TW,技嘉,106.5,1.43,5227,141,-13.18,6,自連賣
37	,2520.TW,冠德,28.65,0.7,326,36.85,-15.19,6,自連賣
