符合條件商品
資料日期：2022年  1月 18日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/18),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:31 符合檔數(41)
1	,2354.TW,鴻準,51.4,-1.15,1092,62.6,-14.82,13,自連賣
2	,3380.TW,明泰,28.55,-1.04,598,30.9,-5.02,13,自連賣
3	,8163.TW,達方,37.8,-0.13,469,46.9,-12.6,13,自連賣
4	,1305.TW,華夏,26.5,1.15,17566,34.25,-15.01,11,自連賣
5	,2342.TW,茂矽,38.65,1.44,640,45.45,-13.8,11,自連賣
6	,4976.TW,佳凌,38.2,0.13,139,62.9,-39.27,10,自連賣
7	,6173.TW,信昌電,34.45,-1.57,150,57.4,-36.7,10,自連賣
8	,6282.TW,康舒,30.4,0.83,1860,34.1,-7.99,10,自連賣
9	,6509.TW,聚和,41.15,4.71,2507,60.8,-30.36,10,自連賣
10	,1609.TW,大亞,20.5,0.49,2261,23.8,-7.32,9,自連賣
11	,3526.TW,凡甲,117.5,-0.42,125,177.5,-28.67,9,自連賣
12	,5243.TW,乙盛-KY,59.3,0.51,535,62.1,-2.53,9,自連賣
13	,1795.TW,美時,232,0.22,11755,88.2,166.91,8,自連賣
14	,2636.TW,台驊投控,76.3,-0.91,1346,123.5,-31.53,8,自連賣
15	,3323.TW,加百裕,33.55,-0.15,68,41,-13.08,8,自連賣
16	,6190.TW,萬泰科,29.35,-1.18,798,35.35,-13.63,8,自連賣
17	,8182.TW,加高,31.1,0,32,51.8,-34.91,8,自連賣
18	,1477.TW,聚陽,238.5,0,510,239.5,4.77,7,自連賣
19	,2028.TW,威致,29.2,0.69,4120,36.55,-11.06,7,自連賣
20	,2633.TW,台灣高鐵,28.75,-0.52,2418,29.15,1.38,7,自連賣
21	,3706.TW,神達,29.7,-0.17,1384,33.75,-6.07,7,自連賣
22	,1434.TW,福懋,26.3,-0.19,479,29.05,-5.9,6,自連賣
23	,2331.TW,精英,21.45,-0.46,679,21.15,1.42,6,自連賣
24	,2406.TW,國碩,18.8,-1.05,970,26.35,-28.65,6,自連賣
25	,2504.TW,國產,25.1,1.01,1440,26.2,3.16,6,自連賣
26	,4720.TW,德淵,14.05,0.72,90,16.45,-13.33,6,自連賣
27	,8028.TW,昇陽半導體,57.5,-2.87,2439,51.3,20.24,6,自連賣
28	,2409.TW,友達,15.4,0.65,36394,21.85,-30.1,5,自連賣
29	,2439.TW,美律,79.5,0.63,452,91.7,-8.97,5,自連賣
30	,2605.TW,新興,20.65,-3.5,6563,26.95,-20.24,5,自連賣
31	,2727.TW,王品,158,-1.56,228,126,25.4,5,自連賣
32	,2915.TW,潤泰全,66.7,0.15,4192,101.5,-28.76,5,自連賣
33	,3231.TW,緯創,29.9,-0.83,12268,30,8.77,5,自連賣
34	,3310.TW,佳穎,41.9,-0.12,23,34.7,28.02,5,自連賣
35	,3691.TW,碩禾,101.5,0,155,192.5,-47.27,5,自連賣
36	,4958.TW,臻鼎-KY,108,-1.37,2633,100.5,12.54,5,自連賣
37	,5263.TW,智崴,123.5,-3.52,358,114,8.33,5,自連賣
38	,5609.TW,中菲行,71.8,-1.64,274,103.5,-22.84,5,自連賣
39	,6244.TW,茂迪,28.35,0,3256,32.35,-11.74,5,自連賣
40	,6288.TW,聯嘉,22.85,-0.44,665,29.5,-21.18,5,自連賣
41	,8446.TW,華研,83.2,0.85,34,87.9,-0.22,5,自連賣
