符合條件商品
資料日期：2022年  9月  7日
策略,	10自營商5連賣
32	,6477.TW,安集,45.15,0.22,708,53.6,-15.76,6,自連賣
33	,6508.TW,惠光,36.1,-0.28,129,47.8,-19.17,6,自連賣
34	,8027.TW,鈦昇,51.7,-2.45,239,64,-19.22,6,自連賣
35	,8210.TW,勤誠,74.2,-1.07,96,75.5,-1.72,6,自連賣
36	,9907.TW,統一實,17.05,-0.29,1397,19.95,-14.54,6,自連賣
37	,1216.TW,統一,65.9,0,2803,66.5,-0.9,5,自連賣
38	,1218.TW,泰山,32.6,1.24,3578,34.95,-6.72,5,自連賣
39	,1419.TW,新紡,39.85,-0.87,21,39.9,-0.13,5,自連賣
40	,1515.TW,力山,30.9,0.49,381,31.5,-1.9,5,自連賣
41	,1605.TW,華新,46.75,-1.68,42087,37.5,24.67,5,自連賣
42	,1608.TW,華榮,13.9,-1.42,1366,13.7,1.46,5,自連賣
43	,1612.TW,宏泰,16.5,-1.2,304,15.5,6.45,5,自連賣
44	,1714.TW,和桐,8.73,0.23,870,9.06,-3.64,5,自連賣
45	,1909.TW,榮成,15.55,-0.32,1849,15.05,3.32,5,自連賣
46	,2013.TW,中鋼構,59.3,-0.84,197,55.8,6.27,5,自連賣
47	,2344.TW,華邦電,20.1,-0.99,9528,20.4,-1.47,5,自連賣
48	,2363.TW,矽統,15.95,-0.93,935,18.45,-13.55,5,自連賣
49	,2392.TW,正崴,36.85,-0.94,578,35.6,3.51,5,自連賣
50	,2547.TW,日勝生,9.08,-0.22,162,9.71,-6.49,5,自連賣
51	,3014.TW,聯陽,71.5,-0.83,189,64.5,10.85,5,自連賣
52	,3093.TW,港建*,27.65,2.79,195,105,-73.67,5,自連賣
53	,3455.TW,由田,80.3,-0.25,313,79.9,0.5,5,自連賣
54	,3530.TW,晶相光,71.8,-0.42,57,82.1,-12.55,5,自連賣
55	,3583.TW,辛耘,72.6,1.26,201,76.1,-4.6,5,自連賣
56	,3675.TW,德微,168,2.75,1849,196,-14.29,5,自連賣
57	,3701.TW,大眾控,38.25,-0.39,146,47.05,-18.7,5,自連賣
58	,4164.TW,承業醫,44.2,0,183,43.55,1.49,5,自連賣
59	,4555.TW,氣立,49.4,0.41,5,54.2,-8.86,5,自連賣
60	,4770.TW,上品,300.5,-4.6,1157,362.5,-17.1,5,自連賣
61	,4952.TW,凌通,47.85,0.1,191,52.3,-8.51,5,自連賣
62	,5284.TW,jpp-KY,68.8,-2.41,2843,49.65,38.57,5,自連賣
63	,5299.TW,杰力,113,0.89,114,110,2.73,5,自連賣
64	,5471.TW,松翰,51.1,-1.73,859,55.5,-7.93,5,自連賣
65	,5876.TW,上海商銀,44.25,-0.45,2405,48.55,-8.86,5,自連賣
66	,6239.TW,力成,81.3,0.62,1926,80.8,0.62,5,自連賣
67	,6706.TW,惠特,89.3,1.59,265,108.5,-17.7,5,自連賣
68	,6770.TW,力積電,33.3,-0.3,10173,30.1,10.63,5,自連賣
69	,8016.TW,矽創,173.5,-0.29,574,172.5,0.58,5,自連賣
70	,8028.TW,昇陽半導體,57.5,-2.87,2439,63.2,-9.02,5,自連賣
71	,8046.TW,南電,242,-0.41,10124,242,0,5,自連賣
72	,8076.TW,伍豐,28.15,-0.35,431,33,-14.7,5,自連賣
73	,8081.TW,致新,141,-1.05,262,135.5,4.06,5,自連賣
74	,8110.TW,華東,11.6,-1.28,672,12.45,-6.83,5,自連賣
75	,8215.TW,明基材,32.2,-2.72,1195,30,7.33,5,自連賣
76	,9904.TW,寶成,34.05,0.44,6898,27.75,22.7,5,自連賣
77	,9958.TW,世紀鋼,88.9,-1.22,9352,80.5,14.68,5,自連賣
