符合條件商品
資料日期：2022年 11月 14日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/14),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:35 符合檔數(34)
1	,2889.TW,國票金,11.35,0,2314,11.3,0.44,14,自連賣
2	,2474.TW,可成,169,-1.74,2651,184.5,-8.4,13,自連賣
3	,3005.TW,神基,43.55,0.35,857,41.2,5.7,11,自連賣
4	,1301.TW,台塑,86.8,-0.46,6046,89.1,-2.58,8,自連賣
5	,9941.TW,裕融,156.5,0,327,151.5,3.3,8,自連賣
6	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.6,0.52,7,自連賣
7	,1504.TW,東元,27.25,-0.37,1749,28.85,-5.55,6,自連賣
8	,1737.TW,臺鹽,32.15,0,25,31.2,3.04,6,自連賣
9	,2313.TW,華通,45.95,-1.08,9582,47.4,-3.06,6,自連賣
10	,2457.TW,飛宏,41,-1.2,4773,37.05,10.66,6,自連賣
11	,2888.TW,新光金,8.75,-0.57,13386,8.6,1.74,6,自連賣
12	,3711.TW,日月光投控,93.8,-3.6,11870,91.7,2.29,6,自連賣
13	,5534.TW,長虹,73.6,2.22,690,71.2,3.37,6,自連賣
14	,6118.TW,建達,35.35,-0.98,2147,33.8,4.59,6,自連賣
15	,8040.TW,九暘,54.7,1.3,584,59.3,-7.76,6,自連賣
16	,8131.TW,福懋科,38.4,-0.78,269,39.35,-2.41,6,自連賣
17	,8390.TW,金益鼎,36.8,-2.26,415,32.55,13.06,6,自連賣
18	,9904.TW,寶成,34.05,0.44,6898,31.75,7.24,6,自連賣
19	,1402.TW,遠東新,31.55,-4.39,10632,33.2,-4.97,5,自連賣
20	,1434.TW,福懋,26.3,-0.19,479,26.7,-1.5,5,自連賣
21	,2103.TW,台橡,26.95,-1.1,635,26.95,0,5,自連賣
22	,2317.TW,鴻海,101,0,15490,101.5,-0.49,5,自連賣
23	,2330.TW,台積電,455,-2.78,26724,445,2.84,5,自連賣
24	,2353.TW,宏碁,23.15,0.22,5082,24.7,-6.28,5,自連賣
25	,2377.TW,微星,119.5,1.7,2513,122.5,-2.45,5,自連賣
26	,2419.TW,仲琦,24.15,-0.41,1040,25.8,-6.4,5,自連賣
27	,2449.TW,京元電子,36.4,-1.75,4505,35,4,5,自連賣
28	,2458.TW,義隆,86.1,-1.71,718,87.8,-1.94,5,自連賣
29	,2492.TW,華新科,78.7,-1.38,848,86.6,-9.12,5,自連賣
30	,2722.TW,夏都,33.9,0.44,10,33.15,2.26,5,自連賣
31	,2882.TW,國泰金,41.15,1.86,33982,41.75,-1.44,5,自連賣
32	,3443.TW,創意,726,-0.55,5389,644,12.73,5,自連賣
33	,3714.TW,富采,46.6,-0.96,1148,46,1.3,5,自連賣
34	,6477.TW,安集,45.15,0.22,708,43.7,3.32,5,自連賣
