符合條件商品
資料日期：2021年 12月 27日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/27),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:33 符合檔數(25)
1	,1101.TW,台泥,34.05,-1.16,23484,48.1,-20.22,18,自連賣
2	,2542.TW,興富發,40.35,-3.93,8630,46.25,4.75,17,自連賣
3	,2881.TW,富邦金,56.7,-0.18,6587,75.2,-15.85,10,自連賣
4	,4571.TW,鈞興-KY,73.8,-0.14,9,100,-22.06,10,自連賣
5	,2748.TW,雲品,58.2,0.87,303,39,50.89,8,自連賣
6	,2905.TW,三商,15.05,-0.66,352,22.55,-28.44,7,自連賣
7	,3138.TW,耀登,131.5,-1.13,169,220,-38.76,7,自連賣
8	,1102.TW,亞泥,41.55,0.24,6062,44.15,1.91,6,自連賣
9	,2023.TW,燁輝,16.8,-0.59,4854,25.15,-27.59,6,自連賣
10	,2034.TW,允強,29.6,-0.5,3354,32.2,-2.76,6,自連賣
11	,2353.TW,宏碁,23.15,0.22,5082,29.9,-14.92,6,自連賣
12	,4912.TW,聯德控股-KY,79.8,-0.37,46,161,-49.17,6,自連賣
13	,4961.TW,天鈺,117,0.86,1402,284,-52.63,6,自連賣
14	,5287.TW,數字,190.5,-0.26,4,267.5,-9.01,6,自連賣
15	,6176.TW,瑞儀,106,0.47,1064,100.5,14.89,6,自連賣
16	,6461.TW,益得,36.4,1.11,1956,20.05,81.55,6,自連賣
17	,2002.TW,中鋼,30.7,0.16,37216,35.25,-3.34,5,自連賣
18	,2014.TW,中鴻,27.6,1.1,53751,41,-25.41,5,自連賣
19	,2027.TW,大成鋼,43.15,-1.93,15303,46.15,-0.6,5,自連賣
20	,2028.TW,威致,29.2,0.69,4120,43.45,-25.19,5,自連賣
21	,2887.TW,台新金,15.2,0,6593,18.75,-11.83,5,自連賣
22	,3322.TW,建舜電,18.95,0,248,29.4,-33.83,5,自連賣
23	,5546.TW,永固-KY,47.05,0.53,43,58.4,-11.56,5,自連賣
24	,6209.TW,今國光,25.4,-0.59,249,36.35,-28.93,5,自連賣
25	,6741.TW,91APP*-KY,114.5,-4.98,4956,262,-56.11,5,自連賣
