符合條件商品
資料日期：2022年  3月 16日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/16),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:26 符合檔數(24)
1	,4743.TW,合一,259.5,-1.14,14786,200.5,29.43,14,自連賣
2	,2038.TW,海光,23.05,-3.15,5951,32,-23.24,10,自連賣
3	,2486.TW,一詮,21.55,-0.23,1380,39.1,-44.16,10,自連賣
4	,2915.TW,潤泰全,66.7,0.15,4192,104.5,-30.81,10,自連賣
5	,3710.TW,連展投控,11.25,2.27,1915,14.95,-24.75,10,自連賣
6	,5243.TW,乙盛-KY,59.3,0.51,535,55.8,8.47,10,自連賣
7	,1605.TW,華新,46.75,-1.68,42087,27.95,74.12,9,自連賣
8	,5285.TW,界霖,61.2,0,133,89,-27.52,9,自連賣
9	,5434.TW,崇越,167.5,0.9,197,171,3.44,9,自連賣
10	,3211.TW,順達,73.1,-0.14,70,115,-26.69,8,自連賣
11	,6284.TW,佳邦,50.8,0.2,322,54.7,-4.69,8,自連賣
12	,8183.TW,精星,54.1,-0.18,400,52.2,5.91,8,自連賣
13	,8422.TW,可寧衛,177.5,0,124,197.5,-5.19,8,自連賣
14	,8938.TW,明安,94.7,-0.53,233,75.6,34.44,8,自連賣
15	,1723.TW,中碳,105.5,-0.47,103,116,-5.8,7,自連賣
16	,4167.TW,松瑞藥,26.55,1.53,84752,15.9,66.98,7,自連賣
17	,4966.TW,譜瑞-KY,825,0.86,553,1650,-49,6,自連賣
18	,1313.TW,聯成,13.8,-1.78,1516,18.85,-22.95,5,自連賣
19	,2308.TW,台達電,281,-1.92,5149,249,15.54,5,自連賣
20	,3028.TW,增你強,28.6,1.06,236,36.9,-13.28,5,自連賣
21	,3527.TW,聚積,100,0,154,152.5,-29.66,5,自連賣
22	,4906.TW,正文,27.35,0.18,879,28.95,0.15,5,自連賣
23	,6147.TW,頎邦,58.6,0.51,604,69.1,-5.76,5,自連賣
24	,6568.TW,宏觀,168,1.51,418,189,-7.4,5,自連賣
