符合條件商品
資料日期：2022年 11月  1日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/01),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:37 符合檔數(8)
1	,4577.TW,達航科技,31.15,0.16,67,28.45,9.49,20,自連賣
2	,3533.TW,嘉澤,829,0.36,375,782,6.01,12,自連賣
3	,1586.TW,和勤,33.5,-0.59,70,34.45,-2.76,8,自連賣
4	,6854.TW,錼創科技-KY創,102,-4.23,79,93.5,9.09,8,自連賣
5	,5009.TW,榮剛,37.5,-0.66,11974,28.5,31.58,7,自連賣
6	,2889.TW,國票金,11.35,0,2314,11.05,2.71,5,自連賣
7	,3388.TW,崇越電,72.9,-0.14,4,70.3,3.7,5,自連賣
8	,8924.TW,大田,120.5,0.42,199,95.8,25.78,5,自連賣
