符合條件商品
資料日期：2022年 10月 11日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/11),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:46 符合檔數(21)
1	,4577.TW,達航科技,31.15,0.16,67,30.4,2.47,11,自連賣
2	,6585.TW,鼎基,55.9,6.88,488,49.45,13.04,10,自連賣
3	,8411.TW,福貞-KY,13.1,-0.76,94,14,-6.43,9,自連賣
4	,1477.TW,聚陽,238.5,0,510,194.5,22.62,7,自連賣
5	,5371.TW,中光電,55,-0.36,3464,52.6,4.56,7,自連賣
6	,1720.TW,生達,59.1,0.17,11057,45.2,30.75,6,自連賣
7	,3622.TW,洋華,27.5,0.18,36,26.7,3,6,自連賣
8	,3703.TW,欣陸,28.15,0.18,655,29.65,-5.06,6,自連賣
9	,1323.TW,永裕,33,1.23,75,32.95,0.15,5,自連賣
10	,1338.TW,廣華-KY,43.6,-0.23,51,52.1,-16.31,5,自連賣
11	,1473.TW,台南,20.55,-0.24,40,18.15,13.22,5,自連賣
12	,2383.TW,台光電,176.5,-0.84,2034,139.5,26.52,5,自連賣
13	,2427.TW,三商電,11.95,0,66,10.9,9.63,5,自連賣
14	,2493.TW,揚博,43.15,0,51,39.95,8.01,5,自連賣
15	,2520.TW,冠德,28.65,0.7,326,24.05,19.13,5,自連賣
16	,4148.TW,全宇生技-KY,54.7,-1.08,54,56.2,-2.67,5,自連賣
17	,6442.TW,光聖,45.85,-1.19,286,42.8,7.13,5,自連賣
18	,6488.TW,環球晶,435.5,-2.57,2065,340.5,27.9,5,自連賣
19	,8121.TW,越峰,25.05,-1.38,169,27.45,-8.74,5,自連賣
20	,8374.TW,羅昇,29.1,1.04,13,26.95,7.98,5,自連賣
21	,8442.TW,威宏-KY,75.4,0.27,33,73.1,4.46,5,自連賣
