符合條件商品
資料日期：2021年 11月 16日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/16),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:39 符合檔數(31)
1	,4904.TW,遠傳,65.7,-0.3,2525,64.3,6.35,20,自連賣
2	,2881.TW,富邦金,56.7,-0.18,6587,74,-14.49,12,自連賣
3	,2108.TW,南帝,38.2,-0.26,608,80.4,-47.43,10,自連賣
4	,4938.TW,和碩,64.2,0.31,3317,68.4,1.45,10,自連賣
5	,2441.TW,超豐,48.2,-2.33,4006,80.7,-35.32,8,自連賣
6	,3231.TW,緯創,29.9,-0.83,12268,29.05,12.32,8,自連賣
7	,3551.TW,世禾,58,0,44,69.8,-11.67,8,自連賣
8	,6176.TW,瑞儀,106,0.47,1064,97.7,18.18,8,自連賣
9	,1101.TW,台泥,34.05,-1.16,23484,48.65,-21.13,7,自連賣
10	,1434.TW,福懋,26.3,-0.19,479,29.7,-7.98,7,自連賣
11	,2301.TW,光寶科,64,-0.47,4678,62.6,8.35,7,自連賣
12	,2324.TW,仁寶,22.95,0.44,9576,23.7,5.13,7,自連賣
13	,2356.TW,英業達,26,0.19,6530,27,2.24,7,自連賣
14	,2385.TW,群光,87.2,0.11,1118,82.5,13.9,7,自連賣
15	,2449.TW,京元電子,36.4,-1.75,4505,42.7,-7.94,7,自連賣
16	,2542.TW,興富發,40.35,-3.93,8630,46.8,3.54,7,自連賣
17	,2704.TW,國賓,32,0.47,213,32,0,7,自連賣
18	,2809.TW,京城銀,33.9,-3.42,3989,41.15,-12.85,7,自連賣
19	,3044.TW,健鼎,96,1.59,1391,118,-12.95,7,自連賣
20	,3481.TW,群創,11.1,0,42046,17.05,-29.07,7,自連賣
21	,3702.TW,大聯大,47.8,-0.52,2583,51.8,-1.18,7,自連賣
22	,5522.TW,遠雄,58.5,0.34,1205,68.2,-4.49,7,自連賣
23	,1449.TW,佳和,16.75,9.84,963,15,-23.06,6,自連賣
24	,2377.TW,微星,119.5,1.7,2513,163,-20.11,6,自連賣
25	,3033.TW,威健,26.5,0,428,29.95,-1.23,6,自連賣
26	,3515.TW,華擎,140.5,2.93,1979,235,-31.94,6,自連賣
27	,9958.TW,世紀鋼,88.9,-1.22,9352,108.5,-14.92,6,自連賣
28	,2102.TW,泰豐,20.45,-1.21,355,26.15,-21.8,5,自連賣
29	,2439.TW,美律,79.5,0.63,452,93.2,-10.43,5,自連賣
30	,2727.TW,王品,158,-1.56,228,143,10.49,5,自連賣
31	,3293.TW,鈊象,425.5,-0.23,3602,792,14.79,5,自連賣
