符合條件商品
資料日期：2022年  7月  8日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/08),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:09 符合檔數(5)
1	,6706.TW,惠特,89.3,1.59,265,120,-19.17,8,自連賣
2	,3211.TW,順達,73.1,-0.14,70,68.1,7.34,7,自連賣
3	,2065.TW,世豐,50.9,-0.2,24,43.25,21.13,5,自連賣
4	,6134.TW,萬旭,21.45,-0.69,109,22.95,-6.13,5,自連賣
5	,6175.TW,立敦,32.3,-0.77,206,32.2,5.14,5,自連賣
