符合條件商品
資料日期：2022年 12月 23日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	連賣次數,	主融外自投
執行時間：2022-12-25 12:55 符合檔數(260)
1	,6811.TW,宏碁資訊,133,-0.37,7,20,自連賣
2	,8411.TW,福貞-KY,13.1,-0.76,94,20,自連賣
3	,4958.TW,臻鼎-KY,108,-1.37,2633,14,自連賣
4	,4906.TW,正文,27.35,0.18,879,10,自連賣
5	,6605.TW,帝寶,70.5,-0.98,237,10,自連賣
6	,6670.TW,復盛應用,213,-0.7,244,10,自連賣
7	,2308.TW,台達電,281,-1.92,5149,9,自連賣
8	,2481.TW,強茂,60.4,-0.33,2094,9,自連賣
9	,3455.TW,由田,80.3,-0.25,313,9,自連賣
10	,1526.TW,日馳,41.1,-0.6,88,8,自連賣
11	,2323.TW,中環,7.4,-1.33,1685,8,自連賣
12	,2330.TW,台積電,455,-2.78,26724,8,自連賣
13	,2495.TW,普安,21.6,-2.92,2069,8,自連賣
14	,2504.TW,國產,25.1,1.01,1440,8,自連賣
15	,2906.TW,高林,17.6,-0.28,1443,8,自連賣
16	,6206.TW,飛捷,65.6,0.46,146,8,自連賣
17	,6257.TW,矽格,48.85,0.31,824,8,自連賣
18	,6689.TW,伊雲谷,87.2,-0.91,297,8,自連賣
19	,8028.TW,昇陽半導體,57.5,-2.87,2439,8,自連賣
20	,1103.TW,嘉泥,17.5,-0.57,92,7,自連賣
21	,1104.TW,環泥,22.25,-0.22,144,7,自連賣
22	,1201.TW,味全,19.05,0,164,7,自連賣
23	,1210.TW,大成,45.45,1.91,1876,7,自連賣
24	,1215.TW,卜蜂,78.3,0.77,1049,7,自連賣
25	,1216.TW,統一,65.9,0,2803,7,自連賣
26	,1219.TW,福壽,18.9,0.8,834,7,自連賣
27	,1227.TW,佳格,39.4,-0.51,249,7,自連賣
28	,1229.TW,聯華,49.25,0.2,537,7,自連賣
29	,1232.TW,大統益,141.5,-0.35,131,7,自連賣
