符合條件商品
資料日期：2022年  9月 27日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/27),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:50 符合檔數(50)
1	,4157.TW,太景*-KY,16.15,-1.52,3200,15.55,3.86,15,自連賣
2	,6120.TW,達運,9.05,2.38,1626,8.62,4.99,11,自連賣
3	,6706.TW,惠特,89.3,1.59,265,87.5,2.06,11,自連賣
4	,5285.TW,界霖,61.2,0,133,69.8,-12.32,10,自連賣
5	,6605.TW,帝寶,70.5,-0.98,237,74.3,-5.11,10,自連賣
6	,2231.TW,為升,142,-2.07,335,166,-5.9,9,自連賣
7	,2515.TW,中工,8.25,-0.48,1107,8.03,2.74,9,自連賣
8	,5243.TW,乙盛-KY,59.3,0.51,535,57.6,2.95,9,自連賣
9	,1515.TW,力山,30.9,0.49,381,30.7,0.65,8,自連賣
10	,1708.TW,東鹼,40.75,-1.33,1193,45.55,-10.54,8,自連賣
11	,6781.TW,AES-KY,680,1.34,965,669,1.64,8,自連賣
12	,1402.TW,遠東新,31.55,-4.39,10632,32.75,-3.66,7,自連賣
13	,6129.TW,普誠,30.15,0.33,971,30.6,-1.47,7,自連賣
14	,6477.TW,安集,45.15,0.22,708,47.3,-4.55,7,自連賣
15	,1909.TW,榮成,15.55,-0.32,1849,14.8,5.07,6,自連賣
16	,2030.TW,彰源,23.95,1.27,3219,23.5,1.91,6,自連賣
17	,3691.TW,碩禾,101.5,0,155,115,-11.74,6,自連賣
18	,3701.TW,大眾控,38.25,-0.39,146,40.15,-4.73,6,自連賣
19	,6683.TW,雍智科技,189.5,0.26,103,195.5,-3.07,6,自連賣
20	,8349.TW,恒耀,58.4,-2.18,212,71.5,-18.32,6,自連賣
21	,9941.TW,裕融,156.5,0,327,149,5.03,6,自連賣
22	,1229.TW,聯華,49.25,0.2,537,52.7,-6.55,5,自連賣
23	,1304.TW,台聚,22.1,1.61,6105,20.75,6.51,5,自連賣
24	,1305.TW,華夏,26.5,1.15,17566,20.35,30.22,5,自連賣
25	,1314.TW,中石化,9.86,-1,4928,9.4,4.89,5,自連賣
26	,1709.TW,和益,22.45,0,297,22.95,-2.18,5,自連賣
27	,2031.TW,新光鋼,44,-0.56,5573,34.9,26.07,5,自連賣
28	,2069.TW,運錩,21.35,-0.7,1052,20.7,3.14,5,自連賣
29	,2206.TW,三陽工業,33.7,0.45,1845,41.7,-19.18,5,自連賣
30	,2329.TW,華泰,17.6,-1.68,1321,16.3,7.98,5,自連賣
31	,2375.TW,凱美,56,-0.36,155,52,7.69,5,自連賣
32	,2412.TW,中華電,112.5,-0.44,6521,116,-3.02,5,自連賣
33	,2481.TW,強茂,60.4,-0.33,2094,59.5,1.51,5,自連賣
34	,2880.TW,華南金,22.5,-1.1,4175,22.5,0,5,自連賣
35	,2881.TW,富邦金,56.7,-0.18,6587,51.9,9.25,5,自連賣
36	,2887.TW,台新金,15.2,0,6593,13.95,8.96,5,自連賣
37	,3088.TW,艾訊,58.2,1.04,164,52.7,10.44,5,自連賣
38	,3406.TW,玉晶光,364,-0.68,820,399.5,-8.89,5,自連賣
39	,3454.TW,晶睿,207.5,1.22,7571,139,49.28,5,自連賣
40	,3645.TW,達邁,32.55,-1.21,101,32.65,-0.31,5,自連賣
41	,4536.TW,拓凱,189,-0.79,392,157,20.38,5,自連賣
42	,5269.TW,祥碩,717,0.14,564,678,5.75,5,自連賣
43	,5469.TW,瀚宇博,31.65,-0.94,479,29.55,7.11,5,自連賣
44	,5880.TW,合庫金,25.95,-0.76,4866,26.15,-0.76,5,自連賣
45	,6209.TW,今國光,25.4,-0.59,249,26.15,-2.87,5,自連賣
46	,6214.TW,精誠,70,-0.28,922,69.7,0.43,5,自連賣
47	,6756.TW,威鋒電子,191,-2.05,282,192,-0.52,5,自連賣
48	,6834.TW,天二科技,25.1,-1.38,20,25.7,-2.33,5,自連賣
49	,8050.TW,廣積,78.9,1.81,7925,71.5,10.35,5,自連賣
50	,8454.TW,富邦媒,626,0,570,561,11.59,5,自連賣
