符合條件商品
資料日期：2022年  9月 23日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/23),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:50 符合檔數(45)
1	,2885.TW,元大金,21.8,-0.91,10786,20.15,8.19,19,自連賣
2	,4157.TW,太景*-KY,16.15,-1.52,3200,16.9,-4.44,13,自連賣
3	,2239.TW,英利-KY,59,-0.84,55,75.1,-21.44,12,自連賣
4	,4915.TW,致伸,55.1,-0.9,3460,63.4,-13.09,10,自連賣
5	,3062.TW,建漢,23.55,0.21,1460,25.6,-8.01,9,自連賣
6	,3532.TW,台勝科,142,-2.07,1152,154.5,-8.09,9,自連賣
7	,5371.TW,中光電,55,-0.36,3464,58.5,-5.98,9,自連賣
8	,6120.TW,達運,9.05,2.38,1626,9.12,-0.77,9,自連賣
9	,6592.TW,和潤企業,100,-0.99,209,106,-5.66,9,自連賣
10	,6706.TW,惠特,89.3,1.59,265,89.9,-0.67,9,自連賣
11	,8076.TW,伍豐,28.15,-0.35,431,29.35,-4.09,9,自連賣
12	,1707.TW,葡萄王,160.5,-1.23,644,140,14.64,8,自連賣
13	,1723.TW,中碳,105.5,-0.47,103,112,-5.8,8,自連賣
14	,2419.TW,仲琦,24.15,-0.41,1040,26.55,-9.04,8,自連賣
15	,4968.TW,立積,113.5,2.25,1398,108,5.09,8,自連賣
16	,5285.TW,界霖,61.2,0,133,73.7,-16.96,8,自連賣
17	,5289.TW,宜鼎,181.5,-1.36,100,164.5,10.33,8,自連賣
18	,6285.TW,啟碁,80.8,-2.3,4232,83.2,-2.88,8,自連賣
19	,6605.TW,帝寶,70.5,-0.98,237,78.2,-9.85,8,自連賣
20	,1504.TW,東元,27.25,-0.37,1749,29,-6.03,7,自連賣
21	,1737.TW,臺鹽,32.15,0,25,32.45,-0.92,7,自連賣
22	,2231.TW,為升,142,-2.07,335,171,-8.65,7,自連賣
23	,2455.TW,全新,67,0,1464,60,11.67,7,自連賣
24	,2515.TW,中工,8.25,-0.48,1107,8.35,-1.2,7,自連賣
25	,3380.TW,明泰,28.55,-1.04,598,31.35,-8.93,7,自連賣
26	,5243.TW,乙盛-KY,59.3,0.51,535,60,-1.17,7,自連賣
27	,1515.TW,力山,30.9,0.49,381,32.2,-4.04,6,自連賣
28	,1708.TW,東鹼,40.75,-1.33,1193,47.9,-14.93,6,自連賣
29	,1736.TW,喬山,73.9,-1.99,1386,72.5,1.93,6,自連賣
30	,2049.TW,上銀,180,-0.83,411,188.5,-4.51,6,自連賣
31	,2439.TW,美律,79.5,0.63,452,89.5,-11.17,6,自連賣
32	,3019.TW,亞光,61.6,-1.28,472,58.9,4.58,6,自連賣
33	,5321.TW,美而快,63.1,-0.47,32,72.8,-13.32,6,自連賣
34	,6191.TW,精成科,27.6,-1.08,433,26.85,2.79,6,自連賣
35	,6257.TW,矽格,48.85,0.31,824,45.7,6.89,6,自連賣
36	,6438.TW,迅得,86.2,-0.69,51,90.6,-4.86,6,自連賣
37	,6515.TW,穎崴,404,-1.46,559,390,3.59,6,自連賣
38	,6781.TW,AES-KY,680,1.34,965,708,-3.95,6,自連賣
39	,1402.TW,遠東新,31.55,-4.39,10632,32.9,-4.1,5,自連賣
40	,1815.TW,富喬,11.8,-0.42,396,13.25,-10.94,5,自連賣
41	,3189.TW,景碩,107,0,9581,98,9.18,5,自連賣
42	,3260.TW,威剛,57.6,-0.17,970,57.3,0.52,5,自連賣
43	,6129.TW,普誠,30.15,0.33,971,31.3,-3.67,5,自連賣
44	,6206.TW,飛捷,65.6,0.46,146,70.7,-7.21,5,自連賣
45	,6477.TW,安集,45.15,0.22,708,50.6,-10.77,5,自連賣
