符合條件商品
資料日期：2022年  9月 15日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/15),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:59 符合檔數(31)
1	,2885.TW,元大金,21.8,-0.91,10786,20.25,7.65,13,自連賣
2	,4577.TW,達航科技,31.15,0.16,67,34.15,-8.78,9,自連賣
3	,2614.TW,東森,23.3,1.75,3526,22.4,4.02,8,自連賣
4	,6548.TW,長科*,29.95,0,316,33.85,-9.54,8,自連賣
5	,2009.TW,第一銅,31.95,0.79,2420,25.5,25.29,7,自連賣
6	,2069.TW,運錩,21.35,-0.7,1052,22.55,-5.32,7,自連賣
7	,2545.TW,皇翔,40.2,-0.12,93,43.1,-6.73,7,自連賣
8	,4157.TW,太景*-KY,16.15,-1.52,3200,17.5,-7.71,7,自連賣
9	,5533.TW,皇鼎,17.45,-0.29,42,18.5,-5.68,7,自連賣
10	,1467.TW,南緯,11,-0.9,343,12.1,-9.09,6,自連賣
11	,2029.TW,盛餘,25.2,0,787,25.5,-1.18,6,自連賣
12	,2030.TW,彰源,23.95,1.27,3219,25.3,-5.34,6,自連賣
13	,2204.TW,中華,50.1,0.91,1497,45.15,10.96,6,自連賣
14	,2239.TW,英利-KY,59,-0.84,55,78.9,-25.22,6,自連賣
15	,2430.TW,燦坤,41.8,-0.12,23,46.8,-10.68,6,自連賣
16	,2474.TW,可成,169,-1.74,2651,173,-2.31,6,自連賣
17	,2548.TW,華固,88,-0.34,174,92.6,-4.97,6,自連賣
18	,2812.TW,台中銀,12.8,-0.39,3299,13.65,-6.23,6,自連賣
19	,2820.TW,華票,14.55,0,290,16.15,-9.91,6,自連賣
20	,2850.TW,新產,48.8,0.21,121,55.4,-11.91,6,自連賣
21	,3362.TW,先進光,71.1,-0.42,992,79.2,-10.23,6,自連賣
22	,4935.TW,茂林-KY,56.3,-1.05,64,60.2,-6.48,6,自連賣
23	,4956.TW,光鋐,14.4,-0.35,75,16.65,-13.51,6,自連賣
24	,6261.TW,久元,58,-0.51,75,63.2,-8.23,6,自連賣
25	,8112.TW,至上,36.05,0.7,471,36.7,-1.77,6,自連賣
26	,9941.TW,裕融,156.5,0,327,158.5,-1.26,6,自連賣
27	,2845.TW,遠東銀,11.1,-0.89,1864,11.45,-3.06,5,自連賣
28	,3691.TW,碩禾,101.5,0,155,135,-24.81,5,自連賣
29	,4123.TW,晟德,46.35,0.65,1096,51.6,-10.17,5,自連賣
30	,5213.TW,亞昕,22.1,0.45,39,22.45,-1.56,5,自連賣
31	,6147.TW,頎邦,58.6,0.51,604,55.8,5.02,5,自連賣
