符合條件商品
資料日期：2021年 11月 17日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/17),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:39 符合檔數(34)
1	,2881.TW,富邦金,56.7,-0.18,6587,76.1,-16.85,13,自連賣
2	,2108.TW,南帝,38.2,-0.26,608,80.5,-47.49,11,自連賣
3	,4938.TW,和碩,64.2,0.31,3317,68,2.05,11,自連賣
4	,2441.TW,超豐,48.2,-2.33,4006,81.8,-36.19,9,自連賣
5	,3231.TW,緯創,29.9,-0.83,12268,28.8,13.3,9,自連賣
6	,3551.TW,世禾,58,0,44,70.3,-12.29,9,自連賣
7	,6176.TW,瑞儀,106,0.47,1064,97.9,17.94,9,自連賣
8	,1101.TW,台泥,34.05,-1.16,23484,48.55,-20.96,8,自連賣
9	,1434.TW,福懋,26.3,-0.19,479,29.65,-7.82,8,自連賣
10	,2301.TW,光寶科,64,-0.47,4678,62,9.4,8,自連賣
11	,2324.TW,仁寶,22.95,0.44,9576,23.75,4.89,8,自連賣
12	,2356.TW,英業達,26,0.19,6530,26.85,2.85,8,自連賣
13	,2385.TW,群光,87.2,0.11,1118,82,14.6,8,自連賣
14	,2542.TW,興富發,40.35,-3.93,8630,46.5,4.21,8,自連賣
15	,2704.TW,國賓,32,0.47,213,31.25,2.4,8,自連賣
16	,2809.TW,京城銀,33.9,-3.42,3989,41.45,-13.48,8,自連賣
17	,3044.TW,健鼎,96,1.59,1391,120.5,-14.76,8,自連賣
18	,3702.TW,大聯大,47.8,-0.52,2583,50.5,1.38,8,自連賣
19	,5522.TW,遠雄,58.5,0.34,1205,68.3,-4.63,8,自連賣
20	,1449.TW,佳和,16.75,9.84,963,14.9,-22.56,7,自連賣
21	,2377.TW,微星,119.5,1.7,2513,162.5,-19.86,7,自連賣
22	,3515.TW,華擎,140.5,2.93,1979,258.5,-38.13,7,自連賣
23	,9958.TW,世紀鋼,88.9,-1.22,9352,107.5,-14.12,7,自連賣
24	,2102.TW,泰豐,20.45,-1.21,355,25.95,-21.19,6,自連賣
25	,2727.TW,王品,158,-1.56,228,141.5,11.66,6,自連賣
26	,3293.TW,鈊象,425.5,-0.23,3602,802,13.36,6,自連賣
27	,1409.TW,新纖,17.9,0.28,1722,19.8,-2.51,5,自連賣
28	,1710.TW,東聯,18.5,1.09,1345,23.3,-17.52,5,自連賣
29	,2357.TW,華碩,271,-1.63,1392,357.5,-12.7,5,自連賣
30	,3017.TW,奇鋐,111,-1.77,2015,82.5,39.68,5,自連賣
31	,3036.TW,文曄,62.7,-0.95,1327,64.4,4.12,5,自連賣
32	,5392.TW,能率,20.7,-0.48,100,24.95,-15.85,5,自連賣
33	,8046.TW,南電,242,-0.41,10124,560,-55.24,5,自連賣
34	,9917.TW,中保科,99.6,1.32,404,107,-2.29,5,自連賣
