符合條件商品
資料日期：2022年 10月 12日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/12),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:43 符合檔數(24)
1	,4577.TW,達航科技,31.15,0.16,67,29.75,4.71,12,自連賣
2	,6585.TW,鼎基,55.9,6.88,488,48,16.46,11,自連賣
3	,5371.TW,中光電,55,-0.36,3464,51.9,5.97,8,自連賣
4	,3703.TW,欣陸,28.15,0.18,655,29.8,-5.54,7,自連賣
5	,8121.TW,越峰,25.05,-1.38,169,26.85,-6.7,6,自連賣
6	,8442.TW,威宏-KY,75.4,0.27,33,75.5,1.14,6,自連賣
7	,1308.TW,亞聚,28.2,-0.88,1358,24.75,13.94,5,自連賣
8	,1476.TW,儒鴻,492.5,1.23,1098,400,23.13,5,自連賣
9	,1527.TW,鑽全,41.3,0.12,137,39.4,4.82,5,自連賣
10	,1560.TW,中砂,109.5,-1.35,2814,110,-0.45,5,自連賣
11	,1712.TW,興農,36.35,-1.49,904,35.85,1.39,5,自連賣
12	,2049.TW,上銀,180,-0.83,411,162,11.11,5,自連賣
13	,2105.TW,正新,33.75,-0.74,1203,34.85,-3.16,5,自連賣
14	,2455.TW,全新,67,0,1464,56.5,18.58,5,自連賣
15	,2492.TW,華新科,78.7,-1.38,848,74.8,5.21,5,自連賣
16	,3265.TW,台星科,46.95,-2.09,1946,38.4,22.27,5,自連賣
17	,3680.TW,家登,254.5,0.79,478,227,13.8,5,自連賣
18	,4157.TW,太景*-KY,16.15,-1.52,3200,14.95,8.03,5,自連賣
19	,6121.TW,新普,288.5,-0.35,276,259.5,16.42,5,自連賣
20	,6125.TW,廣運,25.45,0.79,1033,25.65,-0.78,5,自連賣
21	,6138.TW,茂達,117.5,-0.42,755,105,11.9,5,自連賣
22	,6146.TW,耕興,231,2.21,247,224,3.13,5,自連賣
23	,6220.TW,岳豐,25.85,0.78,423,26.4,-2.08,5,自連賣
24	,6491.TW,晶碩,404.5,-1.94,432,348,16.24,5,自連賣
