符合條件商品
資料日期：2022年  9月 28日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/28),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:50 符合檔數(53)
1	,4157.TW,太景*-KY,16.15,-1.52,3200,14.45,11.76,16,自連賣
2	,6120.TW,達運,9.05,2.38,1626,8.23,9.96,12,自連賣
3	,6706.TW,惠特,89.3,1.59,265,81.3,9.84,12,自連賣
4	,5285.TW,界霖,61.2,0,133,64.1,-4.52,11,自連賣
5	,6605.TW,帝寶,70.5,-0.98,237,70.7,-0.28,11,自連賣
6	,2231.TW,為升,142,-2.07,335,158,-1.14,10,自連賣
7	,2515.TW,中工,8.25,-0.48,1107,7.91,4.3,10,自連賣
8	,5243.TW,乙盛-KY,59.3,0.51,535,56.2,5.52,10,自連賣
9	,1515.TW,力山,30.9,0.49,381,28.75,7.48,9,自連賣
10	,1708.TW,東鹼,40.75,-1.33,1193,41.2,-1.09,9,自連賣
11	,1402.TW,遠東新,31.55,-4.39,10632,32.35,-2.47,8,自連賣
12	,6129.TW,普誠,30.15,0.33,971,28.6,5.42,8,自連賣
13	,6477.TW,安集,45.15,0.22,708,44.2,2.15,8,自連賣
14	,1909.TW,榮成,15.55,-0.32,1849,14.35,8.36,7,自連賣
15	,2030.TW,彰源,23.95,1.27,3219,22.15,8.13,7,自連賣
16	,3691.TW,碩禾,101.5,0,155,105,-3.33,7,自連賣
17	,3701.TW,大眾控,38.25,-0.39,146,37.25,2.68,7,自連賣
18	,6683.TW,雍智科技,189.5,0.26,103,176.5,7.37,7,自連賣
19	,9941.TW,裕融,156.5,0,327,143,9.44,7,自連賣
20	,1304.TW,台聚,22.1,1.61,6105,19.7,12.18,6,自連賣
21	,1305.TW,華夏,26.5,1.15,17566,19.5,35.9,6,自連賣
22	,1314.TW,中石化,9.86,-1,4928,9.1,8.35,6,自連賣
23	,1709.TW,和益,22.45,0,297,21.9,2.51,6,自連賣
24	,2031.TW,新光鋼,44,-0.56,5573,34.05,29.22,6,自連賣
25	,2069.TW,運錩,21.35,-0.7,1052,19.85,7.56,6,自連賣
26	,2206.TW,三陽工業,33.7,0.45,1845,40.3,-16.38,6,自連賣
27	,2375.TW,凱美,56,-0.36,155,48.4,15.7,6,自連賣
28	,2412.TW,中華電,112.5,-0.44,6521,116.5,-3.43,6,自連賣
29	,2481.TW,強茂,60.4,-0.33,2094,55,9.82,6,自連賣
30	,2881.TW,富邦金,56.7,-0.18,6587,50.1,13.17,6,自連賣
31	,2887.TW,台新金,15.2,0,6593,13.65,11.36,6,自連賣
32	,3406.TW,玉晶光,364,-0.68,820,360,1.11,6,自連賣
33	,3454.TW,晶睿,207.5,1.22,7571,134,54.85,6,自連賣
34	,3645.TW,達邁,32.55,-1.21,101,31.9,2.04,6,自連賣
35	,5469.TW,瀚宇博,31.65,-0.94,479,28.55,10.86,6,自連賣
36	,5880.TW,合庫金,25.95,-0.76,4866,26.45,-1.89,6,自連賣
37	,6756.TW,威鋒電子,191,-2.05,282,178,7.3,6,自連賣
38	,6834.TW,天二科技,25.1,-1.38,20,23.9,5.02,6,自連賣
39	,8050.TW,廣積,78.9,1.81,7925,66.7,18.29,6,自連賣
40	,8454.TW,富邦媒,626,0,570,535,17.01,6,自連賣
41	,1444.TW,力麗,10.3,0,557,10.4,-0.96,5,自連賣
42	,1712.TW,興農,36.35,-1.49,904,39.05,-6.91,5,自連賣
43	,2337.TW,旺宏,35,0.57,15889,29.1,20.27,5,自連賣
44	,2883.TW,開發金,12.7,-0.78,8936,12.15,4.53,5,自連賣
45	,3228.TW,金麗科,187,-1.32,123,287.5,-34.96,5,自連賣
46	,3455.TW,由田,80.3,-0.25,313,74.8,7.35,5,自連賣
47	,3504.TW,揚明光,77.8,1.17,665,86.8,-10.37,5,自連賣
48	,3689.TW,湧德,33.1,1.38,189,29.8,11.07,5,自連賣
49	,3714.TW,富采,46.6,-0.96,1148,40.05,16.35,5,自連賣
50	,4906.TW,正文,27.35,0.18,879,26.05,4.99,5,自連賣
51	,5536.TW,聖暉*,102.5,-0.97,167,98.5,4.06,5,自連賣
52	,6415.TW,矽力*-KY,445,1.37,2330,402.5,10.56,5,自連賣
53	,6509.TW,聚和,41.15,4.71,2507,36.9,11.52,5,自連賣
