符合條件商品
資料日期：2022年  9月 26日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/26),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:50 符合檔數(51)
1	,2885.TW,元大金,21.8,-0.91,10786,19.9,9.55,20,自連賣
2	,4157.TW,太景*-KY,16.15,-1.52,3200,15.5,4.19,14,自連賣
3	,4915.TW,致伸,55.1,-0.9,3460,61.9,-10.99,11,自連賣
4	,3062.TW,建漢,23.55,0.21,1460,23.4,0.64,10,自連賣
5	,3532.TW,台勝科,142,-2.07,1152,144,-1.39,10,自連賣
6	,5371.TW,中光電,55,-0.36,3464,55,0,10,自連賣
7	,6120.TW,達運,9.05,2.38,1626,8.59,5.36,10,自連賣
8	,6592.TW,和潤企業,100,-0.99,209,103,-2.91,10,自連賣
9	,6706.TW,惠特,89.3,1.59,265,84.5,5.68,10,自連賣
10	,8076.TW,伍豐,28.15,-0.35,431,28.2,-0.18,10,自連賣
11	,1707.TW,葡萄王,160.5,-1.23,644,136,18.01,9,自連賣
12	,1723.TW,中碳,105.5,-0.47,103,108,-2.31,9,自連賣
13	,2419.TW,仲琦,24.15,-0.41,1040,24.85,-2.82,9,自連賣
14	,5285.TW,界霖,61.2,0,133,69.5,-11.94,9,自連賣
15	,6285.TW,啟碁,80.8,-2.3,4232,80.4,0.5,9,自連賣
16	,6605.TW,帝寶,70.5,-0.98,237,74.1,-4.86,9,自連賣
17	,2231.TW,為升,142,-2.07,335,160,-2.37,8,自連賣
18	,2515.TW,中工,8.25,-0.48,1107,8.05,2.48,8,自連賣
19	,3380.TW,明泰,28.55,-1.04,598,29.8,-4.19,8,自連賣
20	,5243.TW,乙盛-KY,59.3,0.51,535,56.5,4.96,8,自連賣
21	,1515.TW,力山,30.9,0.49,381,30.8,0.32,7,自連賣
22	,1708.TW,東鹼,40.75,-1.33,1193,45,-9.44,7,自連賣
23	,1736.TW,喬山,73.9,-1.99,1386,72.5,1.93,7,自連賣
24	,2049.TW,上銀,180,-0.83,411,179.5,0.28,7,自連賣
25	,2439.TW,美律,79.5,0.63,452,85,-6.47,7,自連賣
26	,3019.TW,亞光,61.6,-1.28,472,55.8,10.39,7,自連賣
27	,5321.TW,美而快,63.1,-0.47,32,65.7,-3.96,7,自連賣
28	,6191.TW,精成科,27.6,-1.08,433,25.4,8.66,7,自連賣
29	,6257.TW,矽格,48.85,0.31,824,43.8,11.53,7,自連賣
30	,6438.TW,迅得,86.2,-0.69,51,87.2,-1.15,7,自連賣
31	,6515.TW,穎崴,404,-1.46,559,375.5,7.59,7,自連賣
32	,6781.TW,AES-KY,680,1.34,965,679,0.15,7,自連賣
33	,1402.TW,遠東新,31.55,-4.39,10632,32.1,-1.71,6,自連賣
34	,1815.TW,富喬,11.8,-0.42,396,12.55,-5.98,6,自連賣
35	,3260.TW,威剛,57.6,-0.17,970,54,6.67,6,自連賣
36	,6129.TW,普誠,30.15,0.33,971,29.85,1.01,6,自連賣
37	,6206.TW,飛捷,65.6,0.46,146,68.6,-4.37,6,自連賣
38	,6477.TW,安集,45.15,0.22,708,47.4,-4.75,6,自連賣
39	,1909.TW,榮成,15.55,-0.32,1849,14.7,5.78,5,自連賣
40	,2030.TW,彰源,23.95,1.27,3219,23.5,1.91,5,自連賣
41	,3030.TW,德律,63.7,-0.47,122,60.8,4.77,5,自連賣
42	,3169.TW,亞信,105.5,0.96,414,91.1,15.81,5,自連賣
43	,3691.TW,碩禾,101.5,0,155,111,-8.56,5,自連賣
44	,3701.TW,大眾控,38.25,-0.39,146,39.5,-3.16,5,自連賣
45	,5236.TW,凌陽創新,67.6,0.15,48,68.9,-1.89,5,自連賣
46	,6683.TW,雍智科技,189.5,0.26,103,188.5,0.53,5,自連賣
47	,8046.TW,南電,242,-0.41,10124,193,25.39,5,自連賣
48	,8150.TW,南茂,32.9,1.23,1428,29.85,10.22,5,自連賣
49	,8349.TW,恒耀,58.4,-2.18,212,75.8,-22.96,5,自連賣
50	,8942.TW,森鉅,60.2,-0.17,53,61.8,0.58,5,自連賣
51	,9941.TW,裕融,156.5,0,327,150.5,3.99,5,自連賣
