符合條件商品
資料日期：2022年 11月 24日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/24),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:34 符合檔數(26)
1	,2889.TW,國票金,11.35,0,2314,11.7,-2.99,20,自連賣
2	,9941.TW,裕融,156.5,0,327,152.5,2.62,16,自連賣
3	,5534.TW,長虹,73.6,2.22,690,71.8,2.51,14,自連賣
4	,2722.TW,夏都,33.9,0.44,10,32.8,3.35,13,自連賣
5	,2882.TW,國泰金,41.15,1.86,33982,42.55,-3.29,13,自連賣
6	,1216.TW,統一,65.9,0,2803,65.3,0.92,12,自連賣
7	,1319.TW,東陽,41.05,0.37,2564,45.55,-9.88,11,自連賣
8	,2441.TW,超豐,48.2,-2.33,4006,48.35,-0.31,10,自連賣
9	,1476.TW,儒鴻,492.5,1.23,1098,445,10.67,9,自連賣
10	,6811.TW,宏碁資訊,133,-0.37,7,123.5,7.69,9,自連賣
11	,8411.TW,福貞-KY,13.1,-0.76,94,12.55,4.38,9,自連賣
12	,1586.TW,和勤,33.5,-0.59,70,33,1.52,8,自連賣
13	,1605.TW,華新,46.75,-1.68,42087,43.9,6.49,7,自連賣
14	,2027.TW,大成鋼,43.15,-1.93,15303,40.05,7.74,7,自連賣
15	,6830.TW,汎銓,98,-0.1,49,93.1,5.26,7,自連賣
16	,2014.TW,中鴻,27.6,1.1,53751,22.8,21.05,6,自連賣
17	,3576.TW,聯合再生,20.4,-0.73,3970,21,-2.86,6,自連賣
18	,4107.TW,邦特,112,-1.75,150,111.5,0.45,6,自連賣
19	,5289.TW,宜鼎,181.5,-1.36,100,184.5,-1.63,6,自連賣
20	,6245.TW,立端,91.8,-7.09,8513,87.3,5.15,6,自連賣
21	,6835.TW,圓裕,39.2,-2,415,40.7,-3.69,6,自連賣
22	,3005.TW,神基,43.55,0.35,857,41.7,4.44,5,自連賣
23	,3006.TW,晶豪科,66.2,0,3117,76.9,-13.91,5,自連賣
24	,4168.TW,醣聯,32.05,-0.31,1372,33.25,-3.61,5,自連賣
25	,6282.TW,康舒,30.4,0.83,1860,29.95,1.5,5,自連賣
26	,8076.TW,伍豐,28.15,-0.35,431,28.65,-1.75,5,自連賣
