符合條件商品
資料日期：2022年  4月 29日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/29),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:19 符合檔數(55)
1	,2314.TW,台揚,38.25,-0.13,479,56.3,-32.06,16,自連賣
2	,6269.TW,台郡,99.2,-0.8,645,92.6,12.68,16,自連賣
3	,3714.TW,富采,46.6,-0.96,1148,58.7,-17.7,12,自連賣
4	,5347.TW,世界,81.5,-1.69,3288,105.5,-17.69,11,自連賣
5	,2812.TW,台中銀,12.8,-0.39,3299,14.95,-8.44,10,自連賣
6	,4558.TW,寶緯,24.15,2.11,53,40.1,-34.73,10,自連賣
7	,6187.TW,萬潤,65,0.93,810,115.5,-40.3,10,自連賣
8	,1608.TW,華榮,13.9,-1.42,1366,21.7,-29.05,8,自連賣
9	,2023.TW,燁輝,16.8,-0.59,4854,21.35,-14.68,8,自連賣
10	,2103.TW,台橡,26.95,-1.1,635,32.2,-8.49,8,自連賣
11	,3260.TW,威剛,57.6,-0.17,970,70.6,-10.68,8,自連賣
12	,3406.TW,玉晶光,364,-0.68,820,379,-2.03,8,自連賣
13	,4912.TW,聯德控股-KY,79.8,-0.37,46,106.5,-23.86,8,自連賣
14	,4958.TW,臻鼎-KY,108,-1.37,2633,106,6.69,8,自連賣
15	,1210.TW,大成,45.45,1.91,1876,52.8,-9.62,7,自連賣
16	,1710.TW,東聯,18.5,1.09,1345,20.5,-6.23,7,自連賣
17	,2030.TW,彰源,23.95,1.27,3219,33.05,-20.96,7,自連賣
18	,2328.TW,廣宇,37.65,-1.7,2360,33.3,16.38,7,自連賣
19	,2404.TW,漢唐,182,-2.41,755,179.5,9.9,7,自連賣
20	,2498.TW,宏達電,55,-0.72,14502,47.6,15.55,7,自連賣
21	,2707.TW,晶華,256,0.39,348,173.5,58.9,7,自連賣
22	,3691.TW,碩禾,101.5,0,155,146.5,-30.72,7,自連賣
23	,2342.TW,茂矽,38.65,1.44,640,36.65,6.89,6,自連賣
24	,2355.TW,敬鵬,28.95,-0.34,444,30.25,-2.62,6,自連賣
25	,2392.TW,正崴,36.85,-0.94,578,34.05,13.42,6,自連賣
26	,2457.TW,飛宏,41,-1.2,4773,39,5.13,6,自連賣
27	,2615.TW,萬海,86.2,-1.15,55180,146,-26.19,6,自連賣
28	,2633.TW,台灣高鐵,28.75,-0.52,2418,28,5.54,6,自連賣
29	,2945.TW,三商家購,42.25,0,0,60.2,-25.98,6,自連賣
30	,3006.TW,晶豪科,66.2,0,3117,125,-41.8,6,自連賣
31	,3380.TW,明泰,28.55,-1.04,598,28.9,1.57,6,自連賣
32	,3545.TW,敦泰,59.4,2.24,1934,116,-38.76,6,自連賣
33	,4123.TW,晟德,46.35,0.65,1096,63.3,-12.58,6,自連賣
34	,5299.TW,杰力,113,0.89,114,169,-27.46,6,自連賣
35	,5306.TW,桂盟,140,0.72,338,163,-10.35,6,自連賣
36	,5434.TW,崇越,167.5,0.9,197,167.5,5.6,6,自連賣
37	,5471.TW,松翰,51.1,-1.73,859,75.7,-24.75,6,自連賣
38	,6153.TW,嘉聯益,23.85,-2.05,2220,20.95,13.84,6,自連賣
39	,6182.TW,合晶,41.8,-0.36,1757,54.3,-20.8,6,自連賣
40	,6202.TW,盛群,67.6,0,761,93.6,-19.84,6,自連賣
41	,6279.TW,胡連,149.5,-1.64,1303,104,48.33,6,自連賣
42	,6515.TW,穎崴,404,-1.46,559,349.5,19.2,6,自連賣
43	,6592.TW,和潤企業,100,-0.99,209,111.5,-6.46,6,自連賣
44	,6684.TW,安格,45.4,-0.87,27,105,-49.34,6,自連賣
45	,8086.TW,宏捷科,67.7,1.04,620,84,-16.08,6,自連賣
46	,2010.TW,春源,16.25,0.62,682,21.4,-24.07,5,自連賣
47	,2034.TW,允強,29.6,-0.5,3354,32.1,-2.47,5,自連賣
48	,2108.TW,南帝,38.2,-0.26,608,54.9,-30.42,5,自連賣
49	,2504.TW,國產,25.1,1.01,1440,29.25,-7.58,5,自連賣
50	,5457.TW,宣德,49.5,-0.2,374,53,-1.81,5,自連賣
51	,6188.TW,廣明,40.45,-0.37,336,39.8,8.85,5,自連賣
52	,6261.TW,久元,58,-0.51,75,73.7,-15.4,5,自連賣
53	,6282.TW,康舒,30.4,0.83,1860,28.95,5.01,5,自連賣
54	,8050.TW,廣積,78.9,1.81,7925,50.3,62.35,5,自連賣
55	,8464.TW,億豐,278.5,-1.42,255,313.5,-7.56,5,自連賣
