符合條件商品
資料日期：2021年 12月 28日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/28),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:32 符合檔數(27)
1	,1101.TW,台泥,34.05,-1.16,23484,48.15,-20.29,19,自連賣
2	,2542.TW,興富發,40.35,-3.93,8630,46.15,5,18,自連賣
3	,4571.TW,鈞興-KY,73.8,-0.14,9,100,-22.06,11,自連賣
4	,1102.TW,亞泥,41.55,0.24,6062,44.2,1.79,7,自連賣
5	,2034.TW,允強,29.6,-0.5,3354,32.15,-2.6,7,自連賣
6	,4961.TW,天鈺,117,0.86,1402,278.5,-51.7,7,自連賣
7	,5287.TW,數字,190.5,-0.26,4,266.5,-8.67,7,自連賣
8	,6176.TW,瑞儀,106,0.47,1064,100.5,14.89,7,自連賣
9	,2002.TW,中鋼,30.7,0.16,37216,35.4,-3.73,6,自連賣
10	,2014.TW,中鴻,27.6,1.1,53751,41.1,-25.59,6,自連賣
11	,2027.TW,大成鋼,43.15,-1.93,15303,46.35,-1.03,6,自連賣
12	,2028.TW,威致,29.2,0.69,4120,43.3,-24.92,6,自連賣
13	,2887.TW,台新金,15.2,0,6593,18.9,-12.54,6,自連賣
14	,6209.TW,今國光,25.4,-0.59,249,35.95,-28.15,6,自連賣
15	,6741.TW,91APP*-KY,114.5,-4.98,4956,262,-56.11,6,自連賣
16	,1216.TW,統一,65.9,0,2803,68.7,-0.14,5,自連賣
17	,1440.TW,南紡,17.3,-1.42,812,25.45,-28.84,5,自連賣
18	,1708.TW,東鹼,40.75,-1.33,1193,33.35,27.66,5,自連賣
19	,2601.TW,益航,8.94,-1.54,2073,13,-31.23,5,自連賣
20	,2809.TW,京城銀,33.9,-3.42,3989,40.5,-11.44,5,自連賣
21	,3028.TW,增你強,28.6,1.06,236,34.75,-7.92,5,自連賣
22	,3034.TW,聯詠,301.5,-0.17,3163,537,-32.24,5,自連賣
23	,3443.TW,創意,726,-0.55,5389,591,24.38,5,自連賣
24	,3527.TW,聚積,100,0,154,178.5,-39.9,5,自連賣
25	,3714.TW,富采,46.6,-0.96,1148,76.7,-37.02,5,自連賣
26	,5234.TW,達興材料,67.2,0.15,91,138.5,-48.18,5,自連賣
27	,6279.TW,胡連,149.5,-1.64,1303,140.5,9.8,5,自連賣
