符合條件商品
資料日期：2022年 11月 23日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/23),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:34 符合檔數(31)
1	,2889.TW,國票金,11.35,0,2314,11.8,-3.81,20,自連賣
2	,9941.TW,裕融,156.5,0,327,151.5,3.3,15,自連賣
3	,5534.TW,長虹,73.6,2.22,690,71.6,2.79,13,自連賣
4	,2722.TW,夏都,33.9,0.44,10,32.7,3.67,12,自連賣
5	,2882.TW,國泰金,41.15,1.86,33982,42.75,-3.74,12,自連賣
6	,1216.TW,統一,65.9,0,2803,64,2.97,11,自連賣
7	,1303.TW,南亞,70.3,-1.54,4616,76.3,-7.86,11,自連賣
8	,2801.TW,彰銀,17.25,-0.29,2566,17.1,0.88,11,自連賣
9	,1319.TW,東陽,41.05,0.37,2564,45.75,-10.27,10,自連賣
10	,2441.TW,超豐,48.2,-2.33,4006,48.15,0.1,9,自連賣
11	,1476.TW,儒鴻,492.5,1.23,1098,436.5,12.83,8,自連賣
12	,1717.TW,長興,31.5,-1.25,930,32.05,-1.72,8,自連賣
13	,6811.TW,宏碁資訊,133,-0.37,7,123,8.13,8,自連賣
14	,8411.TW,福貞-KY,13.1,-0.76,94,12.6,3.97,8,自連賣
15	,1586.TW,和勤,33.5,-0.59,70,33.45,0.15,7,自連賣
16	,3062.TW,建漢,23.55,0.21,1460,23.15,1.73,7,自連賣
17	,1605.TW,華新,46.75,-1.68,42087,42.9,8.97,6,自連賣
18	,2027.TW,大成鋼,43.15,-1.93,15303,39.85,8.28,6,自連賣
19	,3037.TW,欣興,125,2.46,35224,153.5,-18.57,6,自連賣
20	,6830.TW,汎銓,98,-0.1,49,93.2,5.15,6,自連賣
21	,8040.TW,九暘,54.7,1.3,584,56,-2.32,6,自連賣
22	,8046.TW,南電,242,-0.41,10124,259,-6.56,6,自連賣
23	,2014.TW,中鴻,27.6,1.1,53751,22.75,21.32,5,自連賣
24	,3265.TW,台星科,46.95,-2.09,1946,47.35,-0.84,5,自連賣
25	,3443.TW,創意,726,-0.55,5389,706,2.83,5,自連賣
26	,3576.TW,聯合再生,20.4,-0.73,3970,21.05,-3.09,5,自連賣
27	,4107.TW,邦特,112,-1.75,150,112.5,-0.44,5,自連賣
28	,5289.TW,宜鼎,181.5,-1.36,100,182.5,-0.55,5,自連賣
29	,6245.TW,立端,91.8,-7.09,8513,87.9,4.44,5,自連賣
30	,6269.TW,台郡,99.2,-0.8,645,109.5,-9.41,5,自連賣
31	,6835.TW,圓裕,39.2,-2,415,41.25,-4.97,5,自連賣
