符合條件商品
資料日期：2021年 12月 13日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/13),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:35 符合檔數(41)
1	,1314.TW,中石化,9.86,-1,4928,12.4,-17.21,13,自連賣
2	,2809.TW,京城銀,33.9,-3.42,3989,39.9,-10.13,13,自連賣
3	,1316.TW,上曜,11.85,-1.25,498,20.8,-47.47,10,自連賣
4	,1101.TW,台泥,34.05,-1.16,23484,47.1,-18.52,8,自連賣
5	,1102.TW,亞泥,41.55,0.24,6062,43,4.63,8,自連賣
6	,1434.TW,福懋,26.3,-0.19,479,28.9,-5.43,8,自連賣
7	,1717.TW,長興,31.5,-1.25,930,36.75,-13.29,8,自連賣
8	,2108.TW,南帝,38.2,-0.26,608,79.7,-46.97,8,自連賣
9	,2458.TW,義隆,86.1,-1.71,718,159,-38.81,8,自連賣
10	,2883.TW,開發金,12.7,-0.78,8936,16.65,-17.96,8,自連賣
11	,2886.TW,兆豐金,30.55,-0.97,8425,35.5,-8.34,8,自連賣
12	,2915.TW,潤泰全,66.7,0.15,4192,93.5,-22.67,8,自連賣
13	,3044.TW,健鼎,96,1.59,1391,124.5,-17.5,8,自連賣
14	,6176.TW,瑞儀,106,0.47,1064,96.7,19.41,8,自連賣
15	,2356.TW,英業達,26,0.19,6530,25.7,7.44,7,自連賣
16	,2385.TW,群光,87.2,0.11,1118,81.3,15.59,7,自連賣
17	,2408.TW,南亞科,51.4,-0.58,5241,76.6,-28.24,7,自連賣
18	,2542.TW,興富發,40.35,-3.93,8630,46.7,3.75,7,自連賣
19	,3028.TW,增你強,28.6,1.06,236,32.95,-2.89,7,自連賣
20	,3556.TW,禾瑞亞,55.5,-1.42,65,73.9,-15.72,7,自連賣
21	,3576.TW,聯合再生,20.4,-0.73,3970,22.2,-8.11,7,自連賣
22	,5522.TW,遠雄,58.5,0.34,1205,64.9,0.36,7,自連賣
23	,1460.TW,宏遠,7.14,-0.7,336,9.7,-26.39,6,自連賣
24	,2303.TW,聯電,41.95,-2.1,34060,62.8,-28.87,6,自連賣
25	,2369.TW,菱生,13.2,-1.49,383,26.4,-45.79,6,自連賣
26	,2436.TW,偉詮電,42,0.84,593,90.1,-50.77,6,自連賣
27	,3042.TW,晶技,83,0.73,539,100,-9.54,6,自連賣
28	,5371.TW,中光電,55,-0.36,3464,81.7,-27.56,6,自連賣
29	,5471.TW,松翰,51.1,-1.73,859,90.6,-37.12,6,自連賣
30	,6205.TW,詮欣,70.9,-0.7,430,61.6,18.86,6,自連賣
31	,6261.TW,久元,58,-0.51,75,83.3,-25.15,6,自連賣
32	,6435.TW,大中,99,-0.3,127,144,-26.99,6,自連賣
33	,6531.TW,愛普*,170,0,2500,503,-65.32,6,自連賣
34	,2404.TW,漢唐,182,-2.41,755,174.5,13.05,5,自連賣
35	,2441.TW,超豐,48.2,-2.33,4006,75.5,-30.87,5,自連賣
36	,2607.TW,榮運,29.1,1.39,5367,29,1.71,5,自連賣
37	,3511.TW,矽瑪,33.7,-0.74,177,38.95,-10.23,5,自連賣
38	,4743.TW,合一,259.5,-1.14,14786,301.5,-13.93,5,自連賣
39	,4938.TW,和碩,64.2,0.31,3317,67.4,2.97,5,自連賣
40	,4958.TW,臻鼎-KY,108,-1.37,2633,99,14.24,5,自連賣
41	,5236.TW,凌陽創新,67.6,0.15,48,155,-51.7,5,自連賣
