符合條件商品
資料日期：2021年 12月 17日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/17),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:33 符合檔數(43)
1	,1314.TW,中石化,9.86,-1,4928,12.45,-17.49,17,自連賣
2	,1101.TW,台泥,34.05,-1.16,23484,47.45,-19.12,12,自連賣
3	,1717.TW,長興,31.5,-1.25,930,36.55,-12.81,12,自連賣
4	,2542.TW,興富發,40.35,-3.93,8630,47.25,2.54,11,自連賣
5	,3028.TW,增你強,28.6,1.06,236,34.2,-6.44,11,自連賣
6	,1460.TW,宏遠,7.14,-0.7,336,9.48,-24.68,10,自連賣
7	,6205.TW,詮欣,70.9,-0.7,430,64.8,12.99,10,自連賣
8	,4743.TW,合一,259.5,-1.14,14786,291.5,-10.98,9,自連賣
9	,4938.TW,和碩,64.2,0.31,3317,68.2,1.76,9,自連賣
10	,5236.TW,凌陽創新,67.6,0.15,48,155,-51.7,9,自連賣
11	,5356.TW,協益,20.55,0,36,28.9,-24.64,8,自連賣
12	,1513.TW,中興電,66,0.15,12515,43.05,61.57,7,自連賣
13	,2439.TW,美律,79.5,0.63,452,93.2,-10.43,7,自連賣
14	,2888.TW,新光金,8.75,-0.57,13386,10.6,-13.71,7,自連賣
15	,3515.TW,華擎,140.5,2.93,1979,272,-41.2,7,自連賣
16	,6173.TW,信昌電,34.45,-1.57,150,59.2,-38.61,7,自連賣
17	,6217.TW,中探針,43.75,0.69,482,50.6,-11.22,7,自連賣
18	,1305.TW,華夏,26.5,1.15,17566,33.45,-12.97,6,自連賣
19	,1710.TW,東聯,18.5,1.09,1345,22.05,-12.82,6,自連賣
20	,2327.TW,國巨,460,-1.39,1468,447,-14.39,6,自連賣
21	,2354.TW,鴻準,51.4,-1.15,1092,63.9,-16.54,6,自連賣
22	,2880.TW,華南金,22.5,-1.1,4175,21,14.45,6,自連賣
23	,3045.TW,台灣大,94.8,0,2514,98.9,-0.17,6,自連賣
24	,4739.TW,康普,94.9,-1.15,795,135,-27.97,6,自連賣
25	,5347.TW,世界,81.5,-1.69,3288,155.5,-44.16,6,自連賣
26	,5538.TW,東明-KY,42.35,0.59,24,53.6,-15.2,6,自連賣
27	,5876.TW,上海商銀,44.25,-0.45,2405,47.35,-3.13,6,自連賣
28	,6175.TW,立敦,32.3,-0.77,206,45.05,-24.83,6,自連賣
29	,1504.TW,東元,27.25,-0.37,1749,30.9,-7.63,5,自連賣
30	,1605.TW,華新,46.75,-1.68,42087,25.9,87.9,5,自連賣
31	,1708.TW,東鹼,40.75,-1.33,1193,33.6,26.75,5,自連賣
32	,2204.TW,中華,50.1,0.91,1497,63.3,-12.75,5,自連賣
33	,2208.TW,台船,19.5,-0.51,1938,21.5,-9.3,5,自連賣
34	,2324.TW,仁寶,22.95,0.44,9576,24,3.8,5,自連賣
35	,2449.TW,京元電子,36.4,-1.75,4505,43.4,-9.43,5,自連賣
36	,2476.TW,鉅祥,46.4,-0.96,356,60,-19.56,5,自連賣
37	,2610.TW,華航,19,-1.55,26392,26.2,-24.81,5,自連賣
38	,2838.TW,聯邦銀,16.1,-0.92,465,13.1,35.07,5,自連賣
39	,2845.TW,遠東銀,11.1,-0.89,1864,10.5,11.22,5,自連賣
40	,2867.TW,三商壽,5.51,-2.3,17135,9.12,-39.58,5,自連賣
41	,3162.TW,精確,49,-1.31,3011,46.15,6.18,5,自連賣
42	,5263.TW,智崴,123.5,-3.52,358,122.5,0.82,5,自連賣
43	,8182.TW,加高,31.1,0,32,54.6,-38.24,5,自連賣
