符合條件商品
資料日期：2022年 12月  5日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/05),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:32 符合檔數(72)
1	,2722.TW,夏都,33.9,0.44,10,34.5,-1.74,20,自連賣
2	,2882.TW,國泰金,41.15,1.86,33982,42.85,-3.97,20,自連賣
3	,9941.TW,裕融,156.5,0,327,160,-2.19,20,自連賣
4	,1476.TW,儒鴻,492.5,1.23,1098,468.5,5.12,16,自連賣
5	,6811.TW,宏碁資訊,133,-0.37,7,137,-2.92,16,自連賣
6	,8411.TW,福貞-KY,13.1,-0.76,94,13.2,-0.76,16,自連賣
7	,1586.TW,和勤,33.5,-0.59,70,33.85,-1.03,15,自連賣
8	,6830.TW,汎銓,98,-0.1,49,95.4,2.73,14,自連賣
9	,6835.TW,圓裕,39.2,-2,415,41.05,-4.51,13,自連賣
10	,2412.TW,中華電,112.5,-0.44,6521,112.5,0,11,自連賣
11	,2474.TW,可成,169,-1.74,2651,176,-3.98,9,自連賣
12	,2836.TW,高雄銀,12.5,-0.4,467,12.75,-1.96,9,自連賣
13	,2888.TW,新光金,8.75,-0.57,13386,8.84,-1.02,9,自連賣
14	,6689.TW,伊雲谷,87.2,-0.91,297,88,-0.91,9,自連賣
15	,2002.TW,中鋼,30.7,0.16,37216,29.2,5.14,8,自連賣
16	,2357.TW,華碩,271,-1.63,1392,283,-4.24,8,自連賣
17	,2885.TW,元大金,21.8,-0.91,10786,22.6,-3.54,8,自連賣
18	,3023.TW,信邦,275.5,-0.18,232,275.5,0,8,自連賣
19	,3209.TW,全科,35.5,-0.42,228,35.8,-0.84,8,自連賣
20	,3711.TW,日月光投控,93.8,-3.6,11870,101,-7.13,8,自連賣
21	,6116.TW,彩晶,11.1,0.91,3518,11.5,-3.48,8,自連賣
22	,6213.TW,聯茂,71.9,0.42,941,77.1,-6.74,8,自連賣
23	,9908.TW,大台北,31.45,0.96,26,31.95,-1.56,8,自連賣
24	,1301.TW,台塑,86.8,-0.46,6046,89.1,-2.58,7,自連賣
25	,1303.TW,南亞,70.3,-1.54,4616,76.7,-8.34,7,自連賣
26	,1326.TW,台化,69.4,-0.72,1689,74.1,-6.34,7,自連賣
27	,1409.TW,新纖,17.9,0.28,1722,17.75,0.85,7,自連賣
28	,1440.TW,南紡,17.3,-1.42,812,17.65,-1.98,7,自連賣
29	,1710.TW,東聯,18.5,1.09,1345,18.6,-0.54,7,自連賣
30	,1717.TW,長興,31.5,-1.25,930,32,-1.56,7,自連賣
31	,1722.TW,台肥,53.1,-0.56,1033,55.7,-4.67,7,自連賣
32	,2105.TW,正新,33.75,-0.74,1203,34.6,-2.46,7,自連賣
33	,2308.TW,台達電,281,-1.92,5149,302.5,-7.11,7,自連賣
34	,2330.TW,台積電,455,-2.78,26724,489,-6.42,7,自連賣
35	,2408.TW,南亞科,51.4,-0.58,5241,56.2,-8.54,7,自連賣
36	,2436.TW,偉詮電,42,0.84,593,48.85,-14.02,7,自連賣
37	,2801.TW,彰銀,17.25,-0.29,2566,17.4,-0.86,7,自連賣
38	,2834.TW,臺企銀,12.9,-0.39,8238,12.75,1.18,7,自連賣
39	,2880.TW,華南金,22.5,-1.1,4175,22.25,1.12,7,自連賣
40	,2884.TW,玉山金,24.1,-1.03,10272,24.25,-0.62,7,自連賣
41	,2886.TW,兆豐金,30.55,-0.97,8425,31.05,-1.61,7,自連賣
42	,2891.TW,中信金,21.9,-1.13,23817,22.75,-3.74,7,自連賣
43	,2897.TW,王道銀行,8.32,-0.36,812,8.59,-3.14,7,自連賣
44	,3189.TW,景碩,107,0,9581,138.5,-22.74,7,自連賣
45	,3702.TW,大聯大,47.8,-0.52,2583,48.5,-1.44,7,自連賣
46	,5880.TW,合庫金,25.95,-0.76,4866,26.1,-0.57,7,自連賣
47	,6209.TW,今國光,25.4,-0.59,249,27.35,-7.13,7,自連賣
48	,6763.TW,綠界科技,412,7.57,105,439,-6.15,7,自連賣
49	,9904.TW,寶成,34.05,0.44,6898,32.55,4.61,7,自連賣
50	,9938.TW,百和,59,4.8,4688,56.2,4.98,7,自連賣
51	,1216.TW,統一,65.9,0,2803,65.4,0.76,6,自連賣
52	,1604.TW,聲寶,25.55,-0.2,118,25.45,0.39,6,自連賣
53	,2324.TW,仁寶,22.95,0.44,9576,21.85,5.03,6,自連賣
54	,2371.TW,大同,33.7,0,4072,32.65,3.22,6,自連賣
55	,2395.TW,研華,333,-1.48,273,330,0.91,6,自連賣
56	,2905.TW,三商,15.05,-0.66,352,16.05,-6.23,6,自連賣
57	,2912.TW,統一超,268,-1.47,996,266.5,0.56,6,自連賣
58	,3030.TW,德律,63.7,-0.47,122,66.6,-4.35,6,自連賣
59	,3044.TW,健鼎,96,1.59,1391,98.4,-2.44,6,自連賣
60	,4904.TW,遠傳,65.7,-0.3,2525,67.4,-2.52,6,自連賣
61	,6192.TW,巨路,69.2,-0.86,148,70.5,-1.84,6,自連賣
62	,6277.TW,宏正,77.1,-0.26,19,78.2,-1.41,6,自連賣
63	,6806.TW,森崴能源,82.9,0.61,8626,69,20.14,6,自連賣
64	,8926.TW,台汽電,32.2,-0.46,354,32.7,-1.53,6,自連賣
65	,8927.TW,北基,36.2,-1.36,276,33.5,8.06,6,自連賣
66	,1102.TW,亞泥,41.55,0.24,6062,41.2,0.85,5,自連賣
67	,2204.TW,中華,50.1,0.91,1497,55.8,-10.22,5,自連賣
68	,3703.TW,欣陸,28.15,0.18,655,29.8,-5.54,5,自連賣
69	,4555.TW,氣立,49.4,0.41,5,50.8,-2.76,5,自連賣
70	,4968.TW,立積,113.5,2.25,1398,131,-13.36,5,自連賣
71	,5534.TW,長虹,73.6,2.22,690,72.1,2.08,5,自連賣
72	,9914.TW,美利達,171,-2.29,298,191,-10.47,5,自連賣
