符合條件商品
資料日期：2022年  1月 10日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/10),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:31 符合檔數(54)
1	,2542.TW,興富發,40.35,-3.93,8630,46.35,4.53,20,自連賣
2	,2034.TW,允強,29.6,-0.5,3354,30.95,1.16,15,自連賣
3	,4128.TW,中天,66.8,-2.2,19523,65.1,12.55,11,自連賣
4	,2426.TW,鼎元,16.9,-0.59,149,27.55,-35.42,10,自連賣
5	,2006.TW,東和鋼鐵,53.2,0.95,1881,65.5,-11.8,9,自連賣
6	,6191.TW,精成科,27.6,-1.08,433,36.9,-20.37,9,自連賣
7	,8040.TW,九暘,54.7,1.3,584,68.9,-19.42,9,自連賣
8	,8110.TW,華東,11.6,-1.28,672,17.6,-33.41,9,自連賣
9	,8215.TW,明基材,32.2,-2.72,1195,37,-8.34,9,自連賣
10	,2436.TW,偉詮電,42,0.84,593,91.5,-51.52,8,自連賣
11	,4743.TW,合一,259.5,-1.14,14786,265,-2.08,8,自連賣
12	,6233.TW,旺玖,20.55,-0.96,152,33.7,-39.02,8,自連賣
13	,6271.TW,同欣電,201,-4.29,2372,276.5,-30.93,8,自連賣
14	,6531.TW,愛普*,170,0,2500,445,-60.8,8,自連賣
15	,2027.TW,大成鋼,43.15,-1.93,15303,44.05,4.13,7,自連賣
16	,2105.TW,正新,33.75,-0.74,1203,35.3,-1.06,7,自連賣
17	,2354.TW,鴻準,51.4,-1.15,1092,64,-16.68,7,自連賣
18	,3380.TW,明泰,28.55,-1.04,598,31.7,-7.43,7,自連賣
19	,4906.TW,正文,27.35,0.18,879,30.75,-5.69,7,自連賣
20	,8163.TW,達方,37.8,-0.13,469,48.05,-14.71,7,自連賣
21	,8476.TW,台境,55.2,0.91,124,55.3,-0.18,7,自連賣
22	,2038.TW,海光,23.05,-3.15,5951,32.1,-23.47,6,自連賣
23	,2338.TW,光罩,86.3,0.94,3470,99.7,-11.16,6,自連賣
24	,2347.TW,聯強,61,-0.81,2957,66.2,-0.78,6,自連賣
25	,2363.TW,矽統,15.95,-0.93,935,24.2,-24.98,6,自連賣
26	,2369.TW,菱生,13.2,-1.49,383,25.9,-44.75,6,自連賣
27	,2408.TW,南亞科,51.4,-0.58,5241,74.9,-26.61,6,自連賣
28	,3081.TW,聯亞,110.5,-0.9,1673,188.5,-39.75,6,自連賣
29	,4961.TW,天鈺,117,0.86,1402,245.5,-45.2,6,自連賣
30	,4966.TW,譜瑞-KY,825,0.86,553,1950,-56.52,6,自連賣
31	,5371.TW,中光電,55,-0.36,3464,84.4,-29.86,6,自連賣
32	,6188.TW,廣明,40.45,-0.37,336,45.55,-4.89,6,自連賣
33	,8150.TW,南茂,32.9,1.23,1428,47.4,-23.22,6,自連賣
34	,1305.TW,華夏,26.5,1.15,17566,33.8,-13.88,5,自連賣
35	,1605.TW,華新,46.75,-1.68,42087,25.6,90.12,5,自連賣
36	,1815.TW,富喬,11.8,-0.42,396,16.25,-21.59,5,自連賣
37	,2029.TW,盛餘,25.2,0,787,30.7,-8.73,5,自連賣
38	,2031.TW,新光鋼,44,-0.56,5573,56,-12.52,5,自連賣
39	,2332.TW,友訊,15.6,0,3528,17.55,-9.46,5,自連賣
40	,2342.TW,茂矽,38.65,1.44,640,46.8,-16.29,5,自連賣
41	,2376.TW,技嘉,106.5,1.43,5227,149,-17.84,5,自連賣
42	,2387.TW,精元,39.25,-1.75,500,46.95,-9.81,5,自連賣
43	,2520.TW,冠德,28.65,0.7,326,36.7,-14.83,5,自連賣
44	,3049.TW,和鑫,9.18,-0.54,1037,15.95,-40.27,5,自連賣
45	,3228.TW,金麗科,187,-1.32,123,428,-56.31,5,自連賣
46	,3504.TW,揚明光,77.8,1.17,665,109,-28.62,5,自連賣
47	,3529.TW,力旺,1350,1.12,770,1960,-30.28,5,自連賣
48	,3680.TW,家登,254.5,0.79,478,308,-15.43,5,自連賣
49	,5263.TW,智崴,123.5,-3.52,358,116,6.47,5,自連賣
50	,5351.TW,鈺創,40.7,3.83,7029,81.3,-46.52,5,自連賣
51	,5388.TW,中磊,77.4,-0.13,1579,70.2,13.62,5,自連賣
52	,5469.TW,瀚宇博,31.65,-0.94,479,43.35,-21.56,5,自連賣
53	,5471.TW,松翰,51.1,-1.73,859,88.8,-35.85,5,自連賣
54	,5871.TW,中租-KY,216.5,0.46,2711,261.5,-10.68,5,自連賣
