符合條件商品
資料日期：2022年  6月 20日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/20),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:11 符合檔數(54)
1	,2030.TW,彰源,23.95,1.27,3219,24.5,6.63,12,自連賣
2	,6706.TW,惠特,89.3,1.59,265,130.5,-25.67,11,自連賣
3	,2618.TW,長榮航,28.1,-2.09,27994,28.7,-0.18,10,自連賣
4	,2031.TW,新光鋼,44,-0.56,5573,41.5,18.03,9,自連賣
5	,2641.TW,正德,20.1,0.5,16078,21.85,-8.01,8,自連賣
6	,6223.TW,旺矽,111.5,-3.46,3050,92.8,26.5,8,自連賣
7	,8163.TW,達方,37.8,-0.13,469,40.8,0.45,8,自連賣
8	,8213.TW,志超,36.4,0,113,47.5,-14.11,8,自連賣
9	,1313.TW,聯成,13.8,-1.78,1516,15.6,-11.54,7,自連賣
10	,2015.TW,豐興,65.9,1.85,274,71,-7.18,7,自連賣
11	,2104.TW,國際中橡,19.6,0.77,1331,19.3,2.62,7,自連賣
12	,2392.TW,正崴,36.85,-0.94,578,32.5,18.83,7,自連賣
13	,2642.TW,宅配通,52.1,1.17,1391,54.8,-4.93,7,自連賣
14	,3023.TW,信邦,275.5,-0.18,232,250,12.95,7,自連賣
15	,3033.TW,威健,26.5,0,428,29.4,0.61,7,自連賣
16	,3059.TW,華晶科,33.4,-0.45,748,33.5,1.61,7,自連賣
17	,3704.TW,合勤控,33.85,-2.31,2930,25.85,25,7,自連賣
18	,3708.TW,上緯投控,94.6,-1.77,1112,114,-15.99,7,自連賣
19	,6443.TW,元晶,34.1,1.19,7879,29.85,14.24,7,自連賣
20	,6679.TW,鈺太,229,0.44,465,240.5,-4.78,7,自連賣
21	,6693.TW,廣閎科,62.8,-1.1,28,101,-36.19,7,自連賣
22	,1717.TW,長興,31.5,-1.25,930,32.5,-1.96,6,自連賣
23	,1722.TW,台肥,53.1,-0.56,1033,64.3,-13.76,6,自連賣
24	,2007.TW,燁興,12.7,1.2,8163,12.35,2.83,6,自連賣
25	,2476.TW,鉅祥,46.4,-0.96,356,42.5,13.56,6,自連賣
26	,2601.TW,益航,8.94,-1.54,2073,9.15,-2.3,6,自連賣
27	,2608.TW,嘉里大榮,38.05,-0.39,337,39.05,1.63,6,自連賣
28	,2614.TW,東森,23.3,1.75,3526,22.85,-4.27,6,自連賣
29	,3624.TW,光頡,40.35,0.62,414,63.8,-34.07,6,自連賣
30	,3665.TW,貿聯-KY,251,-2.33,1391,283.5,-8.7,6,自連賣
31	,5011.TW,久陽,25.35,1.6,496,26.05,-1.44,6,自連賣
32	,5243.TW,乙盛-KY,59.3,0.51,535,60.7,-0.29,6,自連賣
33	,6187.TW,萬潤,65,0.93,810,80.9,-14.77,6,自連賣
34	,6188.TW,廣明,40.45,-0.37,336,37.3,16.14,6,自連賣
35	,6217.TW,中探針,43.75,0.69,482,60,-25.14,6,自連賣
36	,6411.TW,晶焱,85.7,-0.35,289,116,-21.08,6,自連賣
37	,6781.TW,AES-KY,680,1.34,965,902,-23.5,6,自連賣
38	,8027.TW,鈦昇,51.7,-2.45,239,67,-20.96,6,自連賣
39	,8183.TW,精星,54.1,-0.18,400,60.9,-9.21,6,自連賣
40	,8299.TW,群聯,305,-0.81,792,316,4.23,6,自連賣
41	,9802.TW,鈺齊-KY,162,0.31,3063,174.5,-5.79,6,自連賣
42	,1522.TW,堤維西,26.15,-0.76,963,25.75,3.4,5,自連賣
43	,1605.TW,華新,46.75,-1.68,42087,40.6,19.87,5,自連賣
44	,1707.TW,葡萄王,160.5,-1.23,644,135,18.89,5,自連賣
45	,2063.TW,世鎧,39.6,0.38,60,34.35,19.78,5,自連賣
46	,2206.TW,三陽工業,33.7,0.45,1845,33.9,3.06,5,自連賣
47	,2419.TW,仲琦,24.15,-0.41,1040,17.85,35.29,5,自連賣
48	,2617.TW,台航,27.25,-1.27,1531,29.5,-0.51,5,自連賣
49	,3016.TW,嘉晶,71.2,0.28,652,88.2,-18.06,5,自連賣
50	,3209.TW,全科,35.5,-0.42,228,37.6,8.7,5,自連賣
51	,3455.TW,由田,80.3,-0.25,313,75,13.85,5,自連賣
52	,3546.TW,宇峻,76.1,0.66,226,76.3,7.33,5,自連賣
53	,4931.TW,新盛力,47.2,1.4,4475,38.5,22.6,5,自連賣
54	,6435.TW,大中,99,-0.3,127,149,-29.44,5,自連賣
