符合條件商品
資料日期：2021年 12月  6日
策略,	05準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券,	法人
執行時間：2021-12-07 02:05 符合檔數(1393)
266	,2312.TW,金寶,13.25,0.38,6195,0.56,0.53,0.56,0.13,0.34,0.46,0.55
267	,2313.TW,華通,42.9,4.13,18871,0.47,0.64,0.75,0.65,0.37,0.44,0.75
268	,2314.TW,台揚,77.6,-0.77,1850,0.66,0.65,0.57,0.41,0.38,0.44,0.62
269	,2316.TW,楠梓電,29.1,0,160,0.47,0.57,0.43,0,0.37,0.45,0.57
270	,2317.TW,鴻海,106.5,1.43,22958,0.51,0.71,0.71,0.62,0.43,0.44,0.73
271	,2323.TW,中環,8.95,-0.56,2422,0.43,0.7,0.59,0.29,0.37,0.52,0.69
272	,2324.TW,仁寶,23.85,2.36,17469,0.46,0.69,0.43,0.46,0.41,0.43,0.7
273	,2327.TW,國巨,465,-1.59,2946,0.48,0.68,0.66,0.66,0.41,0.43,0.7
274	,2328.TW,廣宇,38.55,1.45,2325,0.62,0.61,0.68,0.26,0.41,0.47,0.65
275	,2329.TW,華泰,25.75,-0.39,4214,0.61,0.55,0.61,0.17,0.29,0.41,0.6
276	,2330.TW,台積電,600,-1.32,24475,0.29,0.65,0.52,0.59,0.35,0.41,0.64
277	,2331.TW,精英,23,-1.5,2806,0.54,0.64,0.58,0,0.35,0.54,0.62
278	,2332.TW,友訊,18.15,-0.27,1151,0.51,0.63,0.63,0,0.32,0.47,0.66
279	,2337.TW,旺宏,42.35,-0.12,14525,0.5,0.71,0.73,0.57,0.36,0.43,0.73
280	,2338.TW,光罩,109.5,0,52105,0.58,0.67,0.66,0.45,0.37,0.46,0.73
281	,2340.TW,光磊,60.1,2.21,39848,0.65,0.58,0.72,0.08,0.37,0.47,0.65
282	,2342.TW,茂矽,54.2,9.94,29457,0.68,0.62,0.47,0.06,0.4,0.48,0.63
283	,2344.TW,華邦電,31.9,-2.15,49151,0.52,0.65,0.74,0.55,0.35,0.47,0.73
284	,2345.TW,智邦,283.5,2.35,1629,0.28,0.59,0.62,0.63,0.35,0.46,0.72
285	,2347.TW,聯強,61,2.35,11903,0.5,0.53,0.48,0.48,0.38,0.41,0.6
286	,2348.TW,海悅,105,0.96,115,0.59,0.65,0.5,0,0.36,0.38,0.65
287	,2351.TW,順德,163.5,-0.3,2429,0.63,0.58,0.61,0.6,0.37,0.53,0.65
288	,2352.TW,佳世達,30.25,1,8992,0.55,0.59,0.58,0.57,0.43,0.5,0.61
289	,2353.TW,宏碁,29.75,-1.33,57994,0.51,0.58,0.64,0.38,0.44,0.46,0.61
290	,2354.TW,鴻準,65.5,1.71,3806,0.58,0.65,0.46,0.46,0.38,0.47,0.65
291	,2355.TW,敬鵬,35.1,-2.5,8074,0.58,0.63,0.61,0.15,0.46,0.53,0.64
292	,2356.TW,英業達,25.55,-0.39,8479,0.39,0.63,0.52,0.5,0.5,0.45,0.7
293	,2357.TW,華碩,365,-0.14,1622,0.4,0.62,0.47,0.49,0.4,0.39,0.63
294	,2358.TW,廷鑫,21.25,-1.16,702,0.56,0.53,0.27,0.25,0.18,0.44,0.53
295	,2359.TW,所羅門,17.2,-0.58,305,0.53,0.54,0.39,0,0.3,0.46,0.54
296	,2360.TW,致茂,188,3.3,1198,0.42,0.69,0.59,0.54,0.3,0.49,0.69
297	,2362.TW,藍天,31.6,0.48,485,0.43,0.64,0.49,0.1,0.36,0.48,0.66
298	,2363.TW,矽統,26.65,-0.37,10798,0.58,0.65,0.52,0,0.29,0.49,0.65
299	,2365.TW,昆盈,11.1,0.91,1247,0.57,0.57,0.43,0,0.31,0.4,0.58
300	,2367.TW,燿華,18.5,0,2514,0.63,0.65,0.76,0.17,0.46,0.46,0.66
301	,2368.TW,金像電,71.5,-2.19,7099,0.52,0.62,0.75,0.62,0.21,0.48,0.72
302	,2369.TW,菱生,26.6,-1.48,7574,0.56,0.62,0.51,0,0.31,0.46,0.63
303	,2371.TW,大同,34.15,-1.3,17562,0.49,0.66,0.51,0.34,0.28,0.51,0.64
304	,2373.TW,震旦行,90,-0.33,8,0.19,0.62,0.46,0,0,0.42,0.63
305	,2374.TW,佳能,23.9,0.21,7262,0.52,0.57,0.46,0,0.32,0.43,0.57
306	,2375.TW,凱美,114.5,-1.72,5802,0.61,0.59,0.58,0.5,0.45,0.49,0.62
307	,2376.TW,技嘉,134.5,-4.61,23355,0.53,0.68,0.59,0.64,0.36,0.49,0.71
308	,2377.TW,微星,163.5,1.24,7626,0.41,0.55,0.55,0.56,0.37,0.47,0.65
309	,2379.TW,瑞昱,577,3.96,2993,0.48,0.6,0.65,0.61,0.36,0.44,0.63
310	,2382.TW,廣達,87.3,-0.57,4424,0.39,0.6,0.51,0.6,0.36,0.4,0.61
311	,2383.TW,台光電,275.5,0.36,2830,0.45,0.61,0.61,0.58,0.38,0.43,0.62
312	,2385.TW,群光,81.8,0.86,2960,0.45,0.57,0.49,0.59,0.35,0.49,0.65
313	,2387.TW,精元,45.8,-1.4,1075,0.56,0.62,0.65,0.33,0.44,0.49,0.65
314	,2388.TW,威盛,90,-0.44,16026,0.63,0.69,0.35,0.11,0.46,0.3,0.69
315	,2390.TW,云辰,21.9,3.79,3175,0.61,0.63,0.46,0,0.35,0.57,0.63
316	,2392.TW,正崴,38.05,-0.26,471,0.59,0.62,0.63,0.26,0.48,0.45,0.65
317	,2393.TW,億光,51.9,0.19,2459,0.52,0.6,0.6,0.41,0.44,0.46,0.64
318	,2395.TW,研華,377.5,0.94,1041,0.32,0.68,0.49,0.55,0.24,0.43,0.67
319	,2397.TW,友通,60,0.17,33,0.52,0.54,0.47,0,0,0.4,0.55
320	,2399.TW,映泰,23.15,-2.73,4111,0.55,0.57,0.44,0,0.29,0.52,0.55
321	,2401.TW,凌陽,40.8,-1.09,9227,0.57,0.6,0.67,0.06,0.34,0.44,0.6
322	,2402.TW,毅嘉,16.55,-0.6,516,0.5,0.66,0.48,0,0.42,0.39,0.66
323	,2404.TW,漢唐,173.5,-1.98,1294,0.48,0.64,0.65,0.46,0.48,0.47,0.69
324	,2406.TW,國碩,25.45,2.41,30205,0.56,0.53,0.37,0.17,0.22,0.35,0.55
325	,2408.TW,南亞科,77.5,-1.65,14634,0.35,0.68,0.61,0.62,0.37,0.45,0.7
326	,2409.TW,友達,21.1,1.2,65835,0.53,0.58,0.64,0.62,0.39,0.51,0.62
327	,2412.TW,中華電,114,0.44,3216,0.25,0.51,0.4,0.39,0.28,0.31,0.51
328	,2413.TW,環科,23.05,3.6,12955,0.66,0.62,0.38,0,0.34,0.43,0.61
329	,2414.TW,精技,39,-0.38,195,0.48,0.51,0.27,0.2,0.35,0.32,0.52
330	,2415.TW,錩新,46.7,-0.53,3021,0.62,0.51,0.38,0,0.35,0.44,0.51
331	,2417.TW,圓剛,24.9,-1.58,568,0.61,0.56,0.56,0,0.41,0.5,0.55
332	,2419.TW,仲琦,24,-0.41,4071,0.53,0.59,0.55,0,0.31,0.52,0.61
333	,2420.TW,新巨,47.2,1.4,2155,0.58,0.68,0.35,0.03,0.23,0.4,0.69
334	,2421.TW,建準,41.45,-0.84,830,0.5,0.69,0.64,0.33,0.38,0.46,0.73
335	,2423.TW,固緯,28.65,1.6,203,0.54,0.62,0.36,0,0.07,0.34,0.61
336	,2425.TW,承啟,27.35,0,419,0.55,0.44,0.42,0,0.33,0.6,0.44
337	,2426.TW,鼎元,31.9,10,30116,0.63,0.58,0.52,0.09,0.36,0.44,0.57
338	,2427.TW,三商電,11,-0.45,88,0.43,0.53,0.34,0,0.03,0.33,0.52
339	,2428.TW,興勤,151.5,-1.3,350,0.61,0.56,0.59,0.41,0.37,0.41,0.61
340	,2430.TW,燦坤,40.9,-2.15,550,0.52,0.62,0.4,0,0.19,0.37,0.62
341	,2431.TW,聯昌,12.85,-1.53,914,0.52,0.6,0.35,0,0.25,0.4,0.59
342	,2433.TW,互盛電,51.3,0,27,0.44,0.61,0.45,0,0,0.35,0.61
343	,2434.TW,統懋,40.15,0.37,24,0.5,0.21,0.04,0,0.43,0,0.25
344	,2436.TW,偉詮電,99.3,0.3,16834,0.63,0.58,0.55,0.41,0.34,0.42,0.59
345	,2439.TW,美律,93.7,-0.85,1100,0.49,0.67,0.44,0.4,0.35,0.54,0.69
346	,2441.TW,超豐,78.2,0.51,898,0.57,0.49,0.54,0.51,0.48,0.41,0.54
347	,2442.TW,新美齊,12.5,9.65,12674,0.52,0.57,0.33,0,0.39,0.43,0.56
348	,2449.TW,京元電子,44.95,1.24,8009,0.41,0.58,0.62,0.6,0.44,0.45,0.63
349	,2450.TW,神腦,33,0.15,62,0.44,0.61,0.5,0,0,0.47,0.61
350	,2451.TW,創見,70.3,0.72,347,0.49,0.56,0.51,0.5,0.42,0.48,0.6
351	,2453.TW,凌群,27,2.47,1141,0.59,0.55,0.33,0,0.45,0.42,0.53
352	,2454.TW,聯發科,1085,2.36,4651,0.4,0.73,0.6,0.65,0.34,0.42,0.76
353	,2455.TW,全新,143.5,-2.71,2575,0.37,0.6,0.74,0.63,0.36,0.46,0.67
354	,2456.TW,奇力新,91.8,-1.29,630,0.5,0.6,0.77,0.6,0.38,0.47,0.69
355	,2457.TW,飛宏,37.2,2.76,5782,0.57,0.61,0.54,0,0.31,0.47,0.63
356	,2458.TW,義隆,160.5,-0.93,1070,0.47,0.67,0.59,0.61,0.38,0.47,0.75
357	,2459.TW,敦吉,58.4,-0.17,32,0.55,0.57,0.44,0,0,0.35,0.58
358	,2460.TW,建通,26.85,-0.74,675,0.6,0.52,0.47,0.09,0.29,0.4,0.53
359	,2461.TW,光群雷,23.15,1.31,619,0.6,0.63,0.38,0,0.26,0.43,0.63
360	,2462.TW,良得電,28.25,0.71,515,0.49,0.61,0.3,0,0.2,0.4,0.6
361	,2464.TW,盟立,42.25,0.72,272,0.59,0.65,0.57,0.04,0.4,0.49,0.66
362	,2465.TW,麗臺,71.5,-3.77,4333,0.25,0.53,0.18,0,0.44,0.47,0.52
363	,2466.TW,冠西電,35.5,-1.93,75,0.43,0.68,0.36,0,0.2,0.4,0.68
364	,2467.TW,志聖,50.7,0,226,0.62,0.64,0.5,0.1,0.33,0.47,0.64
365	,2468.TW,華經,13.15,0.38,14,0.49,0.48,0.31,0,0.13,0.33,0.5
366	,2471.TW,資通,25.45,1.19,73,0.54,0.63,0.27,0,0.23,0.38,0.62
367	,2472.TW,立隆電,67,-1.76,1007,0.57,0.62,0.49,0.28,0.46,0.48,0.62
368	,2474.TW,可成,152,1.67,2345,0.28,0.64,0.61,0.53,0.44,0.51,0.67
369	,2476.TW,鉅祥,63.9,1.27,9076,0.54,0.45,0.41,0.3,0.29,0.36,0.45
370	,2477.TW,美隆電,31.45,0.8,310,0.6,0.51,0.47,0,0.36,0.41,0.48
371	,2478.TW,大毅,66.3,-0.75,197,0.58,0.63,0.7,0,0.44,0.52,0.67
372	,2480.TW,敦陽科,72,0,63,0.54,0.66,0.47,0.23,0.17,0.45,0.72
373	,2481.TW,強茂,113,1.35,26360,0.59,0.63,0.78,0.55,0.32,0.48,0.74
374	,2482.TW,連宇,15.8,9.72,8807,0.5,0.46,0.33,0,0.14,0.32,0.47
375	,2483.TW,百容,23.8,-0.83,90,0.45,0.51,0.33,0,0.19,0.33,0.49
376	,2484.TW,希華,39.25,-2.61,6243,0.65,0.48,0.39,0.12,0.38,0.43,0.48
377	,2485.TW,兆赫,21.25,-0.23,858,0.67,0.66,0.56,0.21,0.43,0.47,0.68
378	,2486.TW,一詮,53.1,-0.75,4146,0.6,0.54,0.53,0.33,0.27,0.36,0.54
379	,2488.TW,漢平,27.15,-0.37,57,0.53,0.69,0.34,0,0.29,0.37,0.67
380	,2489.TW,瑞軒,17.95,-0.55,4382,0.47,0.63,0.64,0,0.35,0.49,0.63
381	,2491.TW,吉祥全,21.95,1.39,296,0.46,0.53,0.44,0,0.34,0.35,0.51
382	,2492.TW,華新科,169,-2.03,2870,0.53,0.65,0.65,0.66,0.44,0.48,0.69
383	,2493.TW,揚博,37.7,0.27,79,0.58,0.65,0.38,0,0.28,0.4,0.64
384	,2495.TW,普安,15.1,0.67,399,0.55,0.53,0.42,0,0.28,0.43,0.53
385	,2496.TW,卓越,49.4,0,9,0.46,0.43,0.18,0,0.07,0.22,0.42
386	,2497.TW,怡利電,77.6,9.92,3543,0.66,0.65,0.3,0.33,0.3,0.42,0.64
387	,2498.TW,宏達電,86.1,1.06,83684,0.58,0.69,0.74,0.17,0.37,0.48,0.75
388	,2501.TW,國建,19.35,-0.51,999,0.49,0.62,0.5,0,0.29,0.44,0.59
389	,2504.TW,國產,27.25,1.3,2660,0.52,0.64,0.58,0.45,0.34,0.44,0.64
390	,2505.TW,國揚,23.8,0.63,183,0.47,0.57,0.52,0.05,0.44,0.49,0.59
391	,2506.TW,太設,9.74,-0.1,37,0.47,0.6,0.29,0,0.07,0.37,0.59
392	,2509.TW,全坤建,18.25,0,154,0.47,0.58,0.37,0,0.19,0.41,0.58
393	,2511.TW,太子,13.2,0.76,947,0.5,0.56,0.43,0,0.2,0.43,0.55
394	,2514.TW,龍邦,18.05,0.56,116,0.45,0.55,0.47,0,0.02,0.42,0.57
395	,2515.TW,中工,8.79,0.11,2096,0.57,0.68,0.63,0,0.28,0.48,0.67
396	,2520.TW,冠德,38.65,-0.26,885,0.52,0.58,0.67,0.36,0.43,0.45,0.67
397	,2524.TW,京城,41.55,-0.84,64,0.55,0.62,0.36,0,0.29,0.38,0.62
398	,2527.TW,宏璟,32.5,0.15,324,0.53,0.61,0.37,0.27,0.33,0.39,0.59
399	,2528.TW,皇普,21.7,0.46,3,0.41,0.52,0.24,0,0,0.41,0.52
400	,2530.TW,華建,14.5,-0.68,476,0.48,0.55,0.38,0,0.23,0.48,0.54
401	,2534.TW,宏盛,22.8,1.11,660,0.5,0.59,0.48,0.09,0.32,0.49,0.59
402	,2535.TW,達欣工,32,-0.47,397,0.55,0.55,0.46,0.18,0.3,0.38,0.53
403	,2536.TW,宏普,22.85,1.33,808,0.53,0.5,0.47,0,0.05,0.34,0.5
404	,2537.TW,聯上發,10.75,1.42,2343,0.61,0.57,0.37,0,0.3,0.43,0.57
405	,2538.TW,基泰,13.8,-1.43,3481,0.52,0.57,0.35,0,0.24,0.44,0.57
406	,2539.TW,櫻花建,31.25,0.32,139,0.46,0.62,0.32,0,0.2,0.41,0.6
407	,2540.TW,愛山林,74,-1.07,12,0.46,0.57,0.32,0,0.19,0.27,0.6
408	,2542.TW,興富發,46.4,0.22,2398,0.47,0.63,0.48,0.33,0.41,0.49,0.65
409	,2545.TW,皇翔,37,0.14,163,0.57,0.61,0.41,0,0.38,0.39,0.6
410	,2546.TW,根基,49.25,-0.91,186,0.5,0.64,0.36,0,0.11,0.33,0.64
411	,2547.TW,日勝生,10,0,727,0.49,0.58,0.43,0,0.28,0.51,0.59
412	,2548.TW,華固,93.4,1.41,307,0.51,0.55,0.51,0.47,0.39,0.46,0.54
413	,2596.TW,綠意,23.7,1.07,133,0.55,0.54,0,0,0,0.05,0.55
414	,2597.TW,潤弘,120.5,-0.41,140,0.57,0.57,0.36,0.2,0.37,0.35,0.55
415	,2601.TW,益航,13.5,1.89,11887,0.45,0.52,0.57,0,0.31,0.51,0.53
416	,2603.TW,長榮,141,5.62,242316,0.53,0.58,0.62,0.63,0.33,0.41,0.65
417	,2605.TW,新興,30.05,4.34,16500,0.55,0.59,0.63,0.23,0.39,0.48,0.6
418	,2606.TW,裕民,57.5,2.31,24581,0.54,0.67,0.57,0.52,0.41,0.51,0.71
419	,2607.TW,榮運,30.05,2.21,12961,0.52,0.41,0.5,0.06,0.33,0.37,0.42
420	,2608.TW,嘉里大榮,44.35,-0.56,571,0.55,0.51,0.44,0.16,0.15,0.46,0.54
421	,2609.TW,陽明,125.5,3.72,124412,0.27,0.59,0.42,0.68,0.28,0.26,0.62
422	,2610.TW,華航,26.55,2.91,248349,0.56,0.65,0.62,0.55,0.36,0.52,0.69
423	,2611.TW,志信,20.45,1.74,3017,0.52,0.58,0.3,0,0.2,0.47,0.58
424	,2612.TW,中航,59,3.33,3193,0.7,0.61,0.38,0,0.43,0.49,0.61
425	,2613.TW,中櫃,27.2,1.87,604,0.52,0.48,0.32,0,0.08,0.32,0.45
426	,2614.TW,東森,32.3,-0.92,5366,0.55,0.61,0.5,0.06,0.4,0.52,0.61
427	,2615.TW,萬海,176.5,7.29,72991,0.53,0.6,0.54,0.62,0.32,0.44,0.61
428	,2616.TW,山隆,36.2,0.28,56,0.43,0.61,0.33,0,0,0.3,0.61
429	,2617.TW,台航,38.35,3.37,7201,0.56,0.61,0.48,0.04,0.23,0.48,0.61
430	,2618.TW,長榮航,26.2,4.17,133736,0.55,0.59,0.51,0.49,0.37,0.47,0.6
431	,2633.TW,台灣高鐵,29.55,-0.34,3847,0.55,0.61,0.64,0.59,0.46,0.5,0.66
432	,2634.TW,漢翔,29.75,1.36,1722,0.57,0.65,0.6,0.39,0.48,0.45,0.68
433	,2636.TW,台驊投控,145,2.11,6668,0.6,0.6,0.49,0.2,0.36,0.36,0.6
434	,2637.TW,慧洋-KY,74.1,1.51,8706,0.57,0.61,0.53,0.38,0.43,0.5,0.63
435	,2640.TW,大車隊,73.9,-0.14,39,0.47,0.65,0,0,0.08,0.25,0.66
436	,2641.TW,正德,28.05,0.72,27560,0.53,0.51,0.2,0,0.13,0.48,0.52
437	,2642.TW,宅配通,74,-1.2,630,0.57,0.53,0.31,0,0.29,0.46,0.52
438	,2643.TW,捷迅,78.2,0.39,165,0.67,0.52,0.22,0,0.2,0.44,0.54
439	,2701.TW,萬企,12.1,-0.41,98,0.4,0.48,0.37,0,0,0.35,0.47
440	,2704.TW,國賓,30.6,-2.55,292,0.49,0.59,0.35,0,0.38,0.39,0.59
441	,2705.TW,六福,17.7,0.28,104,0.22,0.63,0.06,0,0,0.4,0.63
442	,2706.TW,第一店,14.1,-0.7,108,0.51,0.55,0.31,0,0.29,0.37,0.54
443	,2707.TW,晶華,147,-0.34,171,0.55,0.59,0.49,0.12,0.36,0.47,0.61
444	,2712.TW,遠雄來,37.35,-0.27,3,0.32,0.43,0.04,0,0,0.06,0.41
445	,2722.TW,夏都,30.7,1.32,1,0.5,0.42,0.17,0,0.2,0.11,0.41
446	,2723.TW,美食-KY,117.5,-0.84,168,0.43,0.62,0.62,0.52,0.4,0.54,0.66
447	,2726.TW,雅茗-KY,33,-0.6,68,0.56,0.58,0.08,0,0.18,0.4,0.57
448	,2727.TW,王品,134.5,-0.74,254,0.57,0.61,0.53,0.24,0.41,0.47,0.63
449	,2731.TW,雄獅,84.3,0.48,175,0.6,0.64,0.37,0.17,0.39,0.49,0.65
450	,2732.TW,六角,92.1,-2.02,130,0.61,0.58,0.65,0.1,0.38,0.53,0.66
451	,2739.TW,寒舍,22.55,-1.1,56,0.45,0.52,0.27,0,0.35,0.4,0.53
452	,2743.TW,山富,21.85,0,6,0.49,0.33,0,0,0,0,0.34
453	,2748.TW,雲品,40.2,-0.99,100,0.54,0.57,0.3,0.04,0.13,0.4,0.59
454	,2754.TW,亞洲藏壽司,75.9,1.2,38,0.58,0.58,0.31,0,0.2,0.22,0.58
455	,2801.TW,彰銀,16.7,0.3,4505,0.39,0.55,0.5,0.41,0.35,0.42,0.55
456	,2809.TW,京城銀,40.1,-0.99,4343,0.41,0.58,0.47,0.46,0.23,0.38,0.53
457	,2812.TW,台中銀,11.95,-0.42,2710,0.41,0.53,0.49,0.32,0.33,0.31,0.54
458	,2816.TW,旺旺保,19.55,0.26,11,0.52,0.59,0.34,0,0.07,0.32,0.58
459	,2820.TW,華票,17.4,0,405,0.47,0.46,0.44,0.41,0.21,0.31,0.5
460	,2823.TW,中壽,30.7,0.16,7351,0.46,0.57,0.39,0.48,0.42,0.38,0.58
461	,2832.TW,台產,20.1,0.25,68,0.39,0.53,0.4,0,0.06,0.28,0.52
462	,2834.TW,臺企銀,9.64,-0.21,14453,0.41,0.63,0.45,0.38,0.39,0.41,0.63
463	,2836.TW,高雄銀,11.75,0.86,368,0.56,0.65,0.45,0.08,0,0.4,0.62
464	,2838.TW,聯邦銀,12.35,0.82,670,0.37,0.58,0.42,0.11,0.07,0.28,0.59
465	,2845.TW,遠東銀,10.55,0,2450,0.44,0.57,0.4,0.39,0.15,0.31,0.56
466	,2849.TW,安泰銀,16.5,-0.3,332,0.4,0.65,0.33,0.22,0,0.38,0.63
467	,2850.TW,新產,47.25,-0.32,104,0.41,0.55,0.48,0.06,0,0.35,0.58
468	,2851.TW,中再保,29.1,1.04,784,0.51,0.57,0.49,0.34,0.23,0.33,0.57
469	,2852.TW,第一保,14.5,0,83,0.38,0.48,0.36,0,0,0.23,0.49
470	,2855.TW,統一證,23.1,-0.22,853,0.45,0.59,0,0.33,0.35,0.41,0.63
471	,2867.TW,三商壽,9.21,-0.43,1869,0.37,0.69,0.44,0.27,0.47,0.51,0.69
472	,2880.TW,華南金,20.7,0.49,9437,0.45,0.66,0.42,0.47,0.37,0.35,0.66
473	,2881.TW,富邦金,74.1,0.27,16797,0.42,0.69,0.6,0.48,0.5,0.47,0.71
474	,2882.TW,國泰金,60,0.17,15254,0.43,0.63,0.6,0.54,0.49,0.47,0.66
475	,2883.TW,開發金,16.45,0.61,57139,0.5,0.67,0.53,0.51,0.45,0.43,0.71
476	,2884.TW,玉山金,27.9,0.18,14601,0.47,0.6,0.53,0.53,0.51,0.36,0.61
477	,2885.TW,元大金,24.9,0.61,13314,0.41,0.63,0.53,0.46,0.35,0.41,0.63
478	,2886.TW,兆豐金,34.6,1.32,17779,0.44,0.63,0.51,0.53,0.39,0.33,0.64
479	,2887.TW,台新金,18.7,0.81,19480,0.45,0.71,0.5,0.44,0.38,0.39,0.71
480	,2888.TW,新光金,10.6,0.47,58970,0.41,0.73,0.51,0.48,0.43,0.46,0.73
481	,2889.TW,國票金,15.85,-0.31,3290,0.49,0.61,0.39,0.38,0.49,0.34,0.62
482	,2890.TW,永豐金,15.35,0.99,12390,0.46,0.68,0.53,0.52,0.42,0.41,0.7
483	,2891.TW,中信金,25.45,0.99,40222,0.4,0.65,0.47,0.55,0.42,0.41,0.66
484	,2892.TW,第一金,23.8,0.21,11027,0.37,0.63,0.52,0.45,0.37,0.3,0.61
485	,2897.TW,王道銀行,7.83,-0.13,1223,0.47,0.68,0.45,0.29,0.23,0.49,0.69
486	,2901.TW,欣欣,25,0.2,2,0.48,0.53,0.12,0,0,0.23,0.53
487	,2903.TW,遠百,21.3,-0.93,582,0.51,0.51,0.52,0.11,0.38,0.38,0.54
488	,2904.TW,匯僑,25.2,-0.4,52,0.44,0.41,0.12,0,0,0.19,0.39
489	,2905.TW,三商,22.95,-0.22,320,0.5,0.61,0.4,0.11,0.44,0.4,0.61
490	,2906.TW,高林,15.45,0,236,0.43,0.47,0.29,0,0.17,0.33,0.47
491	,2908.TW,特力,21.75,0.23,189,0.45,0.57,0.4,0,0.09,0.44,0.57
492	,2910.TW,統領,35.85,1.56,3,0.35,0.54,0,0,0,0.11,0.55
493	,2911.TW,麗嬰房,8.1,0,117,0.53,0.59,0.34,0,0.21,0.4,0.59
494	,2912.TW,統一超,276.5,0.55,1068,0.2,0.6,0.41,0.55,0.27,0.49,0.61
495	,2913.TW,農林,19.25,-0.26,762,0.52,0.53,0.59,0,0.44,0.44,0.53
496	,2915.TW,潤泰全,96.5,-0.62,4041,0.53,0.67,0.55,0.47,0.46,0.49,0.67
497	,2916.TW,滿心,21,0.24,19,0.32,0.22,0,0,0,0.07,0.22
498	,2926.TW,誠品生活,59.3,-0.84,9,0.28,0.39,0,0,0,0.09,0.4
499	,2929.TW,淘帝-KY,12.25,-0.41,367,0.49,0.59,0.38,0,0.43,0.44,0.61
500	,2936.TW,客思達-KY,26.05,-0.57,2,0.31,0.54,0.24,0,0,0.18,0.53
501	,2939.TW,凱羿-KY,28,0.36,28,0.41,0.51,0,0,0.28,0.22,0.52
502	,3002.TW,歐格,12,0,98,0.57,0.53,0.23,0,0.05,0.3,0.52
503	,3003.TW,健和興,92.9,0.43,734,0.63,0.65,0.58,0.32,0.36,0.46,0.69
504	,3004.TW,豐達科,58.4,-1.68,135,0.57,0.64,0.33,0,0.3,0.46,0.68
505	,3005.TW,神基,53.4,-0.93,692,0.49,0.63,0.53,0.56,0.41,0.47,0.65
506	,3006.TW,晶豪科,173,1.17,16235,0.62,0.61,0.67,0.47,0.36,0.46,0.66
507	,3008.TW,大立光,2030,1.75,597,0.23,0.73,0.54,0.62,0.44,0.59,0.74
508	,3010.TW,華立,89.6,0,223,0.59,0.51,0.55,0.21,0.42,0.38,0.51
509	,3013.TW,晟銘電,13.85,3.36,4417,0.54,0.57,0.38,0,0.24,0.47,0.57
510	,3014.TW,聯陽,108.5,-0.46,1396,0.63,0.55,0.58,0.43,0.38,0.43,0.57
511	,3015.TW,全漢,43.6,-0.8,120,0.58,0.6,0.48,0,0.26,0.3,0.61
512	,3016.TW,嘉晶,150,-1.96,2730,0.64,0.66,0.76,0.18,0.32,0.48,0.72
513	,3017.TW,奇鋐,89.2,1.71,7157,0.51,0.58,0.78,0.63,0.33,0.45,0.63
514	,3019.TW,亞光,97.6,0.72,28805,0.63,0.64,0.77,0.09,0.39,0.52,0.67
515	,3021.TW,鴻名,24.2,-1.63,943,0.51,0.5,0.3,0,0.16,0.33,0.51
516	,3022.TW,威強電,45.25,0.33,151,0.57,0.67,0.4,0,0.14,0.41,0.67
517	,3023.TW,信邦,259.5,0.58,492,0.43,0.71,0.58,0.57,0.38,0.43,0.75
518	,3025.TW,星通,23.8,1.71,288,0.61,0.57,0.38,0,0.32,0.42,0.56
519	,3026.TW,禾伸堂,121.5,0,220,0.55,0.65,0.66,0.29,0.4,0.47,0.69
520	,3027.TW,盛達,23.05,-0.43,438,0.55,0.55,0.24,0,0.31,0.43,0.53
521	,3028.TW,增你強,31.15,-0.32,585,0.55,0.56,0.41,0.1,0.24,0.36,0.56
522	,3029.TW,零壹,44.15,0.11,222,0.57,0.64,0.55,0,0.39,0.44,0.63
523	,3030.TW,德律,56.9,-0.35,202,0.61,0.56,0.48,0.12,0.32,0.43,0.57
524	,3031.TW,佰鴻,24.95,2.04,2598,0.57,0.51,0.41,0,0.27,0.42,0.51
525	,3032.TW,偉訓,31.4,-0.48,85,0.55,0.62,0.39,0,0.35,0.42,0.62
526	,3033.TW,威健,29.05,-0.51,2829,0.57,0.55,0.37,0.25,0.26,0.4,0.55
527	,3034.TW,聯詠,505,2.43,7984,0.47,0.56,0.55,0.65,0.37,0.41,0.66
528	,3035.TW,智原,178.5,-6.05,20447,0.57,0.6,0.73,0.59,0.29,0.46,0.73
529	,3036.TW,文曄,65.2,-0.31,971,0.47,0.56,0.44,0.43,0.34,0.38,0.57
530	,3037.TW,欣興,219,0.69,21680,0.39,0.62,0.73,0.75,0.28,0.4,0.73
531	,3038.TW,全台,18.8,0.27,187,0.56,0.6,0.48,0.03,0.38,0.41,0.61
532	,3040.TW,遠見,37.95,-0.13,44,0.63,0.61,0.3,0,0.21,0.41,0.61
533	,3041.TW,揚智,33.4,-3.33,6544,0.55,0.59,0.46,0.25,0.35,0.5,0.6
534	,3042.TW,晶技,102,-3.32,8170,0.46,0.57,0.62,0.56,0.35,0.43,0.6
535	,3044.TW,健鼎,122,0.83,733,0.47,0.55,0.51,0.58,0.41,0.49,0.59
536	,3045.TW,台灣大,98,-0.31,2004,0.28,0.56,0.35,0.49,0.13,0.4,0.57
537	,3047.TW,訊舟,11.5,2.22,4279,0.54,0.57,0.41,0,0.36,0.5,0.57
538	,3048.TW,益登,31.45,0.32,302,0.6,0.54,0.44,0,0.3,0.34,0.51
